Date,Close/Last,Open,High,Low
2020-04-21,1907.6,2121.4,2130.5,1765.0
2020-04-20,2127.5,2112.9,2159.2,2103.1
2020-04-17,2159.4,2159.4,2159.4,2159.4
2020-04-16,2120.7,2125.4,2186.3,2090.0
2020-04-15,2153.6,2195.7,2204.8,2100.0
2020-04-14,2185.4,2173.9,2255.0,2121.0
2020-04-13,2199.2,2199.2,2199.2,2199.2
2020-04-09,2138.5,2138.5,2138.5,2138.5
2020-04-08,2095.2,2103.2,2134.9,2072.0
2020-04-07,2094.3,2082.2,2207.2,2057.6
2020-04-06,2105.3,2105.3,2105.3,2105.3
2020-04-03,2134.5,2134.5,2134.5,2134.5
2020-04-02,2121.7,2126.0,2235.0,2039.9
2020-04-01,2140.8,2245.0,2288.0,2110.5
2020-03-31,2333.3,2333.3,2333.3,2333.3
2020-03-30,2197.6,2140.0,2224.0,2105.3
2020-03-27,2226.8,2226.8,2226.8,2226.8
2020-03-26,2226.1,2237.7,2300.0,2108.0
2020-03-25,2247.6,1818.2,2319.9,1811.9
2020-03-24,1817.0,1817.0,1817.0,1817.0
2020-03-23,1556.9,1565.6,1615.1,1483.3
2020-03-20,1570.3,1570.3,1570.3,1570.3
2020-03-19,1529.4,1460.0,1596.0,1370.0
2020-03-18,1419.8,1509.6,1548.5,1410.8
2020-03-17,1539.7,1539.7,1539.7,1539.7
2020-03-16,1514.1,1581.6,1759.3,1355.1
2020-03-13,1509.1,1787.6,1951.3,1464.1
2020-03-12,1914.9,2215.3,2224.0,1560.0
2020-03-11,2229.3,2338.4,2339.9,2210.3
2020-03-10,2347.5,2380.0,2380.0,2380.0
2020-03-09,2405.7,2469.9,2478.1,2250.0
2020-03-06,2439.2,2454.1,2550.0,2378.3
2020-03-05,2487.1,2420.0,2420.0,2420.0
2020-03-04,2385.0,2399.9,2472.0,2322.1
2020-03-03,2405.2,2439.0,2440.0,2439.0
2020-03-02,2445.4,2535.0,2535.0,2535.0
2020-02-28,2508.8,2797.1,2797.1,2448.4
2020-02-27,2711.7,2724.1,2789.8,2640.0
2020-02-26,2666.8,2657.0,2699.5,2657.0
2020-02-25,2614.3,2528.5,2619.7,2525.3
2020-02-24,2514.8,2614.9,2628.4,2485.9
2020-02-21,2627.3,2627.3,2627.3,2627.3
2020-02-20,2573.9,2608.3,2674.2,2545.6
2020-02-19,2571.2,2543.9,2755.9,2537.0
2020-02-18,2519.5,2519.5,2519.5,2519.5
2020-02-14,2338.6,2338.6,2338.6,2338.6
2020-02-13,2351.0,2326.5,2355.9,2301.3
2020-02-12,2322.5,2268.8,2329.6,2241.0
2020-02-11,2287.6,2287.6,2287.6,2287.6
2020-02-10,2249.8,2206.0,2278.7,2206.0
2020-02-07,2232.1,2232.1,2232.1,2232.1
2020-02-06,2237.2,2339.7,2366.4,2215.9
2020-02-05,2326.7,2338.4,2400.1,2318.0
2020-02-04,2335.6,2238.9,2345.0,2226.9
2020-02-03,2233.5,2216.0,2244.7,2190.3
2020-01-31,2246.6,2246.6,2246.6,2246.6
2020-01-30,2215.7,2215.0,2254.4,2178.8
2020-01-29,2202.2,2182.8,2233.8,2171.9
2020-01-28,2185.1,2172.5,2240.0,2151.2
2020-01-27,2173.6,2324.2,2326.2,2161.3
2020-01-24,2329.3,2329.3,2329.3,2329.3
2020-01-23,2329.0,2364.1,2427.0,2299.0
2020-01-22,2335.6,2232.7,2372.9,2217.5
2020-01-21,2245.7,2245.7,2245.7,2245.7
2020-01-17,2237.9,2237.9,2237.9,2237.9
2020-01-16,2177.8,2173.3,2244.8,2163.4
2020-01-15,2165.1,2130.1,2178.5,2116.0
2020-01-14,2123.3,2084.8,2132.0,2075.2
2020-01-13,2079.1,2072.9,2098.5,2063.3
2020-01-10,2072.7,2072.7,2072.7,2072.7
