,Date,Open,High,Low,Close,Adj Close,Volume,LastClose,DailyRise,DailyRiseRate
23,2020-04-06,21693.630859,22783.449219,21693.630859,22679.990234,22679.990234,610760000,21052.529297,1627.4609369999998,0.07730477008441518
24,2020-04-03,21285.929688,21447.810547,20863.089844,21052.529297,21052.529297,450010000,21413.439453,-360.9101559999981,-0.016854375813477034
25,2020-04-02,20819.460938,21477.769531,20735.019531,21413.439453,21413.439453,529540000,20943.509766,469.92968699999983,0.022437962512037526
26,2020-04-01,21227.380859,21487.240234,20784.429688,20943.509766,20943.509766,506680000,21917.160156,-973.6503900000025,-0.04442411257069077
27,2020-03-31,22208.419922,22480.369141,21852.080078,21917.160156,21917.160156,571210000,22327.480469,-410.32031299999653,-0.01837736745844185
28,2020-03-30,21678.220703,22378.089844,21522.080078,22327.480469,22327.480469,545540000,21636.779297,690.7011719999973,0.03192255014108153
29,2020-03-27,21898.470703,22327.570313,21469.269531,21636.779297,21636.779297,588830000,22552.169922,-915.390625,-0.04058991343919513
30,2020-03-26,21468.380859,22595.060547,21427.099609,22552.169922,22552.169922,705180000,21200.550781,1351.6191409999992,0.06375396351548208
31,2020-03-25,21050.339844,22019.929688,20538.339844,21200.550781,21200.550781,796320000,20704.910156,495.640625,0.023938313243845207
32,2020-03-24,19722.189453,20737.699219,19649.25,20704.910156,20704.910156,799340000,18591.929688,2112.9804680000016,0.11365041195071894
33,2020-03-23,19028.359375,19121.009766,18213.650391,18591.929688,18591.929688,787970000,19173.980469,-582.0507809999981,-0.03035628319018281
34,2020-03-20,20253.150391,20531.259766,19094.269531,19173.980469,19173.980469,872290000,20087.189453,-913.2089840000008,-0.0454622577308153
35,2020-03-19,19830.009766,20442.630859,19177.130859,20087.189453,20087.189453,780300000,19898.919922,188.2695309999981,0.009461293966606178
36,2020-03-18,20188.689453,20489.330078,18917.460938,19898.919922,19898.919922,871360000,21237.380859,-1338.4609369999998,-0.0630238232240764
37,2020-03-17,20487.050781,21379.349609,19882.259766,21237.380859,21237.380859,793060000,20188.519531,1048.861327999999,0.05195335529133005
38,2020-03-16,20917.529297,21768.279297,20116.460938,20188.519531,20188.519531,770130000,23185.619141,-2997.0996099999975,-0.12926545509841977
39,2020-03-13,21973.820313,23189.759766,21285.369141,23185.619141,23185.619141,843080000,21200.619141,1985.0,0.09362934104887517
40,2020-03-12,22184.710938,22837.949219,21154.460938,21200.619141,21200.619141,908260000,23553.220703,-2352.601562,-0.09988449527415784
41,2020-03-11,24604.630859,24604.630859,23328.320313,23553.220703,23553.220703,663960000,25018.160156,-1464.9394530000027,-0.05855504337111186
42,2020-03-10,24453.0,25020.990234,23690.339844,25018.160156,25018.160156,654860000,23851.019531,1167.140625,0.04893462199731238
43,2020-03-09,24992.359375,24992.359375,23706.070313,23851.019531,23851.019531,750430000,25864.779297,-2013.7597659999992,-0.07785721822237125
44,2020-03-06,25457.210938,25994.380859,25226.619141,25864.779297,25864.779297,599780000,26121.279297,-256.5,-0.009819580315480901
45,2020-03-05,26671.919922,26671.919922,25943.330078,26121.279297,26121.279297,477370000,27090.859375,-969.580077999999,-0.035789934330940694
46,2020-03-04,26383.679688,27102.339844,26286.310547,27090.859375,27090.859375,457590000,25917.410156,1173.4492189999983,0.04527648449196377
47,2020-03-03,26762.470703,27084.589844,25706.279297,25917.410156,25917.410156,647080000,26703.320313,-785.9101569999984,-0.029431177388730686
48,2020-03-02,25590.509766,26706.169922,25391.960938,26703.320313,26703.320313,637200000,25409.359375,1293.9609380000002,0.05092457936082854
49,2020-02-28,25270.830078,25494.240234,24681.009766,25409.359375,25409.359375,915990000,25766.640625,-357.28125,-0.013866039240418055
50,2020-02-27,26526.0,26775.310547,25752.820313,25766.640625,25766.640625,664980000,26957.589844,-1190.9492189999983,-0.0441786237527859
51,2020-02-26,27159.460938,27542.779297000005,26890.970702999995,26957.589844,26957.589844,472450000,27081.359375,-123.76953100000173,-0.004570285017311903
52,2020-02-25,28037.650391000003,28149.199219,26997.619141000003,27081.359375,27081.359375,513270000,27960.800781,-879.4414060000017,-0.031452654481827366
53,2020-02-24,28402.929688,28402.929688,27912.439452999995,27960.800781,27960.800781,452580000,28992.410156,-1031.609375,-0.03558204955880523
54,2020-02-21,29146.529297000005,29146.529297000005,28892.699219,28992.410156,28992.410156,311210000,29219.980469,-227.57031299999653,-0.007788174712896539
55,2020-02-20,29296.25,29368.449219,28959.650391000003,29219.980469,29219.980469,287780000,29348.029297000005,-128.04882800000632,-0.004363115039315285
56,2020-02-19,29312.699219,29409.089844,29274.380858999997,29348.029297000005,29348.029297000005,240640000,29232.189452999995,115.83984400000918,0.0039627494952527735
57,2020-02-18,29282.779297000005,29330.160156,29116.810547000005,29232.189452999995,29232.189452999995,256600000,29398.080077999995,-165.890625,-0.00564290676669542
58,2020-02-14,29440.470702999995,29463.039063,29283.179688,29398.080077999995,29398.080077999995,231000000,29423.310547000005,-25.23046900000918,-0.0008574993272666143
59,2020-02-13,29436.029297000005,29535.400391000003,29345.929688,29423.310547000005,29423.310547000005,291150000,29551.419922000005,-128.109375,-0.004335134329860983
60,2020-02-12,29406.75,29568.570313,29406.75,29551.419922000005,29551.419922000005,309530000,29276.339844,275.0800780000063,0.00939598595540905
61,2020-02-11,29390.710938,29415.390625,29210.470702999995,29276.339844,29276.339844,279540000,29276.820313,-0.4804690000019036,-1.6411242575702712e-05
62,2020-02-10,28995.660156,29278.070313,28995.660156,29276.820313,29276.820313,250510000,29102.509766000003,174.3105469999973,0.0059895365864163904
63,2020-02-07,29286.919922000005,29286.919922000005,29056.980469,29102.509766000003,29102.509766000003,252860000,29379.769531,-277.2597649999989,-0.009437098024456891
64,2020-02-06,29388.580077999995,29408.050781,29246.929688,29379.769531,29379.769531,263700000,29290.849608999997,88.91992200000459,0.0030357576918042957
65,2020-02-05,29048.730469,29308.890625,29000.849608999997,29290.849608999997,29290.849608999997,357540000,28807.630858999997,483.21875,0.016773984378136885
66,2020-02-04,28696.740233999997,28904.880858999997,28696.740233999997,28807.630858999997,28807.630858999997,332750000,28399.810547000005,407.82031199999255,0.014359965934458404
67,2020-02-03,28319.650391000003,28630.390625,28319.650391000003,28399.810547000005,28399.810547000005,307910000,28256.029297000005,143.78125,0.005088515746098321
68,2020-01-31,28813.039063,28813.039063,28169.529297000005,28256.029297000005,28256.029297000005,403890000,28859.439452999995,-603.4101559999908,-0.020908588920540004
69,2020-01-30,28640.160156,28879.710938,28489.759766000003,28859.439452999995,28859.439452999995,326850000,28734.449219,124.99023399999714,0.004349839213808567
70,2020-01-29,28820.529297000005,28944.240233999997,28728.189452999995,28734.449219,28734.449219,302290000,28722.849608999997,11.599610000001121,0.0004038460723049745
71,2020-01-28,28594.279297000005,28823.230469,28575.75,28722.849608999997,28722.849608999997,330140000,28535.800781,187.0488279999954,0.006554882739598399
72,2020-01-27,28542.490233999997,28671.789063,28440.470702999995,28535.800781,28535.800781,337270000,28989.730469,-453.92968799999653,-0.015658292804253685
73,2020-01-24,29230.390625,29288.789063,28843.310547000005,28989.730469,28989.730469,380010000,29160.089844,-170.359375,-0.005842210223335552
74,2020-01-23,29111.019531,29190.470702999995,28966.980469,29160.089844,29160.089844,307060000,29186.269531,-26.17968700000347,-0.0008969864056177817
75,2020-01-22,29263.630858999997,29320.199219,29172.259766000003,29186.269531,29186.269531,283440000,29196.039063,-9.769531999998435,-0.00033461840419234524
76,2020-01-21,29269.050781,29341.210938,29146.470702999995,29196.039063,29196.039063,320640000,29348.099608999997,-152.06054599999698,-0.005181274018620461
77,2020-01-17,29313.310547000005,29373.619141000003,29289.910156,29348.099608999997,29348.099608999997,321820000,29297.640625,50.458983999997145,0.001722288311398698
78,2020-01-16,29131.949219,29300.320313,29131.949219,29297.640625,29297.640625,252110000,29030.220702999995,267.4199220000046,0.009211777090360505
79,2020-01-15,28901.800781,29127.589844,28897.349608999997,29030.220702999995,29030.220702999995,260270000,28939.669922000005,90.55078099999082,0.0031289500275590186
80,2020-01-14,28895.5,29054.160156,28872.269531,28939.669922000005,28939.669922000005,287440000,28907.050781,32.619141000002855,0.0011284146987918509
81,2020-01-13,28869.009766000003,28909.910156,28819.429688,28907.050781,28907.050781,249830000,28823.769531,83.28125,0.002889325419786989
82,2020-01-10,28977.519531,29009.070313,28789.099608999997,28823.769531,28823.769531,237830000,28956.900391000003,-133.13086000000112,-0.004597552162087731
83,2020-01-09,28851.970702999995,28988.009766000003,28844.310547000005,28956.900391000003,28956.900391000003,275060000,28745.089844,211.8105470000046,0.007368581839524711
84,2020-01-08,28556.140625,28866.179688,28522.509766000003,28745.089844,28745.089844,291750000,28583.679688,161.4101559999981,0.005646934116315378
85,2020-01-07,28639.179688,28685.5,28565.279297000005,28583.679688,28583.679688,258900000,28703.380858999997,-119.70117099999698,-0.004170281249724785
86,2020-01-06,28465.5,28708.019531,28418.630858999997,28703.380858999997,28703.380858999997,252760000,28634.880858999997,68.5,0.002392187358393367
87,2020-01-03,28553.330077999995,28716.310547000005,28500.359375,28634.880858999997,28634.880858999997,239590000,28868.800781,-233.9199220000046,-0.008102862456065684
88,2020-01-02,28638.970702999995,28872.800781,28627.769531,28868.800781,28868.800781,251820000,28538.439452999995,330.3613280000063,0.011576012365500186
89,2019-12-31,28414.640625,28547.349608999997,28376.490233999997,28538.439452999995,28538.439452999995,193340000,28462.140625,76.29882799999541,0.002680712916335519
90,2019-12-30,28654.759766000003,28664.689452999995,28428.980469,28462.140625,28462.140625,181600000,28645.259766000003,-183.11914100000286,-0.006392650738582338
91,2019-12-27,28675.339844,28701.660156,28608.980469,28645.259766000003,28645.259766000003,182280000,28621.390625,23.869141000002855,0.0008339616097882335
92,2019-12-26,28539.460938,28624.099608999997,28535.150391000003,28621.390625,28621.390625,155970000,28515.449219,105.94140600000173,0.0037152283727451296
93,2019-12-24,28572.570313,28576.800781,28503.210938,28515.449219,28515.449219,86150000,28551.529297000005,-36.080078000006324,-0.0012636828530161208
94,2019-12-23,28491.779297000005,28582.490233999997,28491.779297000005,28551.529297000005,28551.529297000005,223530000,28455.089844,96.43945300000632,0.003389181110610389
95,2019-12-20,28608.640625,28608.640625,28445.599608999997,28455.089844,28455.089844,603780000,28376.960938,78.1289059999981,0.0027532513495965856
96,2019-12-19,28278.310547000005,28381.480469,28278.240233999997,28376.960938,28376.960938,262570000,28239.279297000005,137.68164099999558,0.004875536643551033
97,2019-12-18,28291.439452999995,28323.25,28239.279297000005,28239.279297000005,28239.279297000005,289890000,28267.160156,-27.880858999997145,-0.00098633392410589
98,2019-12-17,28221.75,28328.630858999997,28220.560547000005,28267.160156,28267.160156,286770000,28235.890625,31.269531000001734,0.001107439160155825
99,2019-12-16,28191.669922000005,28337.490233999997,28191.669922000005,28235.890625,28235.890625,286770000,28135.380858999997,100.50976600000286,0.003572362020038254
100,2019-12-13,28123.640625,28290.730469,28028.320313,28135.380858999997,28135.380858999997,250660000,28132.050781,3.33007799999541,0.00011837309785621811
101,2019-12-12,27898.339844,28224.949219,27859.869141000003,28132.050781,28132.050781,277740000,27911.300781,220.75,0.00790898287872956
102,2019-12-11,27867.310547000005,27925.5,27801.800781,27911.300781,27911.300781,213510000,27881.720702999995,29.580078000006324,0.0010609129298402157
103,2019-12-10,27900.650391000003,27949.019531,27804.0,27881.720702999995,27881.720702999995,213250000,27909.599608999997,-27.878906000001734,-0.000998900249038744
104,2019-12-09,27987.050781,28010.419922000005,27906.140625,27909.599608999997,27909.599608999997,217000000,28015.060547000005,-105.46093800000745,-0.0037644372684142117
105,2019-12-06,27839.679688,28035.849608999997,27839.679688,28015.060547000005,28015.060547000005,223310000,27677.789063,337.2714840000044,0.012185636765722482
106,2019-12-05,27736.050781,27745.199219,27562.800781,27677.789063,27677.789063,208600000,27649.779297000005,28.00976599999558,0.0010130195145186794
107,2019-12-04,27634.630858999997,27727.449219,27612.080077999995,27649.779297000005,27649.779297000005,218200000,27502.810547000005,146.96875,0.005343772039182784
108,2019-12-03,27501.980469,27524.740233999997,27325.130858999997,27502.810547000005,27502.810547000005,275350000,27783.039063,-280.2285159999956,-0.010086316164497256
109,2019-12-02,28109.740233999997,28109.839844,27782.349608999997,27783.039063,27783.039063,236610000,28051.410156,-268.37109300000157,-0.009567115931339333
110,2019-11-29,28103.160156,28119.509766000003,28042.529297000005,28051.410156,28051.410156,120630000,28164.0,-112.58984399999827,-0.00399765104388575
111,2019-11-27,28156.470702999995,28174.970702999995,28075.230469,28164.0,28164.0,198210000,28121.679688,42.32031199999983,0.0015048998662074453
112,2019-11-26,28080.75,28146.019531,28042.210938,28121.679688,28121.679688,324050000,28066.470702999995,55.20898500000476,0.0019670797081766155
113,2019-11-25,27917.769531,28068.689452999995,27917.769531,28066.470702999995,28066.470702999995,248420000,27875.619141000003,190.85156199999255,0.006846540736355677
114,2019-11-22,27831.230469,27898.460938,27773.980469,27875.619141000003,27875.619141000003,214780000,27766.289063,109.33007800000269,0.0039375113380091765
115,2019-11-21,27820.279297000005,27828.330077999995,27708.339844,27766.289063,27766.289063,232020000,27821.089844,-54.800780999998096,-0.0019697568034638528
116,2019-11-20,27879.550781,27897.279297000005,27675.279297000005,27821.089844,27821.089844,258140000,27934.019531,-112.92968700000347,-0.00404272957834367
117,2019-11-19,28079.759766000003,28090.210938,27894.519531,27934.019531,27934.019531,245890000,28036.220702999995,-102.20117199999368,-0.003645326275700837
118,2019-11-18,27993.220702999995,28040.970702999995,27969.240233999997,28036.220702999995,28036.220702999995,252320000,28004.890625,31.33007799999541,0.0011187359529277008
119,2019-11-15,27843.539063,28004.890625,27843.539063,28004.890625,28004.890625,283720000,27781.960938,222.92968699999983,0.008024260328401728
120,2019-11-14,27757.199219,27800.710938,27676.970702999995,27781.960938,27781.960938,303970000,27783.589844,-1.6289059999980964,-5.862834893345745e-05
121,2019-11-13,27622.039063,27806.400391000003,27587.199219,27783.589844,27783.589844,278390000,27691.490233999997,92.09961000000112,0.0033259174288467848
122,2019-11-12,27701.589844,27770.859375,27635.320313,27691.490233999997,27691.490233999997,213670000,27691.490233999997,0.0,0.0
123,2019-11-11,27580.660156,27714.390625,27517.669922000005,27691.490233999997,27691.490233999997,202350000,27681.240233999997,10.25,0.0003702868770818385
124,2019-11-08,27686.199219,27694.949219,27578.970702999995,27681.240233999997,27681.240233999997,221440000,27674.800781,6.43945299999541,0.00023268290351764284
125,2019-11-07,27590.160156,27774.669922000005,27590.160156,27674.800781,27674.800781,259020000,27492.560547000005,182.24023399999714,0.006628710835734915
126,2019-11-06,27502.740233999997,27526.050781,27407.810547000005,27492.560547000005,27492.560547000005,237910000,27492.630858999997,-0.07031199999255477,-2.557485325910067e-06
127,2019-11-05,27500.230469,27560.359375,27453.550781,27492.630858999997,27492.630858999997,286350000,27462.109375,30.521483999997145,0.0011114034826393282
128,2019-11-04,27402.060547000005,27517.580077999995,27402.060547000005,27462.109375,27462.109375,273030000,27347.359375,114.75,0.004196017554254267
129,2019-11-01,27142.949219,27347.429688,27142.949219,27347.359375,27347.359375,270870000,27046.230469,301.12890600000173,0.011133858610912577
130,2019-10-31,27188.369141000003,27188.369141000003,26918.289063,27046.230469,27046.230469,273830000,27186.689452999995,-140.45898399999714,-0.005166461486339514
131,2019-10-30,27110.710938,27204.359375,26999.640625,27186.689452999995,27186.689452999995,231750000,27071.460938,115.22851499999524,0.0042564572064985925
132,2019-10-29,27061.070313,27165.939452999995,27039.759766000003,27071.460938,27071.460938,269610000,27090.720702999995,-19.25976499999524,-0.0007109358666069905
133,2019-10-28,27040.330077999995,27167.880858999997,27028.710938,27090.720702999995,27090.720702999995,290770000,26958.060547000005,132.66015599999082,0.004920982938246043
134,2019-10-25,26789.609375,27015.369141000003,26765.679688,26958.060547000005,26958.060547000005,274610000,26805.529297,152.53125000000364,0.005690290548266641
135,2019-10-24,26893.929688,26931.779297000005,26714.339844,26805.529297,26805.529297,253590000,26833.949219,-28.419921999997314,-0.0010591032191368372
136,2019-10-23,26835.240234,26896.890625,26745.0,26833.949219,26833.949219,247680000,26788.099609,45.84960999999748,0.0017115663548075424
137,2019-10-22,26850.429688,26946.640625,26782.609375,26788.099609,26788.099609,265510000,26827.640625,-39.54101599999922,-0.0014738909228995689
138,2019-10-21,26852.669922000005,26852.669922000005,26747.619141,26827.640625,26827.640625,241030000,26770.199219,57.441406000001734,0.0021457220220921264
139,2019-10-18,27004.490233999997,27018.25,26770.130859,26770.199219,26770.199219,288970000,27025.880858999997,-255.68163999999888,-0.009460621888105945
140,2019-10-17,27032.380858999997,27112.160156,26970.289063,27025.880858999997,27025.880858999997,222540000,27001.980469,23.90038999999888,0.0008851347043761496
141,2019-10-16,26972.310547000005,27058.339844,26943.289063,27001.980469,27001.980469,214660000,27024.800781,-22.82031200000347,-0.0008444210998975233
142,2019-10-15,26811.199219,27120.109375,26811.199219,27024.800781,27024.800781,245510000,26787.359375,237.44140600000173,0.008863934764006641
143,2019-10-14,26766.429688,26874.330077999995,26749.179688,26787.359375,26787.359375,178620000,26816.589844,-29.230468999998266,-0.0010900143966865478
144,2019-10-11,26694.199219,27013.970702999995,26694.199219,26816.589844,26816.589844,282080000,26496.669922,319.9199219999973,0.012073967141598047
145,2019-10-10,26317.349609,26603.310547,26314.509766,26496.669922,26496.669922,217680000,26346.009766,150.66015600000173,0.005718518946061858
146,2019-10-09,26308.230469,26424.310547,26249.75,26346.009766,26346.009766,190060000,26164.039063,181.97070299999905,0.006954992788454202
147,2019-10-08,26276.589844,26421.810547,26139.800781,26164.039063,26164.039063,244590000,26478.019531,-313.98046800000157,-0.0118581553137839
148,2019-10-07,26502.330078,26655.839844,26424.539063,26478.019531,26478.019531,195200000,26573.720703,-95.70117199999731,-0.0036013463477545045
149,2019-10-04,26271.699219,26590.740234,26271.699219,26573.720703,26573.720703,221310000,26201.039063,372.6816399999989,0.014223925971175859
150,2019-10-03,26039.019531,26205.199219,25743.460938,26201.039063,26201.039063,241610000,26078.619141,122.41992200000095,0.004694263961527631
151,2019-10-02,26425.859375,26438.039063,25974.119141,26078.619141,26078.619141,309640000,26573.039063,-494.41992200000095,-0.018606073653367923
152,2019-10-01,26962.539063,27046.210938,26562.220703,26573.039063,26573.039063,260110000,26916.830077999995,-343.79101499999524,-0.012772344068887475
153,2019-09-30,26852.330077999995,26998.859375,26852.330077999995,26916.830077999995,26916.830077999995,222680000,26820.25,96.58007799999541,0.003601013338801667
154,2019-09-27,26987.259766000003,27012.539063,26715.820313,26820.25,26820.25,217780000,26891.119141000003,-70.86914100000286,-0.002635410621194676
155,2019-09-26,27004.109375,27015.070313,26803.839844,26891.119141000003,26891.119141000003,229180000,26970.710938,-79.59179699999731,-0.0029510455687639134
156,2019-09-25,26866.710938,27016.560547000005,26755.859375,26970.710938,26970.710938,237220000,26807.769531,162.94140699999843,0.006078141145296555
157,2019-09-24,27034.070313,27079.679688,26704.960938,26807.769531,26807.769531,301750000,26949.990233999997,-142.2207029999954,-0.005277207960564318
158,2019-09-23,26851.449219,27011.070313,26831.339844,26949.990233999997,26949.990233999997,204240000,26935.070313,14.919920999996975,0.000553921739450444
159,2019-09-20,27102.179688,27194.75,26926.679688,26935.070313,26935.070313,497640000,27094.789063,-159.71875,-0.005894814299112154
160,2019-09-19,27186.050781,27272.169922000005,27064.210938,27094.789063,27094.789063,212360000,27147.080077999995,-52.29101499999524,-0.0019262113954705538
161,2019-09-18,27075.390625,27161.929688,26899.150391000003,27147.080077999995,27147.080077999995,212860000,27110.800781,36.279296999993676,0.0013381861086677754
162,2019-09-17,27010.119141000003,27110.800781,26984.140625,27110.800781,27110.800781,223580000,27076.820313,33.980468000001565,0.0012549652288266291
163,2019-09-16,27146.060547000005,27172.869141000003,27032.560547000005,27076.820313,27076.820313,220620000,27219.519531,-142.69921800000157,-0.005242532581718904
164,2019-09-13,27216.669922000005,27277.550781,27193.949219,27219.519531,27219.519531,255260000,27182.449219,37.07031200000347,0.0013637590822423776
165,2019-09-12,27197.320313,27306.730469,27105.009766000003,27182.449219,27182.449219,250010000,27137.039063,45.410155999998096,0.001673364433554307
166,2019-09-11,26928.050781,27137.039063,26885.480469,27137.039063,27137.039063,272590000,26909.429688,227.609375,0.008458350014809128
167,2019-09-10,26805.830078,26909.429688,26717.050781,26909.429688,26909.429688,322340000,26835.509766,73.91992200000095,0.002754556281753808
168,2019-09-09,26866.230469,26900.830077999995,26762.179688,26835.509766,26835.509766,273120000,26797.460938,38.04882799999905,0.001419866907839918
169,2019-09-06,26790.25,26860.869141000003,26708.390625,26797.460938,26797.460938,209700000,26728.150391,69.31054700000095,0.002593166604724712
170,2019-09-05,26603.150391,26836.300781,26603.150391,26728.150391,26728.150391,256670000,26355.470703,372.67968800000017,0.01414050586307983
171,2019-09-04,26301.990234,26362.349609,26244.439453,26355.470703,26355.470703,202710000,26118.019531,237.4511719999973,0.009091469271556435
172,2019-09-03,26198.259766,26198.259766,25978.220703,26118.019531,26118.019531,223210000,26403.279297,-285.2597659999992,-0.010803952145156873
173,2019-08-30,26476.390625,26514.619141,26295.589844,26403.279297,26403.279297,2190810000,26362.25,41.02929700000095,0.0015563655226697626
174,2019-08-29,26249.089844,26408.839844,26185.710938,26362.25,26362.25,208650000,26036.099609,326.1503909999992,0.012526852942568154
175,2019-08-28,25712.990234,26041.570313,25637.429688,26036.099609,26036.099609,207070000,25777.900391,258.19921800000157,0.0100163013311258
176,2019-08-27,26014.460938,26054.019531,25721.849609,25777.900391,25777.900391,263530000,25898.830078,-120.92968699999983,-0.004669310800364093
177,2019-08-26,25826.050781,25941.25,25716.390625,25898.830078,25898.830078,222780000,25628.900391,269.92968699999983,0.010532238327899155
178,2019-08-23,26134.210938,26320.289063,25507.179688,25628.900391,25628.900391,364260000,26252.240234,-623.3398430000016,-0.02374425334538486
179,2019-08-22,26271.640625,26388.779297,26099.009766,26252.240234,26252.240234,222810000,26202.730469,49.50976500000252,0.0018894887713544462
180,2019-08-21,26145.359375,26268.320313,26141.769531,26202.730469,26202.730469,208790000,25962.439453,240.29101599999922,0.009255332744636724
181,2019-08-20,26086.859375,26160.119141,25952.0,25962.439453,25962.439453,238100000,26135.789063,-173.34961000000112,-0.0066326526274811904
182,2019-08-19,26020.060547,26222.320313,26020.060547,26135.789063,26135.789063,252640000,25886.009766,249.77929700000095,0.009649200446801722
183,2019-08-16,25678.169922,25929.650391,25678.169922,25886.009766,25886.009766,276210000,25579.390625,306.6191409999992,0.011986960342218833
184,2019-08-15,25514.25,25639.689453,25339.599609,25579.390625,25579.390625,332600000,25479.419922,99.97070299999905,0.003923586302436978
185,2019-08-14,26035.080078,26035.080078,25471.589844,25479.419922,25479.419922,352250000,26279.910156,-800.4902340000008,-0.030460158701008336
186,2019-08-13,25888.880859,26426.970703,25833.25,26279.910156,26279.910156,308900000,25896.439453,383.4707030000027,0.014807854326691199
187,2019-08-12,26169.910156,26178.949219,25824.939453,25896.439453,25896.439453,199390000,26287.439453,-391.0,-0.014874023797528061
188,2019-08-09,26337.089844,26413.359375,26097.640625,26287.439453,26287.439453,240260000,26378.189453,-90.75,-0.0034403422631297757
189,2019-08-08,26086.519531,26383.609375,26038.099609,26378.189453,26378.189453,282530000,26007.070313,371.1191399999989,0.014269932581160044
190,2019-08-07,25814.220703,26073.210938,25440.390625,26007.070313,26007.070313,344790000,26029.519531,-22.449218000001565,-0.0008624522620659802
191,2019-08-06,25810.619141,26038.679688,25710.869141,26029.519531,26029.519531,318160000,25717.740234,311.77929700000095,0.012123121789208166
192,2019-08-05,26259.230469,26259.230469,25523.380859,25717.740234,25717.740234,422240000,26485.009766,-767.2695319999984,-0.028969954656576223
193,2019-08-02,26528.660156,26570.019531,26249.220703,26485.009766,26485.009766,327640000,26583.419922,-98.41015600000173,-0.003701937383856285
194,2019-08-01,26879.859375,27175.589844,26548.710938,26583.419922,26583.419922,386320000,26864.269531,-280.8496090000008,-0.010454392168598316
195,2019-07-31,27244.669922000005,27281.650391000003,26719.599609,26864.269531,26864.269531,385150000,27198.019531,-333.75,-0.012271114064742671
196,2019-07-30,27145.390625,27224.359375,27069.859375,27198.019531,27198.019531,293250000,27221.349608999997,-23.33007799999541,-0.0008570507463848139
197,2019-07-29,27192.240233999997,27275.849608999997,27178.060547000005,27221.349608999997,27221.349608999997,250850000,27192.449219,28.90038999999888,0.0010628093765016763
198,2019-07-26,27166.0,27213.699219,27123.25,27192.449219,27192.449219,233650000,27140.980469,51.46875,0.0018963482199468363
199,2019-07-25,27247.390625,27298.429688,27062.480469,27140.980469,27140.980469,241420000,27269.970702999995,-128.99023399999714,-0.004730120006539164
