<<<<<<< HEAD
Date,Open,High,Low,Close,Adj Close
2015-09-24,16257.110352000002,16257.110352000002,16016.360352000002,16201.320313,16201.320313
2015-09-25,16205.070313,16465.230469,16205.070313,16314.669922,16314.669922
2015-09-28,16313.259766,16313.259766,15981.849609,16001.889647999998,16001.889647999998
2015-09-29,16001.759766,16118.889647999998,15942.370116999999,16049.129883000001,16049.129883000001
2015-09-30,16057.080078,16297.599609,16057.080078,16284.700195,16284.700195
2015-10-01,16278.620116999999,16348.870116999999,16073.820313,16272.009766,16272.009766
2015-10-02,16258.25,16472.769531,16013.660156,16472.369141,16472.369141
2015-10-05,16502.099609,16798.369141,16502.099609,16776.429688,16776.429688
2015-10-06,16774.019531,16865.089844,16746.029297,16790.189453,16790.189453
2015-10-07,16805.419922,16963.300781,16765.0,16912.289063,16912.289063
2015-10-08,16904.169922,17081.279297,16859.339844,17050.75,17050.75
2015-10-09,17054.689453,17110.880859,17027.230469,17084.490234,17084.490234
2015-10-12,17082.289063,17139.210938,17064.580078,17131.859375,17131.859375
2015-10-13,17113.550781,17172.810547,17034.449219,17081.890625,17081.890625
2015-10-14,17079.080078,17111.380859,16887.669922,16924.75,16924.75
2015-10-15,16944.859375,17144.419922,16933.570313,17141.75,17141.75
2015-10-16,17141.75,17220.019531,17107.349609,17215.970703,17215.970703
2015-10-19,17209.429688,17235.949219,17129.189453,17230.539063,17230.539063
2015-10-20,17228.470703,17264.880859,17147.990234,17217.109375,17217.109375
2015-10-21,17225.929688,17314.990234,17153.130859,17168.609375,17168.609375
2015-10-22,17180.880859,17505.179688,17180.880859,17489.160156,17489.160156
2015-10-23,17525.109375,17679.369141,17525.109375,17646.699219,17646.699219
2015-10-26,17649.570313,17660.699219,17602.509766,17623.050781,17623.050781
2015-10-27,17608.890625,17635.179688,17540.570313,17581.429688,17581.429688
2015-10-28,17586.689453,17779.949219,17556.710938,17779.519531,17779.519531
2015-10-29,17771.5,17786.0,17684.720703,17755.800781,17755.800781
2015-10-30,17756.599609,17799.960938,17662.869141,17663.539063,17663.539063
2015-11-02,17672.619141,17845.900391,17655.019531,17828.759766,17828.759766
2015-11-03,17819.740234,17977.849609,17796.019531,17918.150391,17918.150391
2015-11-04,17929.580078,17964.119141,17828.830078,17867.580078,17867.580078
2015-11-05,17871.25,17929.509766,17779.189453,17863.429688,17863.429688
2015-11-06,17855.220703,17912.039063,17768.599609,17910.330078,17910.330078
2015-11-09,17900.779297,17900.779297,17667.779297,17730.480469,17730.480469
2015-11-10,17724.130859,17768.660156,17657.720703,17758.210938,17758.210938
2015-11-11,17769.5,17807.179688,17696.910156,17702.220703,17702.220703
2015-11-12,17691.929688,17691.929688,17443.5,17448.070313,17448.070313
2015-11-13,17439.25,17439.25,17238.890625,17245.240234,17245.240234
2015-11-16,17229.939453,17483.009766,17210.429688,17483.009766,17483.009766
2015-11-17,17486.990234,17599.330078,17451.410156,17489.5,17489.5
2015-11-18,17485.490234,17752.160156,17485.490234,17737.160156,17737.160156
2015-11-19,17739.830078,17772.970703,17681.980469,17732.75,17732.75
2015-11-20,17732.75,17914.339844,17732.75,17823.810547,17823.810547
2015-11-23,17823.609375,17868.179688,17751.529297,17792.679688,17792.679688
2015-11-24,17770.900391,17862.599609,17683.509766,17812.189453,17812.189453
2015-11-25,17820.810547,17854.919922,17801.830078,17813.390625,17813.390625
2015-11-27,17806.039063,17830.359375,17749.320313,17813.390625,17813.390625
2015-11-30,17802.839844,17837.240234,17719.789063,17719.919922,17719.919922
2015-12-01,17719.720703,17895.5,17719.720703,17888.349609,17888.349609
2015-12-02,17883.140625,17901.580078,17708.199219,17729.679688,17729.679688
2015-12-03,17741.570313,17780.589844,17425.560547,17477.669922,17477.669922
2015-12-04,17482.679688,17866.470703,17482.679688,17847.630859,17847.630859
2015-12-07,17845.490234,17845.490234,17639.25,17730.509766,17730.509766
2015-12-08,17703.990234,17703.990234,17485.390625,17568.0,17568.0
2015-12-09,17558.179688,17767.689453,17403.509766,17492.300781,17492.300781
2015-12-10,17493.169922,17697.740234,17474.660156,17574.75,17574.75
2015-12-11,17574.75,17574.75,17230.5,17265.210938,17265.210938
2015-12-14,17277.109375,17378.019531,17138.470703,17368.5,17368.5
2015-12-15,17374.779297,17627.630859,17341.179688,17524.910156,17524.910156
2015-12-16,17530.849609,17784.359375,17483.679688,17749.089844,17749.089844
2015-12-17,17756.539063,17796.759766,17493.5,17495.839844,17495.839844
2015-12-18,17495.039063,17496.580078,17124.310547,17128.550781,17128.550781
2015-12-21,17154.939453,17272.359375,17116.730469,17251.619141,17251.619141
2015-12-22,17253.550781,17451.109375,17242.859375,17417.269531,17417.269531
2015-12-23,17427.630859,17607.919922,17427.630859,17602.609375,17602.609375
2015-12-24,17593.259766,17606.339844,17543.949219,17552.169922,17552.169922
2015-12-28,17535.660156,17536.900391,17437.339844,17528.269531,17528.269531
2015-12-29,17547.369141,17750.019531,17547.369141,17720.980469,17720.980469
2015-12-30,17711.939453,17714.130859,17588.869141,17603.869141,17603.869141
2015-12-31,17590.660156,17590.660156,17421.160156,17425.029297,17425.029297
2016-01-04,17405.480469,17405.480469,16957.630859,17148.939453,17148.939453
2016-01-05,17147.5,17195.839844,17038.609375,17158.660156,17158.660156
2016-01-06,17154.830078,17154.830078,16817.619141,16906.509766,16906.509766
2016-01-07,16888.359375,16888.359375,16463.630859,16514.099609,16514.099609
2016-01-08,16519.169922,16651.890625,16314.570313,16346.450195,16346.450195
2016-01-11,16358.709961000002,16461.849609,16232.030272999998,16398.570313,16398.570313
2016-01-12,16419.109375,16591.349609,16322.070313,16516.220703,16516.220703
2016-01-13,16526.630859,16593.509766,16123.200195,16151.410156,16151.410156
2016-01-14,16159.009766,16482.050781,16075.120116999999,16379.049805,16379.049805
2016-01-15,16354.330078,16354.330078,15842.110352000002,15988.080078,15988.080078
2016-01-19,16009.450195,16171.959961000002,15900.25,16016.019531,16016.019531
2016-01-20,15989.450195,15989.450195,15450.55957,15766.740234,15766.740234
2016-01-21,15768.870116999999,16038.589844,15704.660156,15882.679688,15882.679688
2016-01-22,15921.099609,16136.790038999998,15921.099609,16093.509766,16093.509766
2016-01-25,16086.459961000002,16086.459961000002,15880.150391,15885.219727000002,15885.219727000002
2016-01-26,15893.160156,16185.790038999998,15893.160156,16167.230469,16167.230469
2016-01-27,16168.740234,16235.030272999998,15878.299805,15944.459961000002,15944.459961000002
2016-01-28,15960.280272999998,16102.139647999998,15863.719727000002,16069.639647999998,16069.639647999998
2016-01-29,16090.259766,16466.300781,16090.259766,16466.300781,16466.300781
2016-02-01,16453.630859,16510.980469,16299.469727000002,16449.179688,16449.179688
2016-02-02,16420.210938,16420.210938,16108.44043,16153.540038999998,16153.540038999998
2016-02-03,16186.200195,16381.69043,15960.450195,16336.660156,16336.660156
2016-02-04,16329.669922,16485.839844,16266.160156,16416.580078,16416.580078
2016-02-05,16417.949219,16423.630859,16129.80957,16204.969727000002,16204.969727000002
2016-02-08,16147.509766,16147.509766,15803.549805,16027.049805,16027.049805
2016-02-09,16005.410156,16136.620116999999,15881.110352000002,16014.379883000001,16014.379883000001
2016-02-10,16035.610352000002,16201.889647999998,15899.910156,15914.740234,15914.740234
2016-02-11,15897.820313,15897.820313,15503.009766,15660.179688,15660.179688
2016-02-12,15691.620116999999,15974.040038999998,15691.620116999999,15973.839844,15973.839844
2016-02-16,16012.389647999998,16196.410156,16012.389647999998,16196.410156,16196.410156
2016-02-17,16217.980469,16486.119141,16217.980469,16453.830078,16453.830078
2016-02-18,16483.759766,16511.839844,16390.429688,16413.429688,16413.429688
2016-02-19,16410.960938,16410.960938,16278.0,16391.990234,16391.990234
2016-02-22,16417.130859,16664.240234,16417.130859,16620.660156,16620.660156
2016-02-23,16610.390625,16610.390625,16403.529297,16431.779297,16431.779297
2016-02-24,16418.839844,16507.390625,16165.860352000002,16484.990234,16484.990234
2016-02-25,16504.380859,16697.980469,16458.419922,16697.289063,16697.289063
2016-02-26,16712.699219,16795.980469,16623.910156,16639.970703,16639.970703
2016-02-29,16634.150391,16726.119141,16510.400391,16516.5,16516.5
2016-03-01,16545.669922,16865.560547,16545.669922,16865.080078,16865.080078
2016-03-02,16851.169922,16900.169922,16766.320313,16899.320313,16899.320313
2016-03-03,16896.169922,16944.310547,16820.730469,16943.900391,16943.900391
2016-03-04,16945.0,17062.380859,16898.839844,17006.769531,17006.769531
2016-03-07,16991.289063,17099.25,16940.480469,17073.949219,17073.949219
2016-03-08,17050.669922,17072.789063,16921.509766,16964.099609,16964.099609
2016-03-09,16969.169922,17048.5,16947.939453,17000.359375,17000.359375
2016-03-10,17006.050781,17130.109375,16821.859375,16995.130859,16995.130859
2016-03-11,17014.990234,17220.089844,17014.990234,17213.310547,17213.310547
2016-03-14,17207.490234,17275.070313,17161.160156,17229.130859,17229.130859
2016-03-15,17217.150391,17251.699219,17120.349609,17251.529297,17251.529297
2016-03-16,17249.339844,17379.179688,17204.070313,17325.759766,17325.759766
2016-03-17,17321.380859,17529.009766,17297.650391,17481.490234,17481.490234
2016-03-18,17481.490234,17620.580078,17481.490234,17602.300781,17602.300781
2016-03-21,17589.699219,17644.970703,17551.279297,17623.869141,17623.869141
2016-03-22,17602.710938,17648.939453,17540.419922,17582.570313,17582.570313
2016-03-23,17588.810547,17588.810547,17486.269531,17502.589844,17502.589844
2016-03-24,17485.330078,17517.140625,17399.009766,17515.730469,17515.730469
2016-03-28,17526.080078,17583.810547,17493.029297,17535.390625,17535.390625
2016-03-29,17512.580078,17642.810547,17434.269531,17633.109375,17633.109375
2016-03-30,17652.359375,17790.109375,17652.359375,17716.660156,17716.660156
2016-03-31,17716.050781,17755.699219,17669.720703,17685.089844,17685.089844
2016-04-01,17661.740234,17811.480469,17568.019531,17792.75,17792.75
2016-04-04,17799.390625,17806.380859,17710.669922,17737.0,17737.0
2016-04-05,17718.029297,17718.029297,17579.560547,17603.320313,17603.320313
2016-04-06,17605.449219,17723.550781,17542.539063,17716.050781,17716.050781
2016-04-07,17687.279297,17687.279297,17484.230469,17541.960938,17541.960938
2016-04-08,17555.390625,17694.509766,17528.160156,17576.960938,17576.960938
2016-04-11,17586.480469,17731.630859,17555.900391,17556.410156,17556.410156
2016-04-12,17571.339844,17744.429688,17553.570313,17721.25,17721.25
2016-04-13,17741.660156,17918.349609,17741.660156,17908.279297,17908.279297
2016-04-14,17912.25,17962.140625,17885.439453,17926.429688,17926.429688
2016-04-15,17925.949219,17937.650391,17867.410156,17897.460938,17897.460938
2016-04-18,17890.199219,18009.529297,17848.220703,18004.160156,18004.160156
2016-04-19,18012.099609,18103.460938,17984.429688,18053.599609,18053.599609
2016-04-20,18059.490234,18167.630859,18031.210938,18096.269531,18096.269531
2016-04-21,18092.839844,18107.289063,17963.890625,17982.519531,17982.519531
2016-04-22,17985.050781,18026.849609,17909.890625,18003.75,18003.75
2016-04-25,17990.939453,17990.939453,17855.550781,17977.240234,17977.240234
2016-04-26,17987.380859,18043.769531,17934.169922,17990.320313,17990.320313
2016-04-27,17996.140625,18084.660156,17920.259766,18041.550781,18041.550781
2016-04-28,18023.880859,18035.730469,17796.550781,17830.759766,17830.759766
2016-04-29,17813.089844,17814.830078,17651.980469,17773.640625,17773.640625
2016-05-02,17783.779297,17912.349609,17773.710938,17891.160156,17891.160156
2016-05-03,17870.75,17870.75,17670.880859,17750.910156,17750.910156
2016-05-04,17735.019531,17738.060547,17609.009766,17651.259766,17651.259766
2016-05-05,17664.480469,17736.109375,17615.820313,17660.710938,17660.710938
2016-05-06,17650.300781,17744.539063,17580.380859,17740.630859,17740.630859
2016-05-09,17743.849609,17783.160156,17668.380859,17705.910156,17705.910156
2016-05-10,17726.660156,17934.609375,17726.660156,17928.349609,17928.349609
2016-05-11,17919.029297,17919.029297,17711.050781,17711.119141,17711.119141
2016-05-12,17711.119141,17798.189453,17625.380859,17720.5,17720.5
2016-05-13,17711.119141,17734.740234,17512.480469,17535.320313,17535.320313
2016-05-16,17531.759766,17755.800781,17531.759766,17710.710938,17710.710938
2016-05-17,17701.460938,17701.460938,17469.919922,17529.980469,17529.980469
2016-05-18,17501.279297,17636.220703,17418.210938,17526.619141,17526.619141
2016-05-19,17514.160156,17514.160156,17331.070313,17435.400391,17435.400391
2016-05-20,17437.320313,17571.75,17437.320313,17500.939453,17500.939453
2016-05-23,17507.039063,17550.699219,17480.050781,17492.929688,17492.929688
2016-05-24,17525.189453,17742.589844,17525.189453,17706.050781,17706.050781
2016-05-25,17735.089844,17891.710938,17735.089844,17851.509766,17851.509766
2016-05-26,17859.519531,17888.660156,17803.820313,17828.289063,17828.289063
2016-05-27,17826.849609,17873.220703,17824.730469,17873.220703,17873.220703
2016-05-31,17891.5,17899.240234,17724.029297,17787.199219,17787.199219
2016-06-01,17754.550781,17809.179688,17664.789063,17789.669922,17789.669922
2016-06-02,17789.050781,17838.560547,17703.550781,17838.560547,17838.560547
2016-06-03,17799.800781,17833.169922,17689.679688,17807.060547,17807.060547
2016-06-06,17825.689453,17949.679688,17822.810547,17920.330078,17920.330078
2016-06-07,17936.220703,18003.230469,17936.220703,17938.279297,17938.279297
2016-06-08,17931.910156,18016.0,17931.910156,18005.050781,18005.050781
2016-06-09,17969.980469,18005.220703,17915.880859,17985.189453,17985.189453
2016-06-10,17938.820313,17938.820313,17812.339844,17865.339844,17865.339844
2016-06-13,17830.5,17893.279297,17731.349609,17732.480469,17732.480469
2016-06-14,17710.769531,17733.919922,17595.789063,17674.820313,17674.820313
2016-06-15,17703.650391,17762.960938,17629.009766,17640.169922,17640.169922
2016-06-16,17602.230469,17754.910156,17471.289063,17733.099609,17733.099609
2016-06-17,17733.439453,17733.439453,17602.779297,17675.160156,17675.160156
2016-06-20,17736.869141,17946.359375,17736.869141,17804.869141,17804.869141
2016-06-21,17827.330078,17877.839844,17799.800781,17829.730469,17829.730469
2016-06-22,17832.669922,17920.160156,17770.359375,17780.830078,17780.830078
2016-06-23,17844.109375,18011.070313,17844.109375,18011.070313,18011.070313
2016-06-24,17946.630859,17946.630859,17356.339844,17400.75,17400.75
2016-06-27,17355.210938,17355.210938,17063.080078,17140.240234,17140.240234
2016-06-28,17190.509766,17409.720703,17190.509766,17409.720703,17409.720703
2016-06-29,17456.019531,17704.509766,17456.019531,17694.679688,17694.679688
2016-06-30,17712.759766,17930.609375,17711.800781,17929.990234,17929.990234
2016-07-01,17924.240234,18002.380859,17916.910156,17949.369141,17949.369141
2016-07-05,17904.449219,17904.449219,17785.279297,17840.619141,17840.619141
2016-07-06,17807.470703,17926.910156,17713.449219,17918.619141,17918.619141
2016-07-07,17924.240234,17984.949219,17816.650391,17895.880859,17895.880859
2016-07-08,17971.220703,18166.769531,17971.220703,18146.740234,18146.740234
2016-07-11,18161.529297,18283.900391,18161.529297,18226.929688,18226.929688
2016-07-12,18259.119141,18371.949219,18259.119141,18347.669922,18347.669922
2016-07-13,18356.779297,18390.160156,18315.759766,18372.119141,18372.119141
2016-07-14,18414.300781,18537.570313,18414.300781,18506.410156,18506.410156
2016-07-15,18508.880859,18557.429688,18471.619141,18516.550781,18516.550781
2016-07-18,18521.550781,18556.130859,18489.839844,18533.050781,18533.050781
2016-07-19,18503.119141,18562.529297,18495.109375,18559.009766,18559.009766
2016-07-20,18582.699219,18622.009766,18555.650391,18595.029297,18595.029297
2016-07-21,18589.960938,18590.439453,18469.669922,18517.230469,18517.230469
2016-07-22,18524.150391,18571.300781,18491.589844,18570.849609,18570.849609
2016-07-25,18554.490234,18555.689453,18452.619141,18493.060547,18493.060547
2016-07-26,18497.369141,18522.470703,18387.220703,18473.75,18473.75
2016-07-27,18473.269531,18542.390625,18430.939453,18472.169922,18472.169922
2016-07-28,18461.009766,18483.259766,18368.820313,18456.349609,18456.349609
2016-07-29,18442.519531,18466.550781,18371.119141,18432.240234,18432.240234
2016-08-01,18434.5,18467.029297,18355.75,18404.509766,18404.509766
2016-08-02,18401.150391,18403.650391,18247.789063,18313.769531,18313.769531
2016-08-03,18313.080078,18355.0,18283.230469,18355.0,18355.0
2016-08-04,18351.429688,18397.869141,18325.169922,18352.050781,18352.050781
2016-08-05,18402.800781,18543.529297,18402.800781,18543.529297,18543.529297
2016-08-08,18541.890625,18569.310547,18502.029297,18529.289063,18529.289063
2016-08-09,18538.050781,18585.320313,18507.75,18533.050781,18533.050781
2016-08-10,18541.480469,18561.75,18468.779297,18495.660156,18495.660156
2016-08-11,18519.080078,18638.339844,18519.080078,18613.519531,18613.519531
2016-08-12,18595.650391,18606.060547,18535.859375,18576.470703,18576.470703
2016-08-15,18588.589844,18722.609375,18559.929688,18636.050781,18636.050781
2016-08-16,18614.480469,18614.859375,18550.650391,18552.019531,18552.019531
2016-08-17,18537.089844,18582.349609,18468.679688,18573.939453,18573.939453
2016-08-18,18566.539063,18600.820313,18533.289063,18597.699219,18597.699219
2016-08-19,18585.169922,18585.169922,18491.240234,18552.570313,18552.570313
2016-08-22,18535.859375,18570.919922,18466.859375,18529.419922,18529.419922
2016-08-23,18568.939453,18631.599609,18545.519531,18547.300781,18547.300781
2016-08-24,18537.5,18539.150391,18448.269531,18481.480469,18481.480469
2016-08-25,18471.210938,18497.679688,18431.460938,18448.410156,18448.410156
2016-08-26,18467.919922,18572.089844,18335.339844,18395.400391,18395.400391
2016-08-29,18421.289063,18523.089844,18419.919922,18502.990234,18502.990234
2016-08-30,18491.279297,18514.289063,18408.519531,18454.300781,18454.300781
2016-08-31,18436.699219,18439.679688,18333.560547,18400.880859,18400.880859
2016-09-01,18396.570313,18430.050781,18295.480469,18419.300781,18419.300781
2016-09-02,18466.009766,18544.759766,18439.099609,18491.960938,18491.960938
2016-09-06,18493.400391,18551.539063,18450.320313,18538.119141,18538.119141
2016-09-07,18527.710938,18536.890625,18474.769531,18526.140625,18526.140625
2016-09-08,18486.689453,18506.240234,18446.689453,18479.910156,18479.910156
2016-09-09,18404.169922,18404.169922,18085.449219,18085.449219,18085.449219
2016-09-12,18028.949219,18358.689453,17994.839844,18325.070313,18325.070313
2016-09-13,18262.990234,18262.990234,18028.060547,18066.75,18066.75
2016-09-14,18073.390625,18163.480469,17992.210938,18034.769531,18034.769531
2016-09-15,18024.910156,18250.109375,18015.490234,18212.480469,18212.480469
2016-09-16,18217.210938,18217.210938,18070.210938,18123.800781,18123.800781
2016-09-19,18154.820313,18254.880859,18093.050781,18120.169922,18120.169922
2016-09-20,18175.359375,18227.210938,18128.800781,18129.960938,18129.960938
2016-09-21,18164.960938,18307.429688,18121.570313,18293.699219,18293.699219
2016-09-22,18343.759766,18449.880859,18343.759766,18392.460938,18392.460938
2016-09-23,18377.359375,18383.759766,18254.839844,18261.449219,18261.449219
2016-09-26,18217.759766,18217.759766,18083.320313,18094.830078,18094.830078
2016-09-27,18099.210938,18238.099609,18052.160156,18228.300781,18228.300781
2016-09-28,18240.220703,18349.859375,18179.339844,18339.240234,18339.240234
2016-09-29,18322.880859,18366.230469,18091.640625,18143.449219,18143.449219
2016-09-30,18181.800781,18369.619141,18181.800781,18308.150391,18308.150391
2016-10-03,18279.599609,18279.800781,18203.75,18253.849609,18253.849609
2016-10-04,18267.679688,18313.769531,18116.259766,18168.449219,18168.449219
2016-10-05,18205.5,18315.820313,18205.5,18281.029297,18281.029297
2016-10-06,18280.419922,18288.119141,18162.970703,18268.5,18268.5
2016-10-07,18295.349609,18319.730469,18149.349609,18240.490234,18240.490234
2016-10-10,18282.949219,18399.960938,18282.949219,18329.039063,18329.039063
2016-10-11,18308.429688,18312.330078,18061.960938,18128.660156,18128.660156
2016-10-12,18132.630859,18193.960938,18082.089844,18144.199219,18144.199219
2016-10-13,18088.320313,18137.699219,17959.949219,18098.939453,18098.939453
