Date,Open,High,Low,Close,Adj Close
2019-05-02,1576.0,1587.920044,1566.459961,1582.650024,1582.650024
2019-05-03,1584.01001,1614.02002,1584.01001,1614.02002,1614.02002
2019-05-06,1611.680054,1618.369995,1588.839966,1614.97998,1614.97998
2019-05-07,1611.469971,1611.469971,1571.48999,1582.310059,1582.310059
2019-05-08,1581.589966,1587.349976,1574.849976,1574.969971,1574.969971
2019-05-09,1573.339966,1573.339966,1546.849976,1570.060059,1570.060059
2019-05-10,1570.0,1575.079956,1546.140015,1572.98999,1572.98999
2019-05-13,1571.51001,1571.51001,1520.280029,1523.0,1523.0
2019-05-14,1523.810059,1547.839966,1523.810059,1543.060059,1543.060059
2019-05-15,1541.550049,1550.02002,1529.439941,1548.27002,1548.27002
2019-05-16,1548.27002,1567.170044,1548.27002,1557.23999,1557.23999
2019-05-17,1555.02002,1557.550049,1534.689941,1535.76001,1535.76001
2019-05-20,1530.25,1533.359985,1521.630005,1524.959961,1524.959961
2019-05-21,1529.819946,1545.97998,1529.819946,1545.25,1545.25
2019-05-22,1542.579956,1542.579956,1528.359985,1531.630005,1531.630005
2019-05-23,1525.069946,1525.069946,1493.47998,1501.380005,1501.380005
2019-05-24,1505.880005,1516.660034,1505.76001,1514.109985,1514.109985
2019-05-28,1514.98999,1520.219971,1503.810059,1504.02002,1504.02002
2019-05-29,1503.530029,1503.530029,1481.420044,1489.949951,1489.949951
2019-05-30,1491.849976,1500.630005,1478.0,1485.530029,1485.530029
2019-05-31,1478.530029,1478.530029,1461.469971,1465.48999,1465.48999
2019-06-03,1465.880005,1476.849976,1460.48999,1469.97998,1469.97998
2019-06-04,1475.319946,1508.650024,1475.319946,1508.560059,1508.560059
2019-06-05,1510.099976,1514.25,1494.079956,1506.790039,1506.790039
2019-06-06,1506.349976,1508.540039,1490.77002,1499.290039,1499.290039
2019-06-07,1504.680054,1518.920044,1504.680054,1514.390015,1514.390015
2019-06-10,1516.619995,1535.640015,1516.619995,1523.560059,1523.560059
2019-06-11,1525.030029,1536.160034,1513.209961,1519.109985,1519.109985
2019-06-12,1518.640015,1522.0,1512.400024,1519.790039,1519.790039
2019-06-13,1520.52002,1536.02002,1520.52002,1535.800049,1535.800049
2019-06-14,1535.319946,1535.319946,1522.420044,1522.5,1522.5
2019-06-17,1523.25,1538.579956,1523.25,1532.75,1532.75
2019-06-18,1532.869995,1560.180054,1532.869995,1550.22998,1550.22998
2019-06-19,1550.459961,1556.449951,1547.589966,1555.579956,1555.579956
2019-06-20,1560.310059,1570.73999,1556.079956,1563.48999,1563.48999
2019-06-21,1561.880005,1561.880005,1546.130005,1549.630005,1549.630005
2019-06-24,1550.099976,1551.650024,1530.079956,1530.079956,1530.079956
2019-06-25,1530.98999,1533.23999,1520.5,1521.040039,1521.040039
2019-06-26,1523.26001,1530.130005,1520.040039,1521.890015,1521.890015
2019-06-27,1518.880005,1546.550049,1518.880005,1546.550049,1546.550049
2019-06-28,1548.119995,1568.599976,1548.119995,1566.569946,1566.569946
2019-07-01,1574.650024,1586.77002,1562.780029,1566.569946,1566.569946
2019-07-02,1569.530029,1569.530029,1552.930054,1560.540039,1560.540039
2019-07-03,1562.189941,1572.119995,1562.189941,1572.119995,1572.119995
2019-07-05,1571.109985,1575.790039,1559.579956,1575.619995,1575.619995
2019-07-08,1574.22998,1574.22998,1559.02002,1561.390015,1561.390015
2019-07-09,1559.01001,1562.72998,1554.119995,1562.589966,1562.589966
2019-07-10,1564.650024,1572.819946,1558.800049,1565.050049,1565.050049
2019-07-11,1565.459961,1567.949951,1552.400024,1557.920044,1557.920044
2019-07-12,1558.650024,1574.47998,1558.650024,1570.0,1570.0
2019-07-15,1570.72998,1573.880005,1558.780029,1561.819946,1561.819946
2019-07-16,1561.48999,1569.619995,1558.23999,1562.0,1562.0
2019-07-17,1561.75,1561.75,1547.76001,1550.780029,1550.780029
2019-07-18,1550.319946,1557.400024,1546.02002,1555.619995,1555.619995
2019-07-19,1554.920044,1561.560059,1547.640015,1547.900024,1547.900024
2019-07-22,1549.72998,1554.290039,1543.560059,1544.780029,1544.780029
2019-07-23,1546.119995,1555.199951,1544.76001,1554.959961,1554.959961
2019-07-24,1554.089966,1581.630005,1550.569946,1580.420044,1580.420044
2019-07-25,1580.209961,1580.209961,1560.650024,1561.449951,1561.449951
2019-07-26,1561.930054,1581.530029,1561.930054,1578.969971,1578.969971
2019-07-29,1578.900024,1580.02002,1565.630005,1569.030029,1569.030029
2019-07-30,1567.650024,1586.319946,1557.969971,1585.599976,1585.599976
2019-07-31,1586.76001,1599.400024,1568.400024,1574.609985,1574.609985
2019-08-01,1574.930054,1587.810059,1546.550049,1550.76001,1550.76001
2019-08-02,1550.459961,1550.459961,1522.369995,1533.660034,1533.660034
2019-08-05,1532.390015,1532.390015,1472.660034,1487.410034,1487.410034
2019-08-06,1487.680054,1502.859985,1483.400024,1502.089966,1502.089966
2019-08-07,1501.530029,1504.589966,1478.449951,1500.689941,1500.689941
2019-08-08,1502.319946,1533.5,1502.319946,1532.130005,1532.130005
2019-08-09,1530.959961,1530.959961,1509.959961,1513.040039,1513.040039
2019-08-12,1512.76001,1512.76001,1495.630005,1495.900024,1495.900024
2019-08-13,1493.410034,1522.77002,1490.0,1510.579956,1510.579956
2019-08-14,1509.579956,1509.579956,1465.459961,1467.52002,1467.52002
2019-08-15,1467.579956,1470.939941,1456.280029,1461.650024,1461.650024
2019-08-16,1462.130005,1494.680054,1462.130005,1493.640015,1493.640015
2019-08-19,1496.619995,1515.339966,1496.619995,1508.849976,1508.849976
2019-08-20,1508.630005,1508.630005,1497.77002,1498.01001,1498.01001
2019-08-21,1498.540039,1512.079956,1498.540039,1509.849976,1509.849976
2019-08-22,1510.800049,1516.469971,1500.369995,1506.0,1506.0
2019-08-23,1504.300049,1505.680054,1456.900024,1459.48999,1459.48999
2019-08-26,1461.589966,1476.339966,1461.589966,1476.0,1476.0
2019-08-27,1479.459961,1485.670044,1454.910034,1456.040039,1456.040039
2019-08-28,1455.900024,1478.030029,1450.319946,1472.709961,1472.709961
2019-08-29,1478.47998,1498.780029,1478.47998,1496.719971,1496.719971
2019-08-30,1499.069946,1504.449951,1488.339966,1494.839966,1494.839966
2019-09-03,1494.030029,1494.030029,1467.469971,1472.280029,1472.280029
2019-09-04,1475.359985,1487.939941,1475.359985,1484.76001,1484.76001
2019-09-05,1491.27002,1521.790039,1491.27002,1510.75,1510.75
2019-09-06,1511.51001,1517.01001,1504.910034,1505.170044,1505.170044
2019-09-09,1507.530029,1526.099976,1506.77002,1524.22998,1524.22998
2019-09-10,1523.569946,1543.630005,1516.560059,1541.609985,1541.609985
2019-09-11,1543.869995,1575.829956,1541.880005,1575.709961,1575.709961
2019-09-12,1575.800049,1580.719971,1562.810059,1575.069946,1575.069946
2019-09-13,1579.22998,1589.449951,1577.109985,1578.140015,1578.140015
2019-09-16,1574.72998,1590.5,1570.5,1584.599976,1584.599976
2019-09-17,1582.369995,1582.369995,1569.410034,1578.290039,1578.290039
2019-09-18,1577.550049,1577.550049,1557.150024,1568.339966,1568.339966
2019-09-19,1570.76001,1581.349976,1560.920044,1561.469971,1561.469971
2019-09-20,1561.630005,1570.02002,1554.25,1559.76001,1559.76001
2019-09-23,1556.920044,1563.640015,1552.449951,1558.25,1558.25
2019-09-24,1559.47998,1562.630005,1530.329956,1533.589966,1533.589966
2019-09-25,1533.140015,1552.939941,1530.699951,1550.650024,1550.650024
2019-09-26,1549.540039,1549.540039,1531.040039,1533.329956,1533.329956
2019-09-27,1534.119995,1539.369995,1515.640015,1520.47998,1520.47998
2019-09-30,1521.48999,1530.660034,1518.339966,1523.369995,1523.369995
2019-10-01,1523.849976,1539.089966,1491.550049,1493.430054,1493.430054
2019-10-02,1493.069946,1493.069946,1469.079956,1479.630005,1479.630005
2019-10-03,1476.439941,1487.349976,1462.219971,1486.349976,1486.349976
2019-10-04,1486.569946,1500.77002,1482.02002,1500.699951,1500.699951
2019-10-07,1498.709961,1507.329956,1492.609985,1497.790039,1497.790039
2019-10-08,1494.609985,1494.609985,1472.550049,1472.599976,1472.599976
2019-10-09,1480.0,1484.829956,1476.51001,1479.459961,1479.459961
2019-10-10,1480.709961,1491.569946,1480.709961,1485.359985,1485.359985
2019-10-11,1486.959961,1525.829956,1486.959961,1511.900024,1511.900024
2019-10-14,1507.329956,1508.619995,1499.97998,1505.430054,1505.430054
2019-10-15,1508.540039,1528.420044,1507.800049,1523.300049,1523.300049
2019-10-16,1521.47998,1529.599976,1520.410034,1525.060059,1525.060059
2019-10-17,1530.180054,1542.660034,1530.180054,1541.839966,1541.839966
2019-10-18,1539.23999,1540.719971,1525.469971,1535.47998,1535.47998
2019-10-21,1541.72998,1557.02002,1541.72998,1552.410034,1552.410034
2019-10-22,1550.77002,1557.890015,1547.310059,1550.869995,1550.869995
2019-10-23,1550.589966,1554.680054,1545.890015,1552.859985,1552.859985
