Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,1.1365,1.1365,1.1365,1.1365,1.1605,-0.02400000000000002,-0.020680741059887996,0.0,0.0,1.0,0.0,1.1713999999999998,1.179666666666666,1.1617333333333333,1.1650524700726652,-0.021901085489339896,32.74317679945491,51.57601718814545,-4.922503977926183,0.8513808206854663,45.986261236639905,0.018319999999999982
2020-04-17,1.1605,1.1605,1.1605,1.1605,1.186,-0.025499999999999856,-0.021500843170320284,1.0211174659040916,0.0,1.0,0.0,1.1835999999999998,1.1811333333333325,1.1596499999999998,1.1793287051089978,-0.00042443603065598495,49.11476519918236,60.99243738249073,25.35942083256562,0.9601037200330712,48.98229161142922,0.013879999999999981
2020-04-16,1.186,1.186,1.186,1.186,1.202,-0.016000000000000014,-0.013311148086522475,1.0435547734271888,0.0,1.0,0.0,1.1886999999999996,1.186866666666666,1.1580833333333334,1.1887430576634965,0.01567651566030298,73.67214779877354,66.93127347414492,87.15389644803076,1.0985062213524328,52.347055737794,0.008840000000000004
2020-04-15,1.202,1.202,1.202,1.202,1.172,0.030000000000000027,0.025597269624573402,1.0576330840299164,0.0,1.0,0.0,1.1910999999999996,1.1944333333333328,1.1580166666666665,1.1901145864952447,0.02016585492735791,75.60256132080184,63.5608363118306,99.68601133874432,1.1992278174978586,54.52949475976816,0.00968
2020-04-14,1.172,1.172,1.172,1.172,1.1975,-0.025500000000000078,-0.021294363256785034,1.0312362516498021,0.0,1.0,0.0,1.1904999999999997,1.1980333333333326,1.1586833333333333,1.184171879742867,0.012672031051185459,63.40384198120277,57.53997380734498,75.13157832891835,1.039589674463028,50.97053037085636,0.009200000000000052
2020-04-13,1.1975,1.1975,1.1975,1.1975,1.186,0.011500000000000066,0.009696458684654356,1.0536735591728994,0.0,1.0,0.0,1.1893999999999996,1.2007333333333325,1.15815,1.1902578196143005,0.02486307343419212,72.10576297180427,54.60803972041608,107.10120947458064,1.1894620140178485,54.326679631910345,0.01052000000000004
2020-04-09,1.186,1.186,1.186,1.186,1.198,-0.01200000000000001,-0.010016694490818039,1.0435547734271888,0.0,1.0,0.0,1.1796999999999997,1.200699999999999,1.15535,1.1866367294214508,0.022025848531888437,59.658644457706465,45.85917809472199,87.25757718367542,1.1290904390149823,53.0315865556821,0.017559999999999975
2020-04-08,1.198,1.198,1.198,1.198,1.199,-0.001000000000000112,-0.0008340283569642301,1.0541135063792346,0.0,1.0,0.0,1.1811999999999998,1.1967666666666656,1.1524,1.1869550941321763,0.025580789409905283,52.48796668655981,38.95944491322976,79.5450102332199,1.1992421233915864,54.52979054175997,0.018759999999999978
2020-04-07,1.199,1.199,1.199,1.199,1.1665,0.03249999999999997,0.027861123017573913,1.054993400791905,0.0,1.0,0.0,1.1736,1.189099999999999,1.1493499999999999,1.1814326411982645,0.019562161161319903,29.731950029839826,32.19518402656473,24.805482036390018,1.205035654467036,54.64925939069664,0.018120000000000004
2020-04-06,1.1665,1.1665,1.1665,1.1665,1.149,0.01750000000000007,0.015230635335074039,1.0263968323801145,0.0,1.0,0.0,1.1728999999999998,1.1775666666666653,1.14555,1.1726489617973967,0.007073924372854312,18.956899403734056,33.42680102492719,-9.982903838652206,1.0592431677174825,51.43846944951016,0.017280000000000007
