Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyAccProfit,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-03-27,0.111,0.111,0.111,0.111,0.1133,-0.0022999999999999965,-2.030008826125328,1.1033797216699794,0.0,100.0,0.0,0.11229999999999966,0.11405333333333355,0.12984333333333337,0.11193677171506726,-0.0112459208139926,60.28302705363626,43.76915243745134,93.3107762860061,0.42232975258554684,29.692815735438643,0.0012799999999999977
2020-03-26,0.1133,0.1133,0.1133,0.1133,0.1141,-0.0007999999999999952,-0.7011393514460956,1.1262425447316096,0.0,100.0,0.0,0.11191999999999966,0.11533333333333355,0.1311966666666667,0.11240515757260088,-0.011983411676348657,59.32697960484459,35.512215129358886,106.956508555816,0.4700121789521594,31.97335271651893,0.0017359999999999986
2020-03-25,0.1141,0.1141,0.1141,0.1141,0.1127,0.0013999999999999985,1.2422360248447193,1.1341948310139156,0.0,100.0,0.0,0.11043999999999968,0.1167266666666669,0.13268000000000002,0.11195773635890131,-0.01440298326197215,43.86851818775465,23.60483289161604,84.39588878003187,0.487800135208026,32.786670982512135,0.0023680000000000007
2020-03-24,0.1127,0.1127,0.1127,0.1127,0.1104,0.0022999999999999965,2.08333333333333,1.1202783300198798,0.0,100.0,0.0,0.10895999999999968,0.11810000000000023,0.13401333333333337,0.11088660453835197,-0.018237273748502224,28.86584034469504,13.472990243546732,59.651540546991654,0.426300816232452,29.88856287403088,0.0021280000000000023
2020-03-23,0.1104,0.1104,0.1104,0.1104,0.1091,0.0012999999999999956,1.1915673693858806,1.0974155069582496,0.0,100.0,0.0,0.10819999999999967,0.11976000000000023,0.13527000000000006,0.10997990680752796,-0.02232643269552119,12.668129886411926,5.776565192972576,26.451259273290624,0.33248297759114265,24.952136964046176,0.0015200000000000018
2020-03-20,0.1091,0.1091,0.1091,0.1091,0.1059,0.0032000000000000084,3.0217186024551546,1.0844930417495022,0.0,100.0,0.0,0.10829999999999969,0.12160666666666689,0.13656333333333334,0.10976986021129197,-0.025789305666423956,5.529140937402314,2.3307828462529008,11.92585711970114,0.2832431802918221,22.072447735698063,0.0016000000000000014
2020-03-19,0.1059,0.1059,0.1059,0.1059,0.1067,-0.000800000000000009,-0.7497656982193149,1.0526838966202776,0.0,100.0,0.0,0.10987999999999969,0.12397333333333356,0.13784000000000005,0.11010479031693794,-0.028800245936800577,0.293711406103456,0.7316038006781941,-0.5820733830460203,0.1706950721790885,14.58066034747742,0.0032560000000000006
2020-03-18,0.1067,0.1067,0.1067,0.1067,0.1089,-0.0021999999999999936,-2.0202020202020146,1.0606361829025839,0.0,100.0,0.0,0.11193999999999968,0.12650666666666688,0.13922,0.11220718547540692,-0.029188783766026655,0.440567109155184,0.950549997965563,-0.5793986684655741,0.17527451129344562,14.913495494814043,0.003727999999999998
2020-03-17,0.1089,0.1089,0.1089,0.1089,0.1109,-0.0020000000000000018,-1.803426510369704,1.0825049701789258,0.0,100.0,0.0,0.1151199999999997,0.12925333333333355,0.14056666666666667,0.11496077821311039,-0.028512037659355095,0.660850663732776,1.2055414423707524,-0.42853089354317686,0.18816527971560215,15.836624998892503,0.004175999999999999
2020-03-16,0.1109,0.1109,0.1109,0.1109,0.11699999999999999,-0.006099999999999994,-5.213675213675209,1.1023856858846912,0.0,100.0,0.0,0.1185199999999997,0.13209333333333353,0.14190000000000003,0.11799116731966557,-0.027266244455272457,0.991275995599164,1.4778868316897407,0.01805432341801083,0.20062070085565892,16.70974860858891,0.004584000000000005
2020-03-13,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.1162,0.0007999999999999952,0.6884681583476723,1.1630218687872755,0.0,100.0,0.0,0.1215599999999997,0.13488000000000022,0.14307333333333333,0.12153675097949834,-0.02496059140351717,1.486913993398746,1.7211922497350287,1.018357480726181,0.24690897107797044,19.801683747973527,0.003968000000000002
2020-03-12,0.1162,0.1162,0.1162,0.1162,0.1226,-0.006400000000000003,-5.220228384991846,1.1550695825049695,0.0,100.0,0.0,0.12419999999999969,0.13747333333333353,0.14403666666666667,0.1238051264692475,-0.02453664712461441,0.36121211159345773,1.8383313779031702,-2.593026421025967,0.21881127717387955,17.95284317365757,0.003840000000000002
2020-03-11,0.1226,0.1226,0.1226,0.1226,0.1259,-0.0033000000000000113,-2.6211278792692703,1.2186878727634187,0.0,100.0,0.0,0.1277999999999997,0.13999333333333353,0.14499333333333334,0.12760768970387124,-0.02141118998727708,0.5418181673901866,2.5768910110580263,-3.528327519945493,0.27653025556835803,21.662647975800354,0.0035200000000000036
2020-03-10,0.1259,0.1259,0.1259,0.1259,0.1261,-0.00019999999999997797,-0.15860428231560506,1.2514910536779318,0.0,100.0,0.0,0.1302199999999997,0.1422066666666669,0.14575333333333335,0.13011153455580687,-0.02008941542950477,0.8127272510852799,3.5944274328919463,-4.7506731125280535,0.3165042727058705,24.04126437473272,0.003383999999999998
2020-03-09,0.1261,0.1261,0.1261,0.1261,0.1302,-0.00410000000000002,-3.1490015360983254,1.253479125248508,0.0,100.0,0.0,0.1325599999999997,0.1440000000000002,0.14629333333333336,0.1322173018337103,-0.019271407306465944,1.2190908766279198,4.98527752379528,-6.313282417706801,0.3191002064083716,24.190747970331486,0.0035280000000000034
2020-03-06,0.1302,0.1302,0.1302,0.1302,0.1342,-0.0040000000000000036,-2.980625931445606,1.2942345924453271,0.0,100.0,0.0,0.1349599999999997,0.14563333333333353,0.1468866666666667,0.13527595275056545,-0.01669862937143107,1.8286363149418798,6.8683708473789595,-8.250832749932279,0.37813854800453245,27.438355058862257,0.0023119999999999972
2020-03-05,0.1342,0.1342,0.1342,0.1342,0.1347,-0.0004999999999999727,-0.3711952487007964,1.3339960238568578,0.0,100.0,0.0,0.1378399999999997,0.14706000000000022,0.14740333333333336,0.13781392912584814,-0.014665408562762269,2.7429544724128196,9.3882381135975,-10.547612809956542,0.4542802060624143,31.23746057800072,0.0028079999999999993
2020-03-04,0.1347,0.1347,0.1347,0.1347,0.1376,-0.0029000000000000137,-2.107558139534894,1.338966202783299,0.0,100.0,0.0,0.13977999999999974,0.14863333333333356,0.14781666666666668,0.1396208936887722,-0.013609910858487404,4.11443170861923,12.710879934189842,-13.078464742521994,0.46515175361285355,31.747684324566123,0.003576000000000007
2020-03-03,0.1376,0.1376,0.1376,0.1376,0.1381,-0.0005000000000000004,-0.36205648081100683,1.3677932405566589,0.0,100.0,0.0,0.1424199999999997,0.1499266666666669,0.1481766666666667,0.14208134053315832,-0.011282187031808742,6.171647562928844,17.00910404697515,-15.503265405163766,0.5339743879969778,34.80986333117511,0.003656000000000004
2020-03-02,0.1381,0.1381,0.1381,0.1381,0.1446,-0.006500000000000006,-4.495159059474416,1.3727634194831002,0.0,100.0,0.0,0.14519999999999972,0.15078000000000022,0.14840666666666671,0.14432201079973747,-0.009009246589750438,9.257471344393267,22.427832288998303,-17.083250544816806,0.5469299317259287,35.355830959693975,0.0036000000000000034
2020-02-28,0.1446,0.1446,0.1446,0.1446,0.1439,0.0007000000000000062,0.48644892286310365,1.4373757455268377,0.0,100.0,0.0,0.14811999999999975,0.1515200000000002,0.1486133333333334,0.14743301619960622,-0.004919058103066521,13.8862070165899,29.013012761300825,-16.36740447283195,0.7734643445787324,43.613188330688466,0.0031840000000000037
2020-02-27,0.1439,0.1439,0.1439,0.1439,0.1479,-0.0040000000000000036,-2.70453008789723,1.4304174950298196,0.0,100.0,0.0,0.15037999999999974,0.1517066666666669,0.14863333333333342,0.1488495242994093,-0.003178389773588448,17.91264385821816,36.57641563365628,-19.414899692658082,0.7320450695103632,42.264781811786634,0.003583999999999998
2020-02-26,0.1479,0.1479,0.1479,0.1479,0.1515,-0.003599999999999992,-2.3762376237623712,1.4701789264413503,0.0,100.0,0.0,0.15239999999999973,0.15193333333333356,0.14861000000000008,0.15132428644911397,0.000629584316205696,26.86896578732724,45.90830152137534,-11.209705680768963,0.9382495674336538,48.40705671746629,0.002160000000000001
2020-02-25,0.1515,0.1515,0.1515,0.1515,0.1527,-0.0012000000000000066,-0.7858546168958785,1.5059642147117278,0.0,100.0,0.0,0.15397999999999973,0.15188000000000024,0.1484000000000001,0.15303642967367095,0.0036558539127191135,40.30344868099086,55.4279693883994,10.054407266173783,1.2271218121946497,55.098998423683874,0.0015039999999999997
2020-02-24,0.1527,0.1527,0.1527,0.1527,0.1559,-0.0032000000000000084,-2.0525978191148226,1.517892644135187,0.0,100.0,0.0,0.15423999999999977,0.1517066666666669,0.14804000000000006,0.15380464451050643,0.005478635369829709,54.205173021486395,62.99022974210367,36.63505958025185,1.3563815856467818,57.562051660426675,0.0012880000000000057
2020-02-21,0.1559,0.1559,0.1559,0.1559,0.154,0.0019000000000000128,1.233766233766242,1.5497017892644116,0.0,100.0,0.0,0.15381999999999976,0.1512666666666669,0.14752000000000007,0.15435696676575963,0.007184668651352229,66.7244261988963,67.38275810241231,65.40776239186425,1.835009584572496,64.72675064515542,0.0016959999999999974
2020-02-20,0.154,0.154,0.154,0.154,0.1558,-0.001799999999999996,-1.1553273427471094,1.5308151093439344,0.0,100.0,0.0,0.15295999999999976,0.15060000000000026,0.14681333333333338,0.15358545014863945,0.006847600941021514,62.92447713618218,67.71192405417032,53.34958330020589,1.6404578287517109,62.1277799209255,0.0015519999999999978
2020-02-19,0.1558,0.1558,0.1558,0.1558,0.1528,0.0030000000000000027,1.9633507853403158,1.5487077534791234,0.0,100.0,0.0,0.15371999999999975,0.1499933333333336,0.14621000000000006,0.15337817522295916,0.007436194603030962,66.47973896008722,70.10564751316439,59.227921853932884,1.979190392856722,66.43383375571685,0.002463999999999994
2020-02-18,0.1528,0.1528,0.1528,0.1528,0.1506,0.0021999999999999797,1.4608233731739573,1.5188866799204752,0.0,100.0,0.0,0.15337999999999974,0.14930000000000024,0.14559333333333338,0.15216726283443874,0.006377118741554345,59.33499305551546,71.91860178970298,34.167775587140426,1.6596277932764183,62.40075387510929,0.002055999999999991
2020-02-14,0.1506,0.1506,0.1506,0.1506,0.1516,-0.0010000000000000009,-0.6596306068601588,1.4970178926441333,0.0,100.0,0.0,0.15289999999999973,0.14858666666666692,0.1449366666666667,0.15185089425165813,0.006711887660729932,62.81201339279699,78.21040615679674,32.01522786479751,1.4420208802288805,59.05030918874559,0.0024399999999999865
2020-02-13,0.1516,0.1516,0.1516,0.1516,0.1578,-0.006199999999999983,-3.929024081115325,1.506958250497016,0.0,100.0,0.0,0.1526199999999997,0.14814000000000024,0.1442933333333334,0.1524763413774872,0.008717521302192863,77.86287990227957,85.90960253879662,61.76943462924547,1.5878612934567493,61.358052592368864,0.0026639999999999884
2020-02-12,0.1578,0.1578,0.1578,0.1578,0.1541,0.003700000000000009,2.4010382868267417,1.5685884691848886,0.0,100.0,0.0,0.15177999999999972,0.14774666666666691,0.1437133333333334,0.15291451206623077,0.01068195070787152,95.76628247024173,89.93296385705514,107.43291969661493,3.8010314625616015,79.17114253889001,0.003335999999999989
2020-02-11,0.1541,0.1541,0.1541,0.1541,0.1504,0.003699999999999981,2.4601063829787106,1.5318091451292224,0.0,100.0,0.0,0.1496799999999997,0.14700000000000024,0.1429633333333334,0.15047176809934618,0.007955547725133214,93.6494237053626,87.01630455046184,106.91566201516409,3.028657550025402,75.17783560447587,0.0020559999999999966
2020-02-10,0.1504,0.1504,0.1504,0.1504,0.1492,0.0012000000000000066,0.8042895442359292,1.4950298210735566,0.0,100.0,0.0,0.1482799999999997,0.1464266666666669,0.14234000000000005,0.14865765214901927,0.005931061862068863,90.47413555804387,83.69974497301148,104.02291672810864,2.3114532026703647,69.80177768498744,0.0012160000000000005
2020-02-07,0.1492,0.1492,0.1492,0.1492,0.1474,0.001799999999999996,1.221166892808681,1.4831013916500975,0.0,100.0,0.0,0.14797999999999972,0.14603333333333357,0.14180666666666672,0.1477864782235289,0.005248539643777505,85.71120333706578,80.31254968049528,96.50851065020677,2.095461159837571,67.69463584377607,0.0008560000000000012
2020-02-06,0.1474,0.1474,0.1474,0.1474,0.1473,0.00010000000000001674,0.06788866259335828,1.4652087475149087,0.0,100.0,0.0,0.1473599999999997,0.1457066666666669,0.14129000000000008,0.14707971733529332,0.004753767829751084,78.56680500559867,77.61322285221001,80.47396931237597,1.7946151001776114,64.21689699105809,0.0006319999999999992
2020-02-05,0.1473,0.1473,0.1473,0.1473,0.1471,0.00019999999999997797,0.13596193065940038,1.4642147117296203,0.0,100.0,0.0,0.14705999999999972,0.14556000000000022,0.14086000000000007,0.14691957600293995,0.005131969412148188,78.8796192731039,77.13643177551569,82.3659942682803,1.7790952637665793,64.01706652384868,0.0008479999999999932
2020-02-04,0.1471,0.1471,0.1471,0.1471,0.1489,-0.001799999999999996,-1.2088650100738725,1.4622266401590438,0.0,100.0,0.0,0.14657999999999974,0.14528666666666687,0.1404633333333334,0.14672936400440992,0.005511323371543112,80.08413479200891,76.26483802672159,87.72272832258355,1.7502727104318132,63.63996936714714,0.0011359999999999981
2020-02-03,0.1489,0.1489,0.1489,0.1489,0.1461,0.002799999999999997,1.9164955509924686,1.4801192842942326,0.0,100.0,0.0,0.14623999999999973,0.14492000000000022,0.14007666666666677,0.14654404600661486,0.005952334876012854,83.3614963056604,74.35518964407792,101.37410962882532,2.305642491110379,69.74869476390063,0.0010640000000000037
2020-01-31,0.1461,0.1461,0.1461,0.1461,0.1459,0.00020000000000000573,0.1370801919122726,1.452286282306161,0.0,100.0,0.0,0.14487999999999973,0.14437333333333355,0.13959000000000008,0.1453660690099223,0.004743805239004082,75.0422444584906,69.85203631328669,85.42266074889844,1.8473134607071269,64.87917421808376,0.0011119999999999962
2020-01-30,0.1459,0.1459,0.1459,0.1459,0.1449,0.0010000000000000009,0.6901311249137342,1.4502982107355844,0.0,100.0,0.0,0.14443999999999974,0.1437733333333335,0.13914333333333342,0.14499910351488346,0.004764004697328919,68.11892224329146,67.25693224068472,69.84290224850494,1.8169140862416042,64.50015977114074,0.0011519999999999974
2020-01-29,0.1449,0.1449,0.1449,0.1449,0.1454,-0.0005000000000000004,-0.3438789546079783,1.4403578528827017,0.0,100.0,0.0,0.14439999999999972,0.14302666666666683,0.13871000000000008,0.14454865527232522,0.0046430028845903925,59.95616114271505,66.82593723938136,46.21660894938242,1.675774133365967,62.62763782898003,0.0011199999999999988
2020-01-28,0.1454,0.1454,0.1454,0.1454,0.1421,0.0032999999999999974,2.3223082336382808,1.4453280318091428,0.0,100.0,0.0,0.14473999999999973,0.14242666666666684,0.1383800000000001,0.14437298290848785,0.0049786595756639036,58.82313060296152,70.26082528771452,35.9477412334555,1.793286904032365,64.19988227645328,0.0013919999999999987
2020-01-27,0.1421,0.1421,0.1421,0.1421,0.1439,-0.001799999999999996,-1.2508686587908242,1.41252485089463,0.0,100.0,0.0,0.14475999999999972,0.14188666666666686,0.13804000000000008,0.14385947436273178,0.004778830440980555,51.56802923777567,75.97967263009103,2.744742453144937,1.3635240890688816,57.690297948520026,0.0014079999999999982
2020-01-24,0.1439,0.1439,0.1439,0.1439,0.1457,-0.001799999999999996,-1.2354152367879176,1.4304174950298187,0.0,100.0,0.0,0.14523999999999973,0.14128666666666684,0.13777666666666674,0.14473921154409766,0.0069530099082375785,77.3520438566635,88.1854943262487,55.685142917493096,1.7429060700639014,63.542317000424916,0.0008319999999999994
2020-01-23,0.1457,0.1457,0.1457,0.1457,0.1466,-0.0009000000000000119,-0.6139154160982345,1.4483101391650075,0.0,100.0,0.0,0.14531999999999973,0.14044666666666686,0.1374666666666667,0.1451588173161465,0.00863897574699687,93.0280657849953,93.60221956104128,91.87975823290336,2.3500776097641567,70.14994527036049,0.0007360000000000034
2020-01-22,0.1466,0.1466,0.1466,0.1466,0.1455,0.0011000000000000176,0.7560137457044795,1.457256461232602,0.0,100.0,0.0,0.14521999999999974,0.13968000000000017,0.13707000000000005,0.14488822597421974,0.009371894182098543,97.16921732156084,93.88929644906428,103.72905906655396,2.8035253381182623,73.70860159709794,0.0006639999999999979
2020-01-21,0.1455,0.1455,0.1455,0.1455,0.1445,0.0010000000000000009,0.6920415224913501,1.4463220675944308,0.0,100.0,0.0,0.14453999999999972,0.13892666666666684,0.1365766666666667,0.1440323389613296,0.009199141877921181,95.75382598234125,92.249336012816,102.76280592139176,2.5845422791636232,72.10243534264217,0.000647999999999993
2020-01-17,0.1445,0.1445,0.1445,0.1445,0.1443,0.00019999999999997797,0.13860013860012332,1.436381709741548,0.0,100.0,0.0,0.14375999999999972,0.1382533333333335,0.13608666666666672,0.1432985084419944,0.009213309823116534,93.63073897351188,90.49709102805339,99.89803486442887,2.399686450175943,70.58552267523827,0.001088
2020-01-16,0.1443,0.1443,0.1443,0.1443,0.1452,-0.0008999999999999841,-0.6198347107437907,1.4343936381709719,0.0,100.0,0.0,0.14299999999999974,0.13758000000000017,0.13562333333333337,0.14269776266299158,0.009459676585983172,93.77944179360118,88.93026705532414,103.47779127015528,2.3653560819353774,70.28546235069093,0.0014800000000000034
2020-01-15,0.1452,0.1452,0.1452,0.1452,0.1432,0.0020000000000000018,1.3966480446927387,1.4433399602385661,0.0,100.0,0.0,0.14155999999999974,0.1368733333333335,0.13510000000000003,0.14189664399448734,0.0093959708577493,94.954876976116,86.50567968618562,111.85327155597676,2.761498239864561,73.414848652541,0.0021280000000000023
2020-01-14,0.1432,0.1432,0.1432,0.1432,0.1416,0.0015999999999999903,1.129943502824852,1.4234592445328007,0.0,100.0,0.0,0.13945999999999972,0.1361600000000002,0.13451000000000005,0.140244965991731,0.00785775035236445,92.43231546417398,82.28108104122043,112.73478431008107,2.4159112878008098,70.725235061833,0.0028480000000000007
2020-01-13,0.1416,0.1416,0.1416,0.1416,0.1407,0.0009000000000000119,0.639658848614081,1.4075546719681884,0.0,100.0,0.0,0.13799999999999973,0.13564000000000023,0.13405000000000006,0.13876744898759652,0.006404814951115167,88.64847319626097,77.20546382974366,111.53449192929557,2.159189551982024,68.34631213019122,0.00252
2020-01-10,0.1407,0.1407,0.1407,0.1407,0.1371,0.003599999999999992,2.6258205689277845,1.398608349900594,0.0,100.0,0.0,0.13713999999999973,0.13523333333333357,0.13359333333333337,0.13735117348139478,0.004854247660316025,82.97270979439146,71.483959146485,105.95021109020439,2.0250982881838167,66.94322283986443,0.0014880000000000004
2020-01-09,0.1371,0.1371,0.1371,0.1371,0.1347,0.0024000000000000132,1.78173719376393,1.3628230616302162,0.0,100.0,0.0,0.13561999999999974,0.1348066666666669,0.13316333333333336,0.13567676022209216,0.0026414865304190582,74.45906469158719,65.73958382253177,91.89802642969804,1.5270450226476247,60.428089288560265,0.001376000000000005
2020-01-08,0.1347,0.1347,0.1347,0.1347,0.1359,-0.0012000000000000066,-0.8830022075055236,1.3389662027832976,0.0,100.0,0.0,0.13445999999999975,0.13451333333333354,0.13286666666666672,0.13496514033313825,0.00177838445076057,63.3552637040475,61.379843388004055,67.3061043361344,1.2187263344585513,54.92909673134448,0.001808000000000004
2020-01-07,0.1359,0.1359,0.1359,0.1359,0.1373,-0.0014000000000000123,-1.0196649672250635,1.350894632206757,0.0,100.0,0.0,0.13435999999999976,0.13439333333333353,0.13265333333333337,0.1350977104997074,0.00224957130790388,66.69956222273805,60.392133229982335,79.31442020824949,1.4223299717352011,58.71743273342465,0.001791999999999999
2020-01-06,0.1373,0.1373,0.1373,0.1373,0.1331,0.004200000000000009,3.1555221637866335,1.3648111332007928,0.0,100.0,0.0,0.13423999999999975,0.13433333333333355,0.13232666666666673,0.1346965657495611,0.0018665206819979863,61.71601000077383,57.23841873360448,70.67119253511252,1.7366338189966222,63.45875750499032,0.0016479999999999995
2020-01-03,0.1331,0.1331,0.1331,0.1331,0.1313,0.001799999999999996,1.370906321401368,1.3230616302186855,0.0,100.0,0.0,0.13385999999999973,0.13419333333333353,0.13200000000000006,0.13339484862434162,-0.00012314093923657468,42.574015001160745,54.99962310001982,17.7227988034426,1.1210518269340235,52.853580129369206,0.0013280000000000015
2020-01-02,0.1313,0.1313,0.1313,0.1313,0.1342,-0.0029000000000000137,-2.1609538002980724,1.3051689860834967,0.0,100.0,0.0,0.13411999999999974,0.13426666666666687,0.1317933333333334,0.1335422729365124,0.00010618236632687576,41.909802989546,61.212427149449354,3.3045546697393036,0.8760753198887048,46.697236011861,0.0011280000000000068
2019-12-31,0.1342,0.1342,0.1342,0.1342,0.1353,-0.0010999999999999899,-0.8130081300812932,1.3339960238568567,0.0,100.0,0.0,0.13459999999999975,0.13448666666666684,0.13167000000000006,0.13466340940476862,0.002045953114468294,62.864704484319,70.86373922940103,46.866634994154936,1.3828968115434859,58.0342717672166,0.000599999999999995
2019-12-30,0.1353,0.1353,0.1353,0.1353,0.1354,-9.999999999998899e-05,-0.07385524372229615,1.3449304174950274,0.0,100.0,0.0,0.13465999999999972,0.1344600000000002,0.13144000000000006,0.1348951141071529,0.0027239910925399907,80.40816783758957,74.86325660194206,91.4979903088846,1.7367886562713988,63.46082487193585,0.0005519999999999914
2019-12-27,0.1354,0.1354,0.1354,0.1354,0.1344,0.0010000000000000009,0.7440476190476197,1.3459244532803156,0.0,100.0,0.0,0.13467999999999974,0.13422666666666686,0.13120000000000007,0.13469267116072933,0.002748430214384049,74.18368032781304,72.09080098411829,78.36943901520254,1.7751359779923601,63.9657296820663,0.0005759999999999932
2019-12-26,0.1344,0.1344,0.1344,0.1344,0.1337,0.0006999999999999784,0.5235602094240676,1.335984095427433,0.0,100.0,0.0,0.13469999999999976,0.13392000000000018,0.13097000000000006,0.13433900674109397,0.002515413464753624,63.061234777434144,71.04436131227092,47.09498170776058,1.5701126023286212,61.09119891891268,0.000599999999999995
2019-12-24,0.1337,0.1337,0.1337,0.1337,0.1345,-0.0007999999999999952,-0.5947955390334536,1.3290258449304153,0.0,100.0,0.0,0.13467999999999974,0.13366666666666685,0.1306866666666667,0.13430851011164094,0.002806700933802128,64.2347093090087,75.03592457968931,42.63227876764748,1.4368474081471951,58.96337223838203,0.0006159999999999999
2019-12-23,0.1345,0.1345,0.1345,0.1345,0.1354,-0.0008999999999999841,-0.6646971935007269,1.3369781312127216,0.0,100.0,0.0,0.13447999999999977,0.13332666666666684,0.13042000000000004,0.1346127651674614,0.003715821111331591,78.49492110637014,80.4365322150296,74.61169888905121,1.6735244050902356,62.59618958046323,0.0007839999999999959
2019-12-20,0.1354,0.1354,0.1354,0.1354,0.1355,-0.00010000000000001674,-0.07380073800739242,1.3459244532803156,0.0,100.0,0.0,0.13415999999999975,0.13286000000000014,0.13006666666666672,0.1346691477511921,0.004325025151615881,85.59952451669811,81.40733776935933,93.98389801137566,2.0213434438101525,66.90214076626387,0.001088
