Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,2.1522099999999997,2.31716,2.20125,2.11754,2.32973,-0.17752000000000034,-0.07619767097474829,0.0,0.08370999999999995,1.0395317207703278,0.03593120232816676,2.2111979999999987,2.0522686666666665,1.843796999999999,2.1857507405388064,0.3358286088819119,74.43533579601721,72.19957199756469,78.90686339292225,1.328243906863258,57.04917354010145,0.09942960000000012
2020-04-19,2.32973,2.3526700000000003,2.3311900000000003,2.22391,2.34124,-0.01150999999999991,-0.004916198253916689,1.082482657361503,0.10728000000000026,1.048239362204406,0.04582187217030303,2.1634299999999986,2.0213466666666666,1.8287736666666659,2.20252111080821,0.41173015004838787,82.26293032659486,71.08169009833841,104.62541078310772,1.9761076004883031,66.39906434041815,0.13764399999999996
2020-04-18,2.34124,2.11781,2.3673900000000003,2.30072,2.12052,0.22072000000000003,0.10408767660762457,1.0878306484961968,0.06667000000000023,1.0289778851837688,0.031440401410974775,2.0917799999999986,1.9787399999999997,1.8079516666666657,2.138916666212315,0.35975811778386274,77.00146788036795,65.4910699842102,100.02226367268347,2.0358942728754723,67.06077649229721,0.11948400000000006
2020-04-17,2.12052,2.11036,2.12488,2.08588,2.1122900000000002,0.008229999999999738,0.0038962453072256824,0.985275600429326,0.039000000000000146,1.0186971446104283,0.018463373873852617,2.011689999999999,1.9332593333333332,1.7836269999999992,2.0377549993184725,0.2358000048458621,68.00684714744888,59.735871036131336,84.54879937008398,1.497158922145591,59.95449103652613,0.08377200000000004
2020-04-16,2.1122900000000002,1.9040400000000002,2.14388,2.1003700000000003,1.91337,0.1989200000000002,0.1039631644689737,0.9814516241444841,0.043509999999999494,1.020715397763251,0.02273998233483304,1.970183999999999,1.904604,1.7587039999999992,1.9963724989777083,0.1975662016280319,55.9229063904752,55.60038298047257,56.56795321048047,1.4785059114874244,59.65311216869882,0.05736079999999997
2020-04-15,1.91337,1.97343,1.9134799999999998,1.84536,1.97148,-0.058109999999999884,-0.029475318035181632,0.8890256991650443,0.06811999999999996,1.0369142064421035,0.03455272181305413,1.929893999999999,1.8713659999999999,1.7350039999999993,1.9384137484665624,0.12542708511389628,41.30500083631093,55.439121275471244,13.036759957990299,1.0598638403053842,51.45310187824136,0.020992800000000013
2020-04-14,1.97148,1.9315099999999998,1.9765,1.93113,1.9407900000000002,0.030689999999999662,0.015813148254061313,0.9160258524958065,0.04536999999999991,1.023494016456686,0.023377078406215977,1.9475219999999989,1.8494553333333335,1.7181766666666658,1.9509356226998438,0.1647168996788941,51.108881059857985,62.5061814950514,28.314280189471148,1.1956426546553884,54.45524808512374,0.031178399999999808
2020-04-13,1.9407900000000002,1.93261,1.94642,1.91491,1.9129900000000002,0.027800000000000047,0.014532224423546408,0.9017660915988682,0.03151000000000015,1.016455081439859,0.016471596819638442,1.959429999999999,1.8238706666666669,1.7013513333333325,1.9406634340497657,0.17025124129496422,60.753072645253575,68.2048317126481,45.849554510464515,1.1328160968069385,53.11363218342591,0.045467999999999884
2020-04-12,1.9129900000000002,1.91903,1.99996,1.90183,1.91084,0.0021500000000000963,0.001125159615666459,0.888849136469025,0.09813000000000005,1.0515976717161892,0.0513543781792301,1.991917999999999,1.7953106666666667,1.6890139999999993,1.9406001510746484,0.19420166464739008,63.08264586170987,71.93071124634535,45.38651509243891,1.0799707818918196,51.92240156900384,0.0640023999999999
2020-04-11,1.91084,1.9811,1.99089,1.89599,2.0015099999999997,-0.09066999999999958,-0.04530079789758712,0.8878501633204938,0.09489999999999998,1.0500530066086846,0.04741420227728065,2.016445999999999,1.772346,1.6848189999999994,1.9544052266119725,0.2454667346754456,69.37626458763486,76.3547439386631,55.41930588557838,1.076175749641363,51.83452074455936,0.0482168000000001
