Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,2127.5,2112.9,2159.2,2103.1,2159.4,-31.90000000000009,-0.014772622024636514,0.0,56.09999999999991,1.0266749084684512,0.02597943873298134,2149.320000000001,2153.7999999999993,2012.0399999999993,2142.518541861568,45.45053176804396,42.8269678917718,45.67190311394006,37.13709744743528,1.0269602827905124,50.665042206781585,20.176000000000023
2020-04-17,2159.4,2159.4,2159.4,2159.4,2120.7,38.70000000000027,0.018248691469797837,1.014994124559342,0.0,1.0,0.0,2163.6600000000008,2160.419999999999,2022.4299999999992,2150.0278127923516,64.77021051362064,46.5352846644054,47.09437072502419,45.41711254316783,1.109679633621495,52.59943812969407,22.91200000000008
2020-04-16,2120.7,2125.4,2186.3,2090.0,2153.6,-32.90000000000009,-0.015276745913818765,0.996803760282021,96.30000000000018,1.0460765550239235,0.04471582466567616,2159.480000000001,2164.866666666666,2033.3533333333323,2145.341719188527,65.78316887565614,44.01771929650675,47.37391375533358,37.30533037885307,1.0189416616708902,50.469098786520014,26.25600000000013
2020-04-15,2153.6,2195.7,2204.8,2100.0,2185.4,-31.800000000000182,-0.014551111924590547,1.012267920094007,104.80000000000018,1.049904761904762,0.04795460785210953,2154.380000000001,2173.326666666666,2042.1633333333325,2157.66257878279,96.27200284343942,50.043802855601086,49.05201098474701,52.027386597309246,1.0975587771126498,52.32553142675083,30.33600000000006
2020-04-14,2185.4,2173.9,2255.0,2121.0,2199.2,-13.799999999999727,-0.006275009094215955,1.0272150411280847,134.0,1.0631777463460632,0.06093124772644599,2142.5200000000013,2150.886666666666,2050.549999999999,2159.6938681741854,113.31296716591731,48.6361366404449,48.55611504931997,48.79617982269477,1.1792186426410447,54.111993150532285,39.82399999999998
2020-04-13,2199.2,2199.2,2199.2,2199.2,2138.5,60.69999999999982,0.02838438157587085,1.0337015276145711,0.0,1.0,0.0,2126.5000000000014,2108.986666666666,2059.216666666666,2146.8408022612784,107.10226089178988,43.63135127263832,48.516104253757504,33.86184531039996,1.2156656869649876,54.866837272287356,33.879999999999924
2020-04-09,2138.5,2138.5,2138.5,2138.5,2095.2,43.30000000000018,0.020666284841542662,1.0051703877790836,0.0,1.0,0.0,2113.5600000000013,2067.0599999999995,2069.536666666666,2120.6612033919178,77.06571131196978,38.29978764515386,50.95848074431709,12.98240144682741,1.0894268746989413,52.139985748767266,18.351999999999954
2020-04-08,2095.2,2103.2,2134.9,2072.0,2094.3,0.8999999999996362,0.00042973785990528394,0.9848178613396006,62.90000000000009,1.030357142857143,0.03003390154228147,2110.2000000000016,2026.4533333333331,2088.6433333333325,2111.7418050878764,72.59460023402211,40.64668214939408,57.287827293898715,7.3643918603848135,1.0058074025589578,50.14476471049884,14.31999999999989
2020-04-07,2094.3,2082.2,2207.2,2057.6,2105.3,-11.0,-0.005224908564100128,0.9843948296122212,149.5999999999999,1.072706065318818,0.0710587564717617,2119.320000000001,1981.4266666666663,2107.696666666666,2120.012707631815,97.15403622710056,51.54602867739724,65.60839986615103,23.42128629988966,1.00419349984692,50.10461813809995,15.615999999999985
2020-04-06,2105.3,2105.3,2105.3,2105.3,2134.5,-29.199999999999818,-0.013680018739751613,0.9895652173913048,0.0,1.0,0.0,2167.120000000001,1944.4533333333331,2125.0299999999993,2132.8690614477223,133.08786595823278,68.04842270253076,72.63958546052793,58.86609718653642,1.0229300126723075,50.56675249585171,66.47199999999994
