Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,TotalReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,8560.73,8553.37,8684.91,8553.37,8650.14,-89.40999999999985,-0.010336248893081483,0.0,8560.73,131.53999999999905,1.015378733762248,0.015206690296341916,8530.430000000026,8038.98466666666,7737.683000000004,8486.274282333443,778.0147107583491,91.22511384557943,90.47212005897448,92.73110141878934,1.4109276277802136,58.52218919898816,60.7760000000002
2020-04-17,8650.14,8667.48,8670.3,8531.69,8532.36,117.77999999999884,0.013803918259426328,1.0104442027724272,8650.14,138.60999999999876,1.0162464880932147,0.0162452123445329,8456.768000000025,7968.427999999994,7738.179333333336,8449.046423500165,823.1071753065512,94.56328636642314,90.095623165672,103.49861276792544,1.5227126258263797,60.360130212119415,131.17439999999988
2020-04-16,8532.36,8479.11,8560.16,8393.27,8393.18,139.1800000000003,0.01658251103872433,0.9966860302801281,8532.36,166.88999999999942,1.0198837878443086,0.019884001058001782,8357.456000000026,7911.587999999993,7741.128000000003,8348.499635250248,765.5002198008822,92.8026401652108,87.86179156529641,102.6843373650396,1.425800179221525,58.776489153326935,147.5648000000001
2020-04-15,8393.18,8355.96,8464.66,8308.79,8515.74,-122.55999999999949,-0.0143921726121276,0.9804280709705833,8393.18,155.86999999999898,1.018759650923901,0.018303752815374705,8269.164000000026,7835.050666666661,7757.319000000003,8256.569452875372,714.8202018575547,90.29668459041278,85.39136726533923,100.10731924055989,1.3194593220907784,56.8865040884359,148.23680000000022
2020-04-14,8515.74,8353.21,8531.11,8338.09,8192.42,323.3199999999997,0.039465750046994624,0.9947446070603791,8515.74,193.02000000000044,1.0231491864443776,0.023560803767385025,8167.980000000027,7770.0293333333275,7767.016000000003,8188.264179313057,697.917186045278,90.99329719937622,82.93870860280244,107.10247439252376,1.4451174352038825,59.102168852817634,148.87999999999974
2020-04-13,8192.42,8127.69,8200.44,8035.95,8153.58,38.840000000000146,0.004763551715933387,0.9569767998757115,8192.42,164.4900000000007,1.0204692662348571,0.0201739603953111,8047.480000000027,7659.691333333327,7781.563333333337,8024.5262689695855,514.2641154645813,87.1082080677691,78.91141430451556,103.50179559427616,1.2118287568540778,54.78854333088981,117.78399999999984
2020-04-09,8153.58,8169.01,8227.91,8072.32,8090.9,62.68000000000029,0.007746974996601156,0.9524398036148786,8153.58,155.59000000000015,1.0192745084436692,0.019230246326119485,7883.612000000027,7572.164666666661,7794.06166666667,7940.57940345438,442.56866577757387,82.55047979690794,74.81301742288878,98.02540454494624,1.1858058605919968,54.250282789105384,204.21279999999933
2020-04-08,8090.9,7975.72,8114.43,7901.94,7887.26,203.63999999999942,0.025818852174265768,0.9451179981146466,8090.9,212.4900000000007,1.0268908647749795,0.026940914842416844,7750.358000000027,7505.297999999994,7807.8250000000035,7834.0791051815695,322.0729087272569,77.7802844963834,70.9442862358792,91.45228101739181,1.1468098020547854,53.41925497811378,256.13039999999984
2020-04-07,7887.26,8129.99,8146.43,7881.22,7913.24,-25.979999999999563,-0.0032831052767260394,0.9213303071116598,7887.26,265.21000000000004,1.0336508814625147,0.0335147171070257,7604.294000000026,7431.893999999995,7837.487333333337,7705.668657772355,147.03281854570696,69.90523427556592,67.5262871056271,74.66312861544353,1.0291657076902927,50.71866254145136,236.76479999999992
2020-04-06,7913.24,7660.17,7938.33,7617.79,7373.08,540.1599999999999,0.07326110662029978,0.9243650950327832,7913.24,320.53999999999996,1.0420778204702414,0.04347436892045115,7566.862000000026,7395.061999999994,7873.432333333336,7614.872986658532,12.409295819112913,69.95536749126852,66.33681352065771,77.19247543249011,1.0437116559839374,51.06941837553137,191.84639999999982
