Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyAccProfit,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-02-27,8566.48,8744.03,8904.11,8562.05,8980.77,-414.2900000000009,-4.61307883399754,1.0006716716915498,342.0600000000013,103.9950712738188,3.808804812950352,9062.146000000024,9476.047333333327,9400.050666666666,9003.497858120996,-737.155162920835,15.733344555616299,36.12292610517277,-25.04581854349665,0.33299629918094964,24.981037035553427,269.4311999999998
2020-02-26,8980.77,9011.55,9148.32,8927.8,8965.61,15.159999999999854,0.16909055825537642,1.0490659090988737,220.52000000000044,102.47003741123233,2.4596207062319286,9299.042000000023,9538.860666666658,9422.878999999999,9222.006787181494,-464.17040354995464,23.42647101419415,46.31771687995101,-22.356020717319566,0.5018276821709476,33.41446479702233,291.7863999999998
2020-02-25,8965.61,9301.2,9315.26,8940.49,9221.28,-255.67000000000007,-2.772608574948381,1.0472950320825445,374.77000000000044,104.19182841208927,4.064186316867077,9466.324000000022,9571.34066666666,9432.651,9342.62518077224,-321.785425765952,32.231088842254955,57.763339812829436,-18.833413098894013,0.4846001195002808,32.64179445596422,298.30319999999955
2020-02-24,9221.28,9188.44,9322.88,9166.01,9576.59,-355.3099999999995,-3.7101932942727998,1.0771604758005453,156.86999999999898,101.71143169165208,1.6380569701741325,9619.750000000022,9591.859999999991,9439.759333333332,9531.13277115836,-42.47111847247328,46.947782637463554,70.52946529811668,-0.2155826838426833,0.6636414117505797,39.8908927767227,176.65199999999967
2020-02-21,9576.59,9708.01,9715.95,9542.33,9750.96,-174.36999999999898,-1.788234184121348,1.1186651138395909,173.6200000000008,101.8194717642337,1.7805426337509416,9721.730000000021,9587.17066666666,9439.16433333333,9686.059156737541,218.06473868835076,66.31152463142881,82.32030662844325,34.29396063739992,1.2683650072419501,55.91538412877055,58.05600000000013
2020-02-20,9750.96,9799.2,9820.86,9636.94,9817.18,-66.22000000000116,-0.674531790188233,1.1390337039014198,183.92000000000007,101.90848962429983,1.8734504205892126,9748.806000000022,9568.659999999993,9424.252666666664,9740.793735106312,342.38232950304763,87.4350307540701,90.32469762695048,81.65569700830932,2.1690490291652282,68.44479240311993,28.211200000000098
2020-02-19,9817.18,9782.81,9838.37,9777.1,9732.74,84.44000000000051,0.8675871337362399,1.1467690255387102,61.27000000000044,100.62666843951685,0.6295246765042571,9743.806000000022,9536.939999999993,9401.506666666663,9735.710602659468,381.0100862437125,93.83021625931788,91.76953106339069,97.95158665117228,2.8936678528125657,74.31727518109547,29.349600000000645
2020-02-18,9732.74,9679.04,9747.68,9675.8,9731.18,1.5599999999994907,0.016030943832089126,1.136905380732718,71.88000000000102,100.74288430930778,0.7386565658018968,9708.158000000021,9500.439999999993,9376.649333333331,9694.975903989201,363.60463615588094,93.81865501495588,90.7391884654271,99.97758811401343,2.498105813172659,71.4131003060472,27.68719999999994
2020-02-14,9731.18,9728.9,9746.36,9693.05,9711.97,19.210000000000946,0.19779715135035372,1.136723153282489,53.31000000000131,100.54998168791043,0.5489102622845963,9687.288000000022,9460.877999999993,9352.916999999998,9676.093855983803,381.4520957882322,93.3831514102623,89.1994551906627,101.75054384946148,2.491319931258286,71.35753755916618,42.898399999999675
2020-02-13,9711.97,9657.04,9748.32,9650.02,9725.96,-13.989999999999782,-0.14384184183360596,1.1344791857703727,98.29999999999927,101.01865073854768,1.0106971445492197,9645.154000000022,9433.12666666666,9331.617333333332,9648.550783975705,386.8903154751103,92.36451790813658,87.1076070808629,102.87833956268392,2.4137266029397466,70.70650007124632,59.04879999999976
2020-02-12,9725.96,9688.6,9728.77,9666.68,9638.94,87.01999999999862,0.9027963655754534,1.1361133921990298,62.090000000000146,100.6423094588835,0.6441579675773492,9617.190000000022,9412.493999999995,9306.971666666666,9616.841175963556,385.9306457715676,91.79364611207536,84.47915166722608,106.42263500177395,2.547394220191973,71.81029403757998,56.6880000000001
2020-02-11,9638.94,9680.89,9714.74,9617.21,9628.39,10.550000000001091,0.10957179756949076,1.1259483712253515,97.53000000000065,101.014119479558,1.012941935256057,9573.734000000022,9389.681333333328,9280.972666666665,9562.281763945335,345.4648793683948,87.92248964536525,80.82190444480143,102.12366004649286,2.2275379928698564,69.01663118422901,47.94480000000003
2020-02-10,9628.39,9493.63,9628.66,9493.63,9520.51,107.8799999999992,1.1331325737801778,1.124715999686943,135.03000000000065,101.42232212546729,1.4183063722426703,9539.540000000023,9371.805999999993,9259.89533333333,9523.952645918002,327.32767922328435,88.29095653999802,77.27161184451954,110.32964593095497,2.1915296191156837,68.6670619000214,48.58400000000002
2020-02-07,9520.51,9526.64,9570.09,9496.53,9572.15,-51.63999999999942,-0.5394817256311217,1.1121142706287903,73.55999999999949,100.77459872184893,0.7684793907324843,9468.542000000023,9355.842666666662,9239.695333333331,9471.733968877003,282.7178334176996,82.46314421170648,71.7619394967803,103.86555364155882,1.849623162190861,64.90764065690794,78.28560000000034
2020-02-06,9572.15,9540.98,9575.66,9505.68,9508.68,63.469999999999345,0.6674953831656901,1.1181464664812466,69.97999999999956,100.73619141397563,0.7359591446972614,9394.628000000022,9344.950666666662,9220.774333333331,9447.345953315506,279.84847882278143,79.789447110593,66.41133713931721,106.54566705314457,2.1810912747942397,68.56424686950605,145.9663999999997
2020-02-05,9508.68,9574.1,9574.94,9454.93,9467.97,40.710000000000946,0.42997601386570666,1.1107323791312191,120.01000000000022,101.26928491273866,1.2675367581435115,9339.984000000022,9324.053999999996,9199.890999999998,9384.94392997326,211.04798999809967,70.04408207231255,59.722282153679316,90.687681909579,1.9765617160211424,66.40419062646785,118.67279999999991
2020-02-04,9467.97,9398.39,9485.38,9374.05,9273.4,194.5699999999997,2.0981517027196035,1.1059769435550473,111.32999999999993,101.1876403475552,1.2005305497444294,9293.280000000022,9306.897333333329,9180.433666666666,9323.07589495989,133.5225185209781,61.87039503288863,54.56138219436269,76.4884207099405,1.854745809305383,64.97061150802355,72.13600000000005
2020-02-03,9273.4,9190.72,9299.85,9188.55,9150.94,122.45999999999913,1.3382231770725097,1.0832487416376875,111.30000000000109,101.21129013826993,1.216268492635741,9253.622000000021,9293.96133333333,9161.075333333332,9250.628842439835,26.875635686631398,44.99641149532377,50.90687577509973,33.17548293577185,1.3141233357013145,56.787091484173565,41.07280000000028
2020-01-31,9150.94,9284.93,9324.8,9123.22,9298.93,-147.98999999999978,-1.5914734275879028,1.068943886794701,201.57999999999993,102.20952689949381,2.167776292541184,9226.804000000022,9287.658666666663,9146.219666666664,9239.243263659753,10.523487448701502,41.99033809386225,53.86210791498771,18.246798451611326,0.9981664764262097,49.954119849486474,65.34320000000007
2020-01-30,9298.93,9211.15,9303.0,9185.18,9275.16,23.770000000000437,0.2562759025181284,1.086230963948168,117.81999999999971,101.28271846605075,1.2702745828643356,9259.598000000022,9291.157999999996,9135.300333333329,9283.394895489631,87.59877535551988,54.33089364014672,59.79799282555043,43.396695269339304,1.54647329116675,60.730002412795095,48.115200000000186
2020-01-29,9275.16,9318.26,9329.11,9249.04,9269.68,5.479999999999563,0.05911746683811699,1.0834543315815357,80.06999999999971,100.86571146843349,0.8637838630891218,9280.308000000023,9279.84533333333,9119.143666666663,9275.627343234446,85.94344838340353,52.47930641965763,62.531542418252286,32.374834422468325,1.4645452083986432,59.424562528120255,62.709599999999774
2020-01-28,9269.68,9201.82,9288.87,9182.33,9139.31,130.3700000000008,1.4264753028401576,1.0828141992563718,106.54000000000087,101.16027195711766,1.1657335181758894,9302.030000000022,9266.073333333328,9101.13433333333,9275.86101485167,97.82625220542823,52.9725164142082,67.55766041754961,23.802228407525376,1.447006424167622,59.13374030719344,78.02799999999988
2020-01-27,9139.31,9092.46,9185.45,9088.04,9314.91,-175.60000000000036,-1.8851497223268971,1.067585357790749,97.40999999999985,101.07184827531567,1.04574279300605,9322.256000000021,9252.858666666662,9082.722333333331,9278.951522277503,116.2761713484544,54.46634224837968,74.85023241922032,13.698561906698416,1.0595597752810195,51.44593461175199,76.11680000000015
2020-01-24,9314.91,9446.2,9451.43,9273.23,9402.48,-87.56999999999971,-0.9313500268014366,1.0880976271883356,178.20000000000073,101.92166052173839,1.8952446588559693,9372.182000000023,9244.955999999995,9066.546999999997,9348.772283416256,252.34195321372312,74.64510901361652,85.04217750464063,53.85097203156829,2.0557593224294877,67.27490962197416,23.45760000000009
2020-01-23,9402.48,9377.72,9409.2,9334.13,9383.77,18.709999999999127,0.19938681361541388,1.0983268950194667,75.07000000000153,100.80425277985204,0.7999982949283873,9380.626000000022,9230.107999999995,9043.255999999998,9365.703425124384,316.2963579771317,88.38713946577447,90.2407117501527,84.67999489701802,3.640951535560155,78.45269461795183,13.324800000000687
2020-01-22,9383.77,9413.61,9439.29,9375.13,9370.81,12.960000000000946,0.13830181168971462,1.096141333741398,64.16000000000167,100.68436384348804,0.6846793393527526,9351.87000000002,9201.449333333327,9017.234333333332,9347.315137686575,328.3309437977696,89.2824533635383,91.16749789234183,85.51236430593121,3.4879684499053734,77.71820343297902,37.267999999999304
2020-01-21,9370.81,9361.07,9397.58,9350.2,9388.94,-18.13000000000102,-0.1930995405232222,1.0946274441548791,47.3799999999992,100.50672712883146,0.5046363061218753,9325.382000000021,9172.263999999994,8992.992999999999,9329.087706529863,342.340413158617,93.81007201083331,92.1100201567436,97.21017571901271,3.3895696170767846,77.21872330923536,56.293599999999785
2020-01-17,9388.94,9392.37,9393.48,9346.81,9357.13,31.81000000000131,0.33995466558657744,1.0967452542014522,46.67000000000007,100.49931473946727,0.4987640441032675,9306.006000000021,9147.98466666666,8966.322666666667,9308.226559794794,353.78648656583715,94.67282534327545,91.25999422969876,101.49848757042881,3.8863179190618715,79.53469224548552,53.6232
2020-01-16,9357.13,9313.45,9357.92,9301.32,9258.7,98.42999999999847,1.0631082117359723,1.093029449591331,56.600000000000364,100.60851578055588,0.6113169235421858,9263.990000000022,9123.547999999992,8938.913666666665,9267.86983969219,333.24033494809487,92.65609066358941,89.55357867291043,98.86111464494738,3.6475516271755497,78.48329442640902,41.23199999999997
2020-01-15,9258.7,9253.76,9298.82,9231.14,9251.33,7.3700000000008,0.07966422125252046,1.0815315983566818,67.68000000000029,100.73317055098288,0.7315704877028524,9233.250000000022,9096.597999999993,8911.030666666666,9223.239759538284,302.4586389555516,89.07944992810947,88.00232267757094,91.23370442918653,2.961507347670451,74.75708329588115,33.68400000000001
2020-01-14,9251.33,9270.61,9298.33,9226.49,9273.93,-22.600000000000364,-0.24369388166613684,1.080670690466817,71.84000000000015,100.7786276254567,0.774644622075001,9207.358000000022,9075.727999999992,8888.007,9205.509639307427,313.7490827627059,89.26479011224738,87.46375905230168,92.86685223213877,2.913808546187605,74.44944002245362,44.21759999999995
2020-01-13,9273.93,9213.72,9274.49,9193.06,9178.86,95.06999999999971,1.0357495375242645,1.0833106522457776,81.43000000000029,100.88577687951563,0.8871472056442771,9170.808000000023,9053.969999999992,8868.47833333333,9182.599458961142,317.7035845559127,90.52007500293973,86.56324352232885,98.43373796416151,3.3717611553098963,77.1259232955714,57.51840000000011
2020-01-10,9178.86,9232.94,9235.2,9164.66,9203.43,-24.56999999999971,-0.26696568561938,1.0722052909039295,70.54000000000087,100.76969576612773,0.7664533766215517,9130.314000000022,9028.189333333325,8849.519999999997,9136.934188441714,282.9931521601525,85.8575204442525,84.5848277820234,88.40290576871072,2.757843820680159,73.38899518663331,48.66480000000047
2020-01-09,9203.43,9202.27,9215.95,9158.5,9129.24,74.19000000000051,0.8126634856789888,1.0750753732450382,57.45000000000073,100.627286127641,0.6292966336737859,9098.696000000022,9004.78066666666,8831.822333333332,9115.971282662571,286.0142648873292,87.42711990443895,83.94848145090883,94.38439681149922,3.2343568884012828,76.38366282400068,54.111200000000096
2020-01-08,9129.24,9068.03,9168.89,9059.38,9068.58,60.659999999999854,0.668902959448997,1.0664090562370259,109.51000000000022,101.208802368374,1.207576048289812,9076.448000000022,8979.44266666666,8812.790999999997,9072.241923993855,250.2163415360599,83.18136312696755,82.20916222414375,85.12576493261517,2.7498938169077496,73.33257823218516,27.413600000000223
2020-01-07,9068.58,9076.64,9091.93,9042.55,9071.46,-2.8799999999991996,-0.03174792150325526,1.0593232119223472,49.38000000000102,100.5460848986182,0.5443445707747266,9045.120000000023,8958.441999999994,8792.478999999998,9043.742885990783,235.66229486367646,82.40585293072854,81.72306177273185,83.77143524672192,2.3820757735457567,70.43235968212494,38.74799999999959
2020-01-06,9071.46,8943.5,9072.41,8943.5,9020.77,50.68999999999869,0.5619254232177373,1.0596596318304623,128.90999999999985,101.44138200928047,1.429035437107917,9020.602000000023,8936.19533333333,8773.733333333332,9031.324328986177,246.79488666200874,80.3527003687373,81.38166619373351,78.29476871874488,2.4213397389074567,70.77168371711218,49.04559999999983
2020-01-03,9020.77,8976.43,9065.76,8976.43,9092.19,-71.42000000000007,-0.7855093217365682,1.0537384078226968,89.32999999999993,100.99516177366725,0.9824915669382175,9007.634000000024,8912.585999999998,8755.575666666664,9011.256493479264,246.30478539092957,76.49138229431338,81.8961491062316,65.68184867047694,2.151948352235234,68.27359181533414,39.076800000000006
2020-01-02,9092.19,9039.46,9093.43,9010.89,8972.6,119.59000000000015,1.3328355214764966,1.0620811542940842,82.54000000000087,100.9160027477863,0.9199117312707674,9007.958000000022,8888.137999999997,8740.571999999995,9006.499740218896,272.14921882912574,83.70241067262482,84.59853251219072,81.91016699349305,3.3232118336821777,76.86904925155432,39.4655999999999
2019-12-31,8972.6,8918.74,8975.35,8912.77,8945.99,26.610000000000582,0.29745170741304855,1.048111551234532,62.57999999999993,100.70213861683854,0.6995312983806145,8980.096000000021,8856.403999999997,8722.496999999996,8963.654610328345,235.9576329471546,75.79726923537748,85.04659343197366,57.29862084218513,2.476933746934599,71.23902631502142,27.527200000000086
2019-12-30,8945.99,9004.45,9006.36,8909.19,9006.62,-60.63000000000102,-0.673171511621463,1.0450031714585082,97.17000000000007,101.0906715425308,1.0788730955674832,8974.706000000022,8833.019333333328,8708.104666666663,8959.181915492516,260.8544405914497,80.83900774804845,89.67125553027175,63.17451218360182,2.3020785998555335,69.71604491656407,31.839200000000346
2019-12-27,9006.62,9049.47,9052.0,8987.32,9022.39,-15.769999999998618,-0.17478739003743596,1.052085511399144,64.68000000000029,100.71968061669108,0.7168832205213951,8970.500000000022,8813.721999999996,8692.538999999995,8965.777873238772,308.3349587649879,92.68332973039935,94.08737942138339,89.87523034843127,3.6537704251387675,78.51204703613669,35.20400000000045
2019-12-26,9022.39,8970.21,9022.46,8968.45,8952.88,69.51000000000022,0.7763982092913143,1.0539276440210115,54.0099999999984,100.6022222346113,0.6032695624201196,8946.62000000002,8784.660666666663,8675.054999999995,8945.356809858158,315.90955113664774,97.67770404913206,94.78940426687542,103.45430361364535,4.257547280088026,80.97972406663251,32.8119999999999
2019-12-24,8952.88,8955.01,8957.12,8934.36,8945.65,7.229999999999563,0.08082140481686143,1.0458080093636868,22.76000000000022,100.25474684252707,0.25442533521879596,8907.688000000022,8754.27933333333,8657.178333333328,8906.840214787238,293.3665476824939,96.52732928226737,93.34525437574712,102.89147909530789,3.581205655237224,78.17168502669593,40.17040000000016
