Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,TotalReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,5.3169,5.3168,5.3175,5.3169,5.235,0.08190000000000008,0.01564469914040116,,0.27110377967438865,0.0005999999999994898,1.0001128477120125,0.00011461318051566185,5.237719999999997,5.219386666666665,5.109790000000004,5.248926487800698,-0.03203992905556641,76.37632224752896,62.81947060993298,103.49002552272094,2.1119924309666938,67.8662457514601,0.0319840000000001
2020-04-17,5.235,5.2333,5.275,5.2079,5.2343,0.000700000000000145,0.0001337332594616558,0.9845962873102748,0.2515240622534606,0.06709999999999994,1.012884271971428,0.012819288156964625,5.2142199999999965,5.2112133333333315,5.09004666666667,5.214939731701047,-0.04492674280726228,64.67654911653057,56.04104479113499,81.94755776732171,1.73463168969789,63.43200425244558,0.026056000000000346
2020-04-16,5.2343,5.2367,5.2671,5.2015,5.2385,-0.0041999999999999815,-0.0008017562279278384,0.9844646316462601,0.25135671424131584,0.06559999999999988,1.0126117466115543,0.012522668702872936,5.188579999999996,5.202213333333331,5.0698200000000035,5.20490959755157,-0.04875094723655138,57.843926889685804,51.72329262843721,70.085195412183,1.7316367631798826,63.39191163777186,0.04258400000000009
2020-04-15,5.2385,5.2367,5.2385,5.2384,5.1639,0.07460000000000022,0.014446445515986023,0.9852545656303486,0.25236080231418395,9.999999999976694e-05,1.0000190897984116,1.936520846642401e-05,5.162959999999996,5.188159999999997,5.048930000000003,5.190214396327355,-0.05449497057758246,47.74304769493477,48.66297549781291,45.9031920891785,1.7610211966286864,63.78151673659591,0.045167999999999785
2020-04-14,5.1639,5.1994,5.2116,5.1502,5.1994,-0.035499999999999865,-0.006827710889718019,0.9712238334367771,0.23452628559133612,0.0613999999999999,1.0119218671119568,0.011809054890948937,5.139279999999997,5.1745933333333305,5.025236666666671,5.166071594491032,-0.06399666285649852,40.588593245789234,49.122939399251976,23.519900938863742,1.481145377343005,59.696033568541864,0.033895999999999836
2020-04-13,5.1994,5.1063,5.207999999999998,5.1053,5.1068,0.09260000000000002,0.018132685830657167,0.9779006563975248,0.24301322049295937,0.10269999999999868,1.0201163496758268,0.02011044098065299,5.151399999999996,5.1702999999999975,5.003570000000004,5.167157391736548,-0.0628504762069052,42.122613643757894,53.39011247598335,19.58761597930699,1.690171736018622,62.82765198180352,0.04844000000000008
2020-04-10,5.1068,5.1068,5.1072,5.1068,5.1062,0.0005999999999994898,0.00011750421056744542,0.9604844928435742,0.2208754691721054,0.00039999999999995595,1.0000783269366336,7.833614037835493e-05,5.167859999999996,5.16655333333333,4.97938666666667,5.151036087604821,-0.06746502437881696,38.58674848273656,59.02386189209608,-2.2874783359824846,1.3483487073783957,57.41688630576671,0.06819199999999999
2020-04-09,5.1062,5.1233,5.1527,5.0498,5.1201,-0.01389999999999958,-0.0027147907267435364,0.9603716451315617,0.22073202801883865,0.10289999999999999,1.020377044635431,0.020097263725317865,5.216759999999995,5.163679999999997,4.958396666666671,5.173154131407231,-0.055027348082321736,48.50820559158273,69.24241859677583,7.0397795811965125,1.3462920739138855,57.37956023812991,0.08288799999999999
2020-04-08,5.1201,5.2214,5.247999999999998,5.1116,5.2245,-0.10440000000000005,-0.019982773471145573,0.9629859504598545,0.22405508140285443,0.1363999999999983,1.026684404100477,0.02610776150827798,5.246839999999995,5.162999999999997,4.9377333333333375,5.206631197110847,-0.035403737581045036,63.4890430141416,79.60952509937239,31.24807884368002,1.408612032867144,58.482313201365685,0.059631999999999866
2020-04-07,5.2245,5.2863,5.2862,5.1839,5.2817,-0.05719999999999992,-0.010829846450953277,0.9826214523500537,0.2490138420712902,0.10229999999999961,1.0197341769710062,0.019368763844974084,5.272719999999995,5.162159999999997,4.915413333333337,5.249896795666271,-0.00910936983345334,80.46563203176096,87.6697661419878,66.05736381130731,2.0801796083732977,67.53436074696569,0.035023999999999944
