Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyAccProfit,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-06,76.0059,76.0059,76.0059,76.0059,76.4918,-0.4859000000000009,-0.6352314888654743,1.00645404768368,0.0,100.0,0.0,77.38123999999999,78.26728666666665,73.58310000000002,77.07559563936236,0.921437462778238,15.334131959998798,33.31236575149685,-20.622335622997305,1.2360337200118277,55.27795528974803,0.9644480000000073
2020-04-03,76.4918,77.2349,77.579,76.4902,77.2349,-0.7430999999999983,-0.9621298143714803,1.0128882326847064,1.088799999999992,101.42345032435527,1.4097253961615697,78.04762,78.17753333333332,73.18477333333334,77.61044345904354,1.9607893087187422,23.001197939998196,42.30148264724587,-15.599371474497147,1.341878766077501,57.29924134053545,0.947416000000004
2020-04-02,77.2349,77.2349,77.2349,77.2349,78.73100000000002,-1.4961000000000269,-1.9002680011685695,1.022728205671458,0.0,100.0,0.0,78.51169999999999,77.91896666666665,72.77025,78.16976518856531,3.1875496823639837,34.47370307659379,51.951625000869704,-0.4821407719580293,1.527650630605613,60.437570450137535,0.5383600000000058
2020-04-01,78.73100000000002,78.73100000000002,78.73100000000002,78.73100000000002,78.4426,0.2884000000000242,0.3676573698475372,1.0425392453504772,0.0,100.0,0.0,78.55974,77.76158666666666,72.33588,78.63719778284796,4.427536079660178,51.71055461489069,60.69058596300766,33.750491918656735,2.0611019800788895,67.3320259662101,0.48071200000000547
2020-03-31,78.4426,78.4426,78.4426,78.4426,79.3378,-0.8952000000000027,-1.1283398329673908,1.0387203135655498,0.0,100.0,0.0,78.45399999999998,77.37535333333332,71.83054666666665,78.59029667427194,4.954427486163825,53.81957928530238,65.18060163706615,31.097534581774852,1.9985961216213093,66.65106071506187,0.4968000000000018
2020-03-30,79.3378,79.3378,79.3378,79.3378,78.8122,0.5255999999999972,0.6669018248443733,1.050574362573409,0.0,100.0,0.0,78.42477999999997,76.90415999999999,71.34284333333332,78.66414501140791,5.7632700868908175,62.3201013754905,70.86111281294802,45.238078500575455,2.4377910747885436,70.91155401113171,0.5201760000000035
2020-03-27,78.8122,77.4751,79.28699999999998,77.4675,77.4751,1.3371000000000066,1.7258448198195375,1.0436144785714758,1.8194999999999766,102.34872688546808,2.348496484676982,78.47593999999997,76.18620666666666,70.81357333333332,78.32731751711187,5.97747543301374,65.85987966012596,75.13161853167678,47.31640191702431,2.3179838797913535,69.86121583981645,0.5815680000000043
2020-03-26,77.4751,77.4751,77.4751,77.4751,78.2023,-0.7271999999999963,-0.9298959237771732,1.0259088832537722,0.0,100.0,0.0,78.69821999999996,75.50329333333333,70.30502,78.08487627566781,6.384489472447626,67.72042873001959,79.7674879674522,43.62631025515438,2.034970642457194,67.05075212225535,0.8483039999999988
2020-03-25,78.2023,78.2023,78.2023,78.2023,78.2965,-0.09420000000000073,-0.12031189133613984,1.0355383118043922,0.0,100.0,0.0,79.03451999999997,74.84853999999999,69.84389333333333,78.38976441350172,7.792355523185768,78.91010070904643,85.79101758616851,65.14826695480227,2.374323889896335,70.36443350935343,0.6280960000000022
2020-03-24,78.2965,78.2965,78.2965,78.2965,79.5936,-1.2971000000000004,-1.6296536404937088,1.0367856882750583,0.0,100.0,0.0,79.56789999999998,74.03957999999999,69.34429333333333,78.48349662025258,9.033928433672227,83.51747541614859,89.23147602472955,72.08947419898666,2.422924999131233,70.78522023550593,0.6730800000000017
2020-03-23,79.5936,79.5936,79.5936,79.5936,79.9236,-0.3299999999999983,-0.41289431406993465,1.0539616120553241,0.0,100.0,0.0,78.99583999999997,73.21902,68.84693999999999,78.57699493037886,10.449776027142128,89.89332844983683,92.08847632902001,85.50303269147048,3.2818702942164824,76.64571948032383,1.4238559999999978
2020-03-20,79.9236,79.1566,80.1497,77.4478,79.1566,0.7669999999999959,0.9689653168529168,1.0583314022391863,2.701899999999995,103.48867237029327,3.413360351505743,78.00903999999998,72.34157333333334,68.33159333333333,78.06869239556829,11.027425866249075,92.08747287429395,93.18605026861161,89.89031808565863,3.5818476262339356,78.17474343157166,2.3689120000000004
2020-03-19,79.1566,79.1566,79.1566,79.1566,80.8692,-1.712600000000009,-2.1177407467861795,1.0481749505088156,0.0,100.0,0.0,76.54697999999999,71.47204,67.80447333333333,77.14123859335244,10.964405861887395,93.11093441544858,93.73533896577044,91.86212531480487,3.3845763900734545,77.19277962030793,2.772736000000003
2020-03-18,80.8692,80.8692,80.8692,80.8692,75.4362,5.433000000000007,7.202112513620791,1.0708528373842172,0.0,100.0,0.0,75.69049999999997,70.59638,67.27754666666667,76.13355789002867,10.755288401031438,96.62779406425348,94.04754124093135,101.78829971089775,5.727012820135295,85.13456081119989,2.0714800000000024
2020-03-17,75.4362,75.4362,75.4362,75.4362,74.6596,0.776600000000002,1.040187732053215,0.9989102008117217,0.0,100.0,0.0,74.10415999999996,69.56981999999999,66.67816333333333,73.765736835043,8.172880615314769,94.94169109638021,92.75741482927027,99.31024363060007,3.6882693875661867,78.67016766032874,1.0630079999999993
2020-03-16,74.6596,74.6596,74.6596,74.6596,72.6133,2.0463000000000022,2.818078781710792,0.9886266279123659,0.0,100.0,0.0,73.29185999999997,68.89891333333331,66.26726666666667,72.9305052525645,7.871495800080007,92.41253664457031,91.6652766957153,93.90705654228032,3.4176645395930696,77.36360488584961,1.1800320000000029
2020-03-13,72.6133,74.8742,74.9023,72.0689,74.8742,-2.2609000000000066,-3.019598206057636,0.9615299562358892,2.8333999999999975,103.93151553582751,3.784214055041653,72.07363999999998,68.19201333333332,65.90244666666666,72.06595787884676,7.478066403975071,89.91258395294214,91.29164672128779,87.15445841625083,2.7555657292755638,73.37285319746229,1.6816319999999991
2020-03-12,74.8742,74.8742,74.8742,74.8742,72.9375,1.9367000000000019,2.6552870608397625,0.99146831571072,0.0,100.0,0.0,71.26467999999998,67.62153333333332,65.61268,71.79228681827014,8.048971551724696,97.07101890078695,91.98117810546061,107.25070049143963,8.591867722565766,89.57450176624718,2.1569440000000015
2020-03-11,72.9375,72.9375,72.9375,72.9375,71.3747,1.5627999999999957,2.189571374730816,0.9658229440468231,0.0,100.0,0.0,69.82059999999998,66.91017333333332,65.22607,70.25133022740522,6.515860326783338,95.60652835118044,89.43625770779742,107.9470696379465,6.9071649274298155,87.35324216482424,1.8683999999999998
2020-03-10,71.3747,71.3747,71.3747,71.3747,68.5685,2.806200000000004,4.092549785980449,0.9451286770791265,0.0,100.0,0.0,68.44667999999999,66.28573999999999,64.87965666666668,68.90824534110783,5.109632153439017,93.40979252677069,86.3511223861059,107.52713280810028,5.644815280124757,84.95067269979512,1.2686640000000011
2020-03-09,68.5685,68.5685,68.5685,68.5685,68.5685,0.0,0.0,0.9079695703701743,0.0,100.0,0.0,67.36936,65.78152666666666,64.57658333333333,67.67501801166173,3.6961513336429412,90.11468879015602,82.8217873157735,104.70049173892104,3.5400183705724357,77.97365740892556,1.0730880000000043
2020-03-06,68.5685,67.6538,68.5893,67.35,67.6538,0.9146999999999963,1.3520304846143103,0.9079695703701743,1.2393,101.84008908685969,1.8318261501940762,66.94203999999999,65.44094,64.39029000000001,67.2282770174926,3.44080799571302,85.50552685206092,79.17533657858225,98.16590739901827,3.5400183705724357,77.97365740892556,0.9352879999999999
2020-03-05,67.6538,67.6538,67.6538,67.6538,66.0679,1.5859000000000094,2.4004092759116147,0.8958573064878145,0.0,100.0,0.0,66.60445999999999,65.10674666666665,64.17419666666667,66.55816552623891,2.764857712802587,78.58160298987666,76.01024144184292,83.72432608594411,2.948455524845069,74.6736415363514,0.5301919999999996
2020-03-04,66.0679,65.9881,66.1952,65.5228,65.9881,0.07979999999999166,0.1209308951159249,0.8748571542072473,0.6723999999999961,101.02620767122283,1.0189716024555884,66.27804,64.83924666666665,63.982470000000006,66.01034828935838,2.2052043844929368,67.872404484815,74.72456066782604,54.16809211879291,1.9960688155799282,66.62292952685611,0.3025680000000023
2020-03-03,65.9881,65.9881,65.9881,65.9881,66.4319,-0.443799999999996,-0.6680525470444109,0.8738004594900589,0.0,100.0,0.0,66.15862,64.64900666666666,63.841530000000006,65.98157243403757,2.462127753269548,72.81154307053231,78.15063875933156,62.133351692933815,1.9515692537181848,66.11971754549657,0.39810400000000074
2020-03-02,66.4319,66.4319,66.4319,66.4319,66.8806,-0.4487000000000023,-0.6708970912342328,0.8796771651979317,0.0,100.0,0.0,66.03552,64.47485999999999,63.704600000000006,65.97830865105637,2.7992773234873747,81.29511423404124,80.82018660373119,82.24496949466132,2.533856841255952,71.70230586803865,0.4965839999999986
2020-02-28,66.8806,66.0217,67.6272,66.015,66.0217,0.8589000000000055,1.3009359044071958,0.8856187556691408,1.6122000000000014,102.44217223358328,2.441924397584433,65.56036000000002,64.32161333333333,63.54204666666667,65.75151297658455,2.798587611273912,86.67690536319151,80.58272278857616,98.8652705124222,3.519811865384624,77.87518530010978,0.7126319999999993
2020-02-27,66.0217,66.0217,66.0217,66.0217,65.4708,0.5508999999999986,0.8414438192293338,0.8742453835815066,0.0,100.0,0.0,64.99546000000001,64.13690666666666,63.364603333333335,65.18696946487684,2.215779456810707,89.21855315350975,77.53563150126848,112.58439645799228,2.828176996954958,73.87790583362711,0.7514879999999977
2020-02-26,65.4708,65.4708,65.4708,65.4708,65.3726,0.0981999999999914,0.15021583966369917,0.8669504823321439,0.0,100.0,0.0,64.63188000000001,63.95871333333333,63.21912666666667,64.76960419731527,1.8052275812947203,83.82782973026464,71.69417067514784,108.09514784049824,2.416247998299477,70.72812042633394,0.631856000000002
2020-02-25,65.3726,65.3726,65.3726,65.3726,64.0561,1.3165000000000049,2.0552297127049646,0.8656501387077341,0.0,100.0,0.0,64.25192000000001,63.78650666666666,63.08448333333333,64.4190062959729,1.4523969164029742,75.74174459539695,65.62734114758945,95.97055149101197,2.3480649524156583,70.13200119434687,0.44827199999999723
2020-02-24,64.0561,64.0561,64.0561,64.0561,64.0561,0.0,0.0,0.848217324231811,0.0,100.0,0.0,63.939700000000016,63.63561999999999,62.95337666666667,63.94220944395935,0.8326359182555221,63.612616893095435,60.5701394236857,69.6975718319149,1.4992733181570566,59.98836970990465,0.19875999999999722
2020-02-21,64.0561,64.2038,64.5556,63.9151,64.2038,-0.1477000000000004,-0.23004868870689954,0.848217324231811,0.6404999999999959,101.0021106123592,0.9976045031602426,63.82042000000001,63.61287999999999,62.860596666666666,63.88526416593903,0.8498867699331558,64.0389208663709,59.04890068898084,74.01896122115102,1.4992733181570568,59.98836970990465,0.24762399999999757
2020-02-20,64.2038,64.2038,64.2038,64.2038,63.57100000000001,0.6327999999999889,0.9954224410501468,0.8501731363838002,0.0,100.0,0.0,63.720320000000015,63.603826666666656,62.760553333333334,63.799846248908544,0.820510653985639,64.6783768262841,56.5538906002858,80.9273492782807,1.6333894778224245,62.02612608496827,0.22986399999999918
2020-02-19,63.57100000000001,63.57100000000001,63.57100000000001,63.57100000000001,63.8115,-0.24049999999999017,-0.37689131269440485,0.8417937326615337,0.0,100.0,0.0,63.60782000000002,63.54196666666665,62.66319333333333,63.59786937336281,0.5860945177878855,47.017565239426155,52.491647487286656,36.06940074370516,1.2775111110082138,56.09242057408371,0.09486399999999975
2020-02-18,63.8115,63.8115,63.8115,63.8115,63.4597,0.35180000000000433,0.5543675750121799,0.8449783827803785,0.0,100.0,0.0,63.536480000000005,63.47357333333332,62.58561666666667,63.611304060044205,0.6902129856899288,52.81708363512919,55.2286886112169,47.99387368295375,1.4610028800668207,59.36615888995432,0.15958399999999956
2020-02-17,63.4597,63.5556,63.5625,63.2157,63.5556,-0.09590000000000032,-0.1508915028730754,0.8403199216086126,0.3468000000000018,100.5485978957759,0.5456639540811538,63.44936,63.371639999999985,62.51932333333333,63.51120609006631,0.613211371386487,49.57613682197189,56.434491099260754,35.85942826739418,1.2659070563957846,55.86756318281527,0.12340799999999916
2020-02-14,63.5556,63.6413,63.6463,63.3913,63.6413,-0.08570000000000277,-0.13466098272663,0.8415898091196198,0.25499999999999545,100.40226340207568,0.4006832041457284,63.58406,63.33963999999999,62.464756666666666,63.53695913509947,0.7424107008434585,52.92010236124773,59.86366823790519,39.03297060793281,1.3316702282802813,57.11228852728681,0.2425520000000006
2020-02-13,63.6413,63.6413,63.6413,63.6413,63.2143,0.4269999999999996,0.6754800733378359,0.8427246303885805,0.0,100.0,0.0,63.69494000000001,63.24164666666665,62.41597666666667,63.52763870264922,0.8292928548966941,54.34078936701983,63.335451176233924,36.35146574859165,1.3916620784347267,58.188073097079375,0.34132799999999863
2020-02-12,63.2143,63.2143,63.2143,63.2143,63.3759,-0.16159999999999997,-0.2549865169567611,0.8370703867264315,0.0,100.0,0.0,63.63644000000001,63.12569333333332,62.36081000000001,63.47080805397382,0.8464979401798582,53.258953413954856,67.83278208084097,24.111296080182626,1.1832331791184216,54.19637217112124,0.388127999999999
2020-02-11,63.3759,63.3759,63.3759,63.3759,64.1332,-0.7573000000000008,-1.1808236607560525,0.8392102597376804,0.0,100.0,0.0,63.57112000000001,63.03405333333332,62.31987666666667,63.59906208096072,1.1852873046030523,67.64429725746977,75.11969641428404,52.69349894384126,1.2767506657191021,56.0777552387734,0.44038399999999883
2020-02-10,64.1332,64.1332,64.1332,64.1332,64.11,0.023200000000002774,0.03618780221494739,0.8492382661202224,0.0,100.0,0.0,63.51780000000001,62.93433999999999,62.27355666666667,63.71064312144108,1.5429587643772427,83.16397906458064,78.85739599269117,91.7771452083596,1.9460453144168703,66.0561908159944,0.48304000000000114
2020-02-07,64.11,63.3488,64.2214,63.2394,63.3488,0.7612000000000023,1.2016012931578852,0.8489310566285083,0.9819999999999993,101.55282940698362,1.55014775339075,63.434160000000006,62.76247999999999,62.20199333333334,63.49936468216163,1.3943199767821024,77.3767626074896,76.70410445674644,78.72207890897593,1.9311329466944027,65.88349903651576,0.3826720000000009
2020-02-06,63.3488,63.3488,63.3488,63.3488,62.8877,0.46109999999999474,0.7332117409286629,0.8388514072710661,0.0,100.0,0.0,63.39622000000001,62.592299999999994,62.133976666666676,63.19404702324244,1.0628775184812291,68.93790681803729,76.36777538137484,54.078169691362206,1.4768015857509451,59.62534884695624,0.3371439999999993
2020-02-05,62.8877,62.8877,62.8877,62.8877,63.1093,-0.22159999999999513,-0.3511368372014824,0.8327456186232514,0.0,100.0,0.0,63.381640000000004,62.47954,62.096143333333345,63.116670534863665,1.0780933023524977,71.26809357445494,80.08270966304362,53.638861397277566,1.2212465901703462,54.98023477333462,0.34880800000000106
2020-02-04,63.1093,63.1093,63.1093,63.1093,63.715,-0.6057000000000059,-0.950639566821009,0.8356799989406569,0.0,100.0,0.0,63.313120000000005,62.38246,62.06151666666668,63.2311558022955,1.4263854877038207,80.71026544641278,84.49001770733797,73.15076092456238,1.3784513814784831,57.955835978518756,0.4036240000000021
2020-02-03,63.715,63.715,63.715,63.715,63.9203,-0.20529999999999404,-0.3211812209892539,0.8437005501963096,0.0,100.0,0.0,63.14775999999999,62.27113333333333,62.023436666666676,63.29208370344325,1.731392915207805,89.86651887096134,86.37989383780057,96.83976893728291,2.04734392033661,67.18453754673217,0.5871680000000026
2020-01-31,63.9203,63.2759,63.9414,63.0663,63.2759,0.6443999999999974,1.0183972096801428,0.8464190893622093,0.8751000000000033,101.38758734855224,1.3829909965721598,63.00069999999998,62.10831333333333,61.97520333333334,63.080625555164865,1.6098205796368026,89.91523765842355,84.63658132122016,100.47255033283031,2.416388018775536,70.72932013271698,0.47792000000000173
2020-01-30,63.2759,63.2759,63.2759,63.2759,62.5451,0.7308000000000021,1.1684368559647393,0.8378860808940857,0.0,100.0,0.0,62.63377999999999,61.91728,61.919973333333346,62.66078833274731,1.112205964968402,85.34960645374325,81.99725315261848,92.05431305599276,1.8910130701530634,65.41004915114218,0.3952160000000006
2020-01-29,62.5451,62.5451,62.5451,62.5451,62.2825,0.26259999999999906,0.42162726287480284,0.8282089819050962,0.0,100.0,0.0,62.358999999999995,61.78442,61.891220000000004,62.35323249912097,0.7386173428528668,78.02440968061487,80.3210765020561,73.4310760377324,1.3377550935310702,57.22391953001602,0.3227199999999996
2020-01-28,62.2825,62.2825,62.2825,62.2825,62.9797,-0.6972000000000023,-1.1070233741983564,0.8247316882618168,0.0,100.0,0.0,62.21791999999999,61.69766,61.89508333333334,62.25729874868146,0.6776780298084797,79.99273185934358,81.46940991277671,77.03937575247733,1.1531519110507993,53.55645856348466,0.33054400000000045
2020-01-27,62.9797,62.9797,62.9797,62.9797,62.0857,0.8939999999999984,1.4399451081327879,0.8339638631593584,0.0,100.0,0.0,62.13746,61.66700666666666,61.899126666666675,62.2446981230222,0.7520454999191859,90.77373885746287,82.20774893949327,107.90571869340206,2.1163053798167155,67.91071868384046,0.3368959999999973
2020-01-24,62.0857,61.902,62.2722,61.7285,61.902,0.18370000000000175,0.29675939388065287,0.8221257042976227,0.5437000000000012,100.88079250265274,0.8783238021388665,61.85258,61.58987333333332,61.88123,61.877197184533294,0.22514432393523665,86.16060828619429,77.92475398050847,102.63231689756591,1.1218062052603437,52.87034237524529,0.12406399999999848
2020-01-23,61.902,61.902,61.902,61.902,61.8397,0.062300000000000466,0.10074434384384216,0.8196931877619393,0.0,100.0,0.0,61.746900000000004,61.590306666666656,61.90704,61.772945776799936,0.07836075675564103,88.85728862811561,73.80682682766557,118.95821222901569,0.9320520123266508,48.24155904603408,0.15248000000000134
2020-01-22,61.8397,61.8397,61.8397,61.8397,61.8802,-0.040500000000001535,-0.06544904509035449,0.8188682243423799,0.0,100.0,0.0,61.69798000000001,61.59592666666666,61.93831333333333,61.70841866519991,-0.020404220566997422,83.28593294217343,66.28159592744056,117.29460697163918,0.8722954523853657,46.58962618715079,0.12957599999999872
2020-01-21,61.8802,61.8802,61.8802,61.8802,61.5553,0.3248999999999995,0.5278180757790142,0.8194045167740358,0.0,100.0,0.0,61.61634,61.60569999999999,61.98597333333334,61.64277799779986,-0.13483518910077363,76.96673779506558,57.779427420074136,115.3413585450485,0.9049382074478832,47.50485889304844,0.1219680000000011
2020-01-20,61.5553,61.5553,61.5553,61.5553,61.5573,-0.001999999999995339,-0.0032490053982148974,0.8151022597111969,0.0,100.0,0.0,61.52818,61.61277333333333,62.04000333333333,61.52406699669979,-0.35672092465416694,65.45010669259837,48.18577223257841,99.9787756126383,0.6261764443292789,38.506057968853874,0.07418400000000105
2020-01-17,61.5573,61.6574,61.6745,61.3025,61.6574,-0.10010000000000474,-0.16234872051044114,0.8151287432880687,0.3719999999999999,100.60682680151707,0.6033339063924199,61.47166,61.64150666666667,62.10765000000001,61.50845049504968,-0.4319103141163265,55.73861181554721,39.553605002568425,88.10862544150477,0.6271757954248811,38.54382527003578,0.10855200000000025
2020-01-16,61.6574,61.6574,61.6574,61.6574,61.4315,0.22590000000000288,0.3677266548920389,0.8164542463105069,0.0,100.0,0.0,61.371159999999996,61.67565333333333,62.18085000000001,61.484025742574524,-0.5327754912246259,47.782239449447694,31.46110159607903,80.42451515618501,0.6774216000725046,40.384695179984796,0.16592800000000096
2020-01-15,61.4315,61.4315,61.4315,61.4315,61.4394,-0.007899999999999352,-0.012858198485010193,0.8134629263028266,0.0,100.0,0.0,61.29628,61.71274666666666,62.24991666666667,61.397338613861784,-0.7550917946521389,30.501601002840356,23.300532669394695,44.903737669731676,0.5095381110606413,33.75457084038946,0.11133600000000002
2020-01-14,61.4394,61.4394,61.4394,61.4394,61.2727,0.16669999999999874,0.2720624356360969,0.8135675364314705,0.0,100.0,0.0,61.258720000000004,61.74057333333332,62.33363000000001,61.38025792079267,-0.8885642062606699,25.345002417912884,19.699998502671864,36.63501024839493,0.5123312013105941,33.876918023420075,0.08757600000000139
2020-01-13,61.2727,61.2727,61.2727,61.2727,61.0548,0.2179000000000002,0.3568924965768461,0.8113601302991983,0.0,100.0,0.0,61.33538000000001,61.77573999999999,62.42399000000001,61.350686881189006,-1.0623013779971318,17.314290865692083,16.877496545051358,18.18787950697353,0.4049243163614221,28.821788593575306,0.19492800000000016
2020-01-10,61.0548,61.283,61.3778,60.8865,61.283,-0.22820000000000107,-0.37237080430135777,0.8084747445990056,0.4913000000000025,100.806911220057,0.801690517761863,61.445380000000014,61.842093333333324,62.520726666666675,61.38968032178351,-1.1422296551645286,11.510266523955584,16.659099384730997,1.2126008024047579,0.27455689713290127,21.541360589747967,0.30185599999999935
2020-01-09,61.283,61.283,61.283,61.283,61.2437,0.03930000000000433,0.06416986563516629,0.8114965207200886,0.0,100.0,0.0,61.65286000000001,61.922666666666665,62.629550000000016,61.55712048267525,-1.011965283523609,10.963445168993301,19.233515815118704,-5.576696123257506,0.31441809303035323,23.92070640974451,0.31160799999999966
2020-01-08,61.2437,61.2437,61.2437,61.2437,61.8227,-0.5790000000000006,-0.9365491963307986,0.8109761184345559,0.0,100.0,0.0,61.793520000000015,61.99802,62.72256666666669,61.694180724012874,-0.9158541043907988,14.43617071842175,23.368551138181402,-3.4285901210975567,0.29120087429968844,22.55271662959707,0.21992799999999874
2020-01-07,61.8227,61.8227,61.8227,61.8227,61.8227,0.0,0.0,0.8186431139389687,0.0,100.0,0.0,61.94204000000002,62.092506666666665,62.813160000000025,61.919421086019305,-0.6542591667629949,21.654256077632624,27.834741348061225,9.293285536775421,0.4267446632200944,29.91037388967358,0.09547200000000089
2020-01-06,61.8227,61.8227,61.8227,61.8227,62.0922,-0.26950000000000074,-0.43403197180966485,0.8186431139389687,0.0,100.0,0.0,61.97476000000002,62.13124666666668,62.88412333333336,61.967781629028956,-0.6609324752677593,30.232042168614683,30.924983983275524,28.846158539293,0.42674466322009447,29.91037388967358,0.06082400000000661
2020-01-03,62.0922,61.9863,62.2218,61.8172,61.9863,0.10589999999999833,0.17084420267058742,0.8222117759224562,0.40460000000000207,100.6545103951651,0.6527248763033155,62.00748000000001,62.17258666666668,62.9546366666667,62.04032244354344,-0.6268391602137101,43.09872130508777,31.27145489060594,66.75325413405145,0.5247778947921377,34.41667777218642,0.03388800000000032
2020-01-02,61.9863,61.9863,61.9863,61.9863,61.9863,0.0,0.0,0.8208094705270895,0.0,100.0,0.0,62.00294000000001,62.22377333333335,63.01364000000003,62.014383665315165,-0.7577379683821678,30.154183895894707,25.357821683365028,39.74690832095407,0.4409559510263237,30.601626004754138,0.026624000000001046
2020-01-01,61.9863,61.9863,61.9863,61.9863,61.9863,0.0,0.0,0.8208094705270895,0.0,100.0,0.0,62.048440000000014,62.28070000000001,63.0710766666667,62.02842549797274,-0.8380621996806494,25.58033854584589,22.959640577100185,30.821734483337302,0.4409559510263237,30.601626004754138,0.07456800000000072
2019-12-31,61.9863,61.9863,61.9863,61.9863,61.9863,0.0,0.0,0.8208094705270895,0.0,100.0,0.0,62.02096000000002,62.366246666666676,63.1348366666667,62.04948824695911,-0.9175599229509735,24.596153491627877,21.649291592727334,30.489877289428968,0.4409559510263237,30.601626004754138,0.09655199999999979
2019-12-30,61.9863,61.9863,61.9863,61.9863,62.0695,-0.08319999999999794,-0.13404329018277567,0.8208094705270895,0.0,100.0,0.0,62.01708000000001,62.46723333333333,63.195933333333365,62.08108237043867,-0.990076843631883,23.119875910300863,20.17586064327706,29.00790644434847,0.44095595102632373,30.601626004754138,0.09965599999999881
2019-12-27,62.0695,62.2138,62.2138,61.8039,62.2138,-0.1443000000000012,-0.2319421093069403,0.8219111873249602,0.4099000000000004,100.66322675429869,0.6588570381490929,62.07342000000002,62.573793333333334,63.257316666666696,62.12847355565801,-1.045569259233515,24.039281838849927,18.703853009765158,34.71013949701946,0.4636568491587637,31.677974890443082,0.13398399999999952
2019-12-26,62.2138,62.2138,62.2138,62.2138,61.8489,0.36489999999999867,0.5899862406607048,0.8238219773962672,0.0,100.0,0.0,62.112200000000016,62.68604666666667,63.31376000000002,62.15796033348701,-1.1397677326308455,20.564814719539715,16.036138595222777,29.622166968173595,0.5055739083570769,33.58014545488324,0.16343999999999995
2019-12-25,61.8489,61.8489,61.8489,61.8489,61.9669,-0.1180000000000021,-0.19042424261985366,0.8189900487959905,0.0,100.0,0.0,62.15210000000002,62.787086666666674,63.37272666666669,62.130040500230514,-1.3462264147025953,8.380777060223364,13.771800533064306,-2.4012698854585217,0.2932900486527085,22.67782458840111,0.19535999999999804
