Date, Close/Last, Volume, Open, High, Low
04/20/2020, 40.302, N/A, 42.897, 40.857, 40.109
04/19/2020, 42.856, N/A, 44.03, 43.071, 42
04/18/2020, 44.016, N/A, 42.56, 44.265, 43.57
04/17/2020, 42.61, N/A, 42.234, 42.795, 42.165
04/16/2020, 42.351, N/A, 38.842, 42.69, 42.086
04/15/2020, 38.949, N/A, 41.363, 39.338, 38.012
04/14/2020, 41.454, N/A, 41.278, 41.475, 40.698
04/13/2020, 41.443, N/A, 40.327, 41.561, 41.012
04/12/2020, 40.003, N/A, 42.149, 42.03, 39.763
04/11/2020, 42.068, N/A, 42.741, 42.75, 41.966
04/10/2020, 42.705, N/A, 45.913, 42.884, 42.075
04/09/2020, 45.336, N/A, 46.234, 46.449, 45.333
04/08/2020, 45.889, N/A, 45.94, 46.861, 45.773
04/07/2020, 46.617, N/A, 45.119, 46.868, 44.348
04/06/2020, 45.372, N/A, 40.596, 46.18, 44.848
04/05/2020, 40.583, N/A, 40.875, 40.748, 40.307
04/04/2020, 40.617, N/A, 40.359, 40.988, 40.591
04/03/2020, 40.165, N/A, 40.344, 40.784, 40.022
04/02/2020, 40.367, N/A, 39.255, 40.496, 39.703
04/01/2020, 39.239, N/A, 38.725, 39.727, 38.998
03/31/2020, 38.749, N/A, 38.898, 39.189, 38.449
03/30/2020, 38.858, N/A, 37.75, 39.31, 38.449
03/29/2020, 37.698, N/A, 38.434, 37.886, 37.18
03/28/2020, 38.568, N/A, 37.506, 39.101, 38.3
03/27/2020, 37.121, N/A, 40.69, 38.177, 36.675
03/26/2020, 40.62, N/A, 39.368, 41.131, 39.88
03/25/2020, 39.533, N/A, 39.874, 39.812, 39.155
03/24/2020, 39.443, N/A, 39.183, 40.582, 39.093
03/23/2020, 38.822, N/A, 35.984, 39.748, 38.615
03/22/2020, 36.915, N/A, 39.323, 37.102, 34.839
03/21/2020, 39.283, N/A, 38.702, 39.398, 37.979
03/20/2020, 38.527, N/A, 38.55, 39.566, 37.397
03/19/2020, 38.39, N/A, 34.23, 39.746, 38.096
03/18/2020, 34.289, N/A, 34.652, 35.277, 34.033
03/17/2020, 34.585, N/A, 34.977, 34.71, 34.036
03/16/2020, 34.939, N/A, 35.758, 35.354, 32.536
03/15/2020, 35.575, N/A, 34.405, 36.387, 35.282
03/14/2020, 34.47, N/A, 37.171, 35.215, 34.071
03/13/2020, 37.228, N/A, 32.192, 37.637, 35.79
03/12/2020, 30.964, N/A, 46.058, 33.938, 24.353
03/11/2020, 45.97, N/A, 50.252, 48.744, 45.52
03/10/2020, 50.23, N/A, 50.248, 50.716, 49.797
03/09/2020, 50.231, N/A, 50.874, 50.784, 49.668
03/08/2020, 50.704, N/A, 58.801, 52.204, 49.894
03/07/2020, 58.91, N/A, 63.134, 60.456, 58.372
03/06/2020, 63.072, N/A, 61.562, 63.349, 62.533
03/05/2020, 61.584, N/A, 60.781, 62.341, 61.26
03/04/2020, 60.336, N/A, 61.083, 61.737, 59.818
03/03/2020, 61.536, N/A, 60.898, 61.648, 60.666
03/02/2020, 60.929, N/A, 58.237, 61.489, 60.069
03/01/2020, 58.177, N/A, 59.222, 58.469, 57.334
02/29/2020, 59.331, N/A, 60.811, 60.217, 58.057
02/28/2020, 60.875, N/A, 61.918, 61.246, 59.522
02/27/2020, 62.212, N/A, 60.179, 63.302, 61.481
02/26/2020, 60.111, N/A, 68.581, 60.915, 57.313
02/25/2020, 68.424, N/A, 74.244, 72.12, 67.238
02/24/2020, 74.308, N/A, 76.524, 75.969, 73.963
02/23/2020, 76.371, N/A, 76.993, 79.678, 75.796
02/22/2020, 76.93, N/A, 74.15, 77.637, 74.722
02/21/2020, 73.703, N/A, 71.791, 75.252, 72.422
02/20/2020, 71.73, N/A, 71.073, 72.779, 68.633
02/19/2020, 71.113, N/A, 77.248, 72.339, 70.284
02/18/2020, 77.342, N/A, 75.108, 78.053, 75.912
02/17/2020, 70.621, N/A, 77.015, 75.411, 68.653
02/16/2020, 69.646, N/A, 79.901, 75.411, 69.144
02/15/2020, 79.618, N/A, 80.772, 80.681, 76.54
02/14/2020, 80.933, N/A, 80.718, 83.359, 80.156
02/13/2020, 80.745, N/A, 82.881, 81.522, 79.76
02/12/2020, 82.778, N/A, 78.343, 84.086, 81.182
02/11/2020, 78.474, N/A, 73.185, 78.508, 76.507
02/10/2020, 73.009, N/A, 75.34, 74.148, 72.73
02/09/2020, 75.387, N/A, 77.287, 77.426, 74.813
02/08/2020, 77.324, N/A, 73.06, 77.737, 76.574
02/07/2020, 73.125, N/A, 73.637, 74.647, 71.638
02/06/2020, 73.762, N/A, 73.406, 75.42, 73.169
02/05/2020, 73.224, N/A, 68.71, 74.147, 70.97
02/04/2020, 68.522, N/A, 68.576, 68.562, 67.668
02/03/2020, 68.664, N/A, 71.089, 70.452, 68.578
02/02/2020, 71.147, N/A, 69.265, 72.878, 69.548
02/01/2020, 69.378, N/A, 71.485, 70.754, 67.924
01/31/2020, 71.709, N/A, 67.813, 72.714, 67.684
01/30/2020, 67.838, N/A, 59.831, 68.978, 67.393
01/29/2020, 59.772, N/A, 60.668, 59.91, 58.338
01/28/2020, 60.675, N/A, 59.976, 62.387, 60.416
01/27/2020, 60.167, N/A, 56.471, 61.551, 58.567
01/26/2020, 56.413, N/A, 53.687, 57.194, 56.255
01/25/2020, 53.654, N/A, 53.032, 53.934, 52.919
01/24/2020, 52.894, N/A, 52.26, 54.397, 52.405
01/23/2020, 52.236, N/A, 56.725, 54.597, 51.72
01/22/2020, 56.557, N/A, 57.728, 58.363, 56.557
01/21/2020, 57.521, N/A, 57.688, 57.805, 57.229
01/20/2020, 57.831, N/A, 56.731, 58.084, 57.016
01/19/2020, 56.786, N/A, 61.111, 57.915, 56.694
01/18/2020, 61.222, N/A, 59.599, 62.314, 58.911
01/17/2020, 59.639, N/A, 58.747, 62.391, 58.922
01/16/2020, 58.586, N/A, 55.816, 59.025, 56.786
01/15/2020, 55.922, N/A, 55.831, 58.463, 54.932
01/14/2020, 56.137, N/A, 53.592, 60.205, 55.76
01/13/2020, 53.746, N/A, 50.071, 54.018, 49.59
01/12/2020, 50.012, N/A, 50.548, 51.493, 49.522
01/11/2020, 50.579, N/A, 48.639, 51.541, 48.878
01/10/2020, 48.748, N/A, 44.48, 49.835, 48.448
01/09/2020, 44.451, N/A, 45.329, 45.063, 44.386
