,day,change,value
129,129,0.9746072344515911,7919.170720214866
130,130,0.9548705188571062,7561.782654529573
131,131,1.0146118259799926,7672.274106776086
132,132,0.9734723504259171,7468.74670783522
133,133,1.0058370238041647,7512.341960156132
134,134,0.9799831126354722,7361.96825729587
135,135,1.0173213663856981,7489.487606800371
136,136,0.9753285745712862,7304.71127180992
137,137,0.9817491759261432,7171.394271477798
138,138,0.9959197022320254,7142.132847438622
139,139,1.0195204555581974,7281.550534277789
140,140,1.0111564997165183,7362.787150749273
141,141,1.0249372779741996,7546.395020592372
142,142,0.9749585932216658,7357.422673171723
143,143,0.9953481525955482,7323.197065606074
144,144,1.0106693832525686,7401.331061733111
145,145,0.9873808014320158,7307.932195397711
146,146,0.964381870660388,7047.637321256922
147,147,0.9970904500339904,7027.131868328411
148,148,1.0418518928205218,7321.230638117366
149,149,0.9796089381717228,7171.942971516436
150,150,1.0080520330468528,7229.69169333323
151,151,1.0263527609752274,7420.214030452228
152,152,0.997864301119347,7404.366687653185
153,153,1.0148795817490495,7514.54056708206
154,154,0.9967618796409691,7490.207580283027
155,155,1.0101778004879216,7566.441418648265
156,156,1.0374345591258198,7849.687817306706
157,157,1.0123952441631707,7946.98661440689
158,158,0.9913755883662744,7878.448530596538
159,159,0.984792058521906,7758.633546405051
160,160,0.9876888105062345,7663.115538602572
161,161,1.0156907662258392,7783.355693080381
162,162,1.0046738974715046,7819.734299574089
163,163,1.0147879400465991,7935.372061576525
164,164,0.9971266882396723,7912.571263709423
165,165,1.0134076472561284,8018.660228102217
166,166,1.0007811973503982,8024.924384226153
167,167,0.9849027706159974,7903.770260008215
168,168,1.0142348704127735,8016.279405431766
169,169,1.0000789257233922,8016.912096082753
170,170,0.9956311368426306,7981.887304190308
171,171,0.9954920497760406,7945.905353529764
172,172,0.9997132005094784,7943.626471922639
173,173,0.9923655465218846,7882.981225175219
174,174,1.0026022482508896,7903.494699280228
175,175,1.0004161040342476,7906.783375309253
176,176,1.027665623294077,8125.52946563843
177,177,1.0027163579283995,8147.601312024862
178,178,1.0026858193014854,8169.4842968895055
179,179,1.0158969521563843,8299.35419789949
180,180,0.9973652026250392,8277.487081244997
181,181,0.9842287302841567,8146.940599917273
182,182,1.0031859653872404,8172.896470680513
183,183,0.9880427667321589,8075.17124110667
184,184,0.9921447078499489,8011.738411846087
185,185,0.9840954917154363,7884.315651901124
186,186,1.0061632959602633,7932.909022707927
187,187,1.0038472382389694,7963.428813646354
188,188,1.0050823851727442,8003.902026173034
189,189,1.0128235793080809,8106.540698579773
190,190,0.9893389001119437,8020.11605844562
191,191,1.0054268984241082,8063.6404136443625
192,192,0.9905135337323139,7987.144960865576
193,193,0.9915736366890643,7919.842375608213
194,194,1.0011625281903895,7929.049415633299
195,195,0.9885228734894885,7838.046712381979
196,196,0.9821866419462183,7698.424779852052
197,197,0.9954626222305901,7663.4941183964775
198,198,0.9950928636867549,7625.888308121755
199,199,1.0034223739057089,7651.9869492753205
200,200,1.008633565144216,7718.050877084579
201,201,1.011236519079234,7804.774903019439
202,202,0.9904598170082308,7730.315922235066
203,203,0.9944608566117352,7687.49659390522
204,204,0.9984878151937291,7675.8716783576565
205,205,0.9953016223226466,7639.807534209832
206,206,1.0123389378605512,7734.074644641017
207,207,0.9985463264761777,7722.831825098837
208,208,1.009937590370876,7799.578164279835
209,209,0.9981692169875586,7785.2988290724625
210,210,0.9875250474683003,7688.177595734685
211,211,0.9759362796444061,7503.171440026784
212,212,1.0068319981997298,7554.43309379731
213,213,0.9853916914586008,7444.075604307763
214,214,0.9988646088404406,7435.623666675539
215,215,1.0231429806585788,7607.7061613778815
216,216,1.006202321881642,7654.891603771698
217,217,0.9889973774051908,7570.667720451225
218,218,1.00987285545807,7645.411828576316
219,219,0.9944274865511356,7602.807668339467
220,220,1.0060164103304239,7648.549278935491
221,221,0.9965561018436193,7622.208454174778
222,222,0.9833589863249368,7495.367179054672
223,223,0.9834592202423751,7371.387961343398
224,224,1.0158253879984325,7488.043035918632
225,225,1.0103414691142132,7565.4804017004835
226,226,1.0023966198349816,7583.611982092364
227,227,0.9989207933629861,7575.427697708752
228,228,1.0055397902221674,7617.393977997255
229,229,1.003865414778209,7646.838365251245
230,230,1.0039483481466311,7677.030745338272
231,231,0.9947296709132557,7636.570266901286
232,232,0.9884378573931026,7548.275152447781
233,233,1.0032630794766573,7572.905774181895
234,234,0.9823663156078654,7439.367543828598
235,235,0.9999155209894643,7438.739073419483
236,236,1.0056546849228178,7480.802799102725
237,237,1.000948555736224,7487.898757509375
238,238,0.9961574586663767,7459.126197031659
239,239,0.9926062716659093,7403.975444321108
240,240,1.0030804240604452,7426.78282842274
241,241,0.9830545853237028,7300.9329136843135
242,242,1.008058717892116,7359.769072384961
243,243,0.9877728221162675,7269.779866753717
244,244,1.0069080747547208,7320.000049523616
245,245,0.9972290501646067,7299.716696591309
246,246,1.0192754736221754,7440.422193225809
247,247,0.9951492158401128,7404.330311108036
248,248,0.9847612583209678,7291.497634190833
249,249,0.9887602000089194,7209.542659147091
250,250,0.9826665841498181,7084.576658146469
251,251,1.004013768041608,7113.012505525258
252,252,0.9994350847941375,7108.994256601396
253,253,0.9989397290803517,7101.456796723174
254,254,0.9770969220441738,6938.811578107892
255,255,0.9810090493016427,6807.036949522854
256,256,1.0061874254111431,6849.1549829189225
257,257,0.9482368397578512,6494.621076014778
258,258,0.9941611344013125,6456.699856437524
259,259,0.9836236449236959,6350.962646967382
260,260,0.9679444220598221,6147.37886884236
261,261,0.9805964068825399,6028.097630532471
262,262,1.0375205775571805,6254.2753352011205
263,263,1.008713098111905,6308.769449815595
264,264,0.9948065199850487,6276.0049817590425
265,265,1.011358623192762,6347.291757502741
266,266,1.0214517236974772,6483.452106511964
267,267,0.9976988186536592,6468.532507464565
268,268,1.0121559429816154,6547.16361980003
269,269,1.0195378748399686,6675.081283160478
270,270,0.9975131037074527,6658.481048264934
271,271,1.0016334226347268,6669.357161922069
272,272,0.991594768178995,6613.299668879034
273,273,0.9946156224272533,6577.6911664600675
274,274,1.0224238801693253,6725.188524967598
275,275,1.0149805119151585,6825.935291797562
276,276,0.9947052353108363,6789.793570644036
277,277,0.9984678213998023,6779.390394235335
278,278,1.0068881851516671,6826.0880904862615
279,279,0.9810135887943088,6696.485175074018
280,280,0.9920644752350878,6643.345051129351
281,281,1.0045366425929994,6673.483533248295
282,282,1.0150656423877644,6774.023849640849
283,283,0.9952801537057058,6742.051498276661
284,284,1.00038695357442,6744.660359202843
285,285,1.013535270259887,6835.951159975801
286,286,1.0040919592085709,6863.923593274204
287,287,0.9756005427020062,6696.447582663419
288,288,0.9825342668652881,6579.489216234032
289,289,0.999990554643675,6579.427070613949
290,290,1.0224333064647166,6727.025374451284
291,291,1.0028513384287303,6746.206400412501
292,292,1.014181581627592,6841.878277156536
293,293,1.0143181624285187,6939.841401645016
294,294,0.9972576305201434,6920.809792390099
295,295,1.002449612802819,6937.763096663414
296,296,1.0015799376126104,6948.724329527213
297,297,0.9982294107482533,6936.4209929160015
298,298,1.0182250837244229,7062.837846259739
299,299,1.0018576730596904,7075.958289851698
300,300,1.000901762334551,7082.33912251834
301,301,0.9968471734735589,7060.009735863614
302,302,1.0107813965943544,7136.126500785963
303,303,0.9926487102462184,7083.666767159046
304,304,0.9950484992863807,7048.591986106418
305,305,1.0115704377778698,7130.147281103253
306,306,1.0061171206051793,7173.763251954452
307,307,0.993110009569378,7124.3360917969385
308,308,0.981409297461998,6991.889678733591
309,309,1.0102437567987583,7063.512896166287
310,310,0.9993417876762891,7058.863604929338
311,311,0.9915479893821119,6999.202014790251
312,312,1.012126560197827,7084.078259359358
313,313,1.022711117652896,7244.965594169991
314,314,0.9972153199667275,7224.790683138159
315,315,0.9924114299692877,7169.964853081927
316,316,0.9838761993023126,7054.35776878141
317,317,0.9972113339912442,7034.685521058007
318,318,1.0002725742607923,7036.602995263816
319,319,0.9841966616153733,6925.401177051384
320,320,1.0033033515678298,6948.2782118874475
321,321,1.0099351344802594,7017.310290328805
322,322,1.0074896394064814,7069.86741400676
323,323,1.0057761357903963,7110.7039282101605
324,324,0.9915521088629882,7050.633475517118
325,325,1.0043322598110003,7081.178651565194
326,326,0.9997903367885659,7079.693988908369
327,327,1.004106572313992,7108.767264234754
328,328,1.006706255966459,7156.440477114697
329,329,1.003350515006623,7180.4182383272755
330,330,0.9887289522542628,7099.487401528727
331,331,1.0057073343456375,7140.006549811893
332,332,1.0090965834682677,7204.956215356234
333,333,1.006174778840481,7249.445226541407
334,334,0.993458614202303,7202.023808495326
335,335,0.9963987092896156,7176.087227057825
336,336,0.9951781204636045,7141.484998906286
337,337,1.0012191724873638,7150.191700935874
338,338,0.9904416260218218,7081.847494642663
339,339,0.9936842246771693,7037.120136995949
340,340,1.0067876245652727,7084.885466506598
341,341,0.9834866164480053,6967.890035376222
342,342,1.009930860977755,7037.087182625829
343,343,0.9899784942612088,6966.5649730407695
344,344,0.9926116120073213,6915.0932880437385
345,345,1.0078622157594004,6969.461243470721
346,346,1.0035065759094133,6993.900188368665
347,347,1.0009971101326096,7000.873877112947
348,348,0.9998058620121212,6999.514741545051
349,349,0.9705443709494789,6793.339631784445
350,350,1.0116112427840254,6872.2187475634355
351,351,1.0147142149362913,6973.338051304294
352,352,0.9928711456520105,6923.6261400172525
353,353,0.9746354194871256,6748.011267347743
354,354,0.9959451010817213,6720.648763759243
355,355,0.9939917398640369,6680.269357704138
356,356,0.9969079257302565,6659.613468708225
357,357,1.0146411554474408,6757.117904723453
358,358,1.014137427229984,6852.646167385902
359,359,0.9959910239277652,6825.17407286936
360,360,1.0098434613025948,6892.357409739123
361,361,0.9981817587091889,6879.825440905707
362,362,0.9888605794358969,6803.188171911843
363,363,0.9807631134694057,6672.316013002493
364,364,1.0133335891971365,6761.281933713343
365,365,0.9842453122050236,6654.760047753876
366,366,1.0081571747021065,6709.0440880640035
367,367,1.0176577945850382,6827.511010433002
368,368,0.9999548856119865,6827.202991452112
369,369,1.0004595139996821,6830.340186805356
370,370,0.9971447100402938,6810.837585048593
371,371,1.0221333195127442,6961.58402946788
372,372,1.0191187145965093,7094.680567666894
373,373,0.9932818408752616,7047.017374674118
374,374,1.0143020586306482,7147.804230337904
375,375,0.9954818141716133,7115.509122560308
376,376,1.0058146195230973,7156.883100821125
377,377,1.0033810547020265,7181.08091408101
378,378,0.9977006691079373,7164.569232896862
379,379,0.990044112384216,7093.239586798636
380,380,0.9990894271105185,7086.7806751323005
381,381,1.0112505956450915,7166.511178933662
382,382,0.9994766548201655,7162.760619851937
383,383,1.0040502694563225,7191.771730413472
384,384,0.9839909160183895,7076.63805280471
385,385,1.001508326226201,7087.311931573087
386,386,0.995743000601904,7057.141248946262
387,387,0.9851308400484633,6952.207486915092
388,388,1.0058147151561694,6992.632593158091
389,389,1.00532069950035,7029.838289902639
390,390,1.0024490878979804,7047.054981783199
391,391,0.9992586599934693,7041.830717996981
392,392,0.9913965754302001,6981.246858581394
393,393,0.9899058239223923,6910.776923549627
394,394,1.0008345100310505,6916.544036214683
395,395,0.9967846356075751,6894.304826801999
396,396,1.0022750214711533,6909.98951831165
397,397,0.9932993472252031,6863.688077871958
398,398,1.0112076590489107,6940.61395366682
399,399,0.9757359118669363,6772.206284997476
400,400,1.0065886616089084,6816.826060555047
401,401,0.992326914313166,6764.519970080165
402,402,1.022882517360806,6919.309215733044
403,403,0.9979574545895926,6905.176212451258
404,404,0.998577129633282,6895.351041841595
405,405,1.000622193066491,6899.64128145085
406,406,0.9843476989351244,6791.646018873937
407,407,0.9937599956007847,6749.2661178382505
408,408,0.9928463454885054,6700.9841998250995
409,409,0.9984790971612691,6690.792653933295
410,410,0.9859149372300121,6596.5524194216705
411,411,0.989797742268609,6529.252691500099
412,412,1.0106508306386393,6598.794656114146
413,413,1.0087807349947984,6656.736923274577
414,414,0.998248227948066,6645.075837575308
415,415,0.9896313644670881,6576.175468126929
416,416,0.9802787111513929,6446.484812200873
417,417,0.9969699053537424,6426.951353084242
418,418,1.0361482177228793,6659.274189889886
419,419,0.9852378208475427,6560.968791273396
420,420,0.9829192502575309,6448.902525281505
421,421,1.0182121686322605,6566.351025564943
422,422,1.0207057172276304,6702.3120331176515
423,423,0.9943082631661088,6664.164236846523
424,424,1.0065196125860632,6707.612005880659
425,425,1.0075547278186687,6758.286188898322
426,426,0.9865278593502589,6667.23760681028
427,427,0.9888876542352499,6593.14895722766
428,428,1.0056536849108915,6630.424544002397
429,429,1.01008124880918,6697.2675035409775
430,430,0.9877654862793972,6615.329692378359
431,431,0.9913732291868332,6558.260759268674
432,432,0.9935466208525325,6515.937816041155
433,433,0.9971821991018778,6497.5772006110055
434,434,1.0023239509016069,6512.677251004626
435,435,0.974574355587678,6347.0882350483635
436,436,1.0000095004281397,6347.1485351040365
437,437,1.0087723428797635,6402.827898362759
438,438,0.9798377306358592,6273.732357583734
439,439,0.9984234086067766,6263.84124514538
440,440,1.0031142296128435,6283.348285041162
441,441,0.982748771462914,6174.952807797808
442,442,1.006860996149403,6217.319135234856
443,443,0.9894013114414227,6151.423706051219
444,444,0.9977265500267742,6137.438751991396
445,445,1.027891198136201,6308.619272271986
446,446,1.0009352363094388,6314.519322077839
447,447,0.9831860849928538,6208.3475308854395
448,448,0.9863856221372403,6123.824741696634
449,449,0.9826617437977172,6017.64829938722
450,450,1.0036062093083449,6039.349198698816
451,451,0.9830147768299407,5936.769504756997
452,452,0.9973190493130643,5920.853318475039
453,453,1.0172716483696655,6023.116215040108
454,454,0.9991715584710342,6018.126415433781
455,455,0.9781448588494538,5886.599413162646
456,456,0.9783142988382051,5758.944377429603
457,457,1.0061845124811006,5794.560640809782
458,458,1.0354286907096528,5999.854337551359
459,459,0.9876660225934212,5925.852269709237
460,460,0.9746544897105188,5775.658520033376
461,461,0.9648439959808315,5572.609445889737
462,462,1.0074404218782167,5614.072011129691
463,463,0.993509827648827,5577.635716185564
464,464,0.9962306254002095,5556.61151779009
465,465,0.9812662946287062,5452.515594753072
466,466,1.004859488587648,5479.012032059748
467,467,0.9729002971389363,5330.532434018736
468,468,0.9601302401607736,5118.0053860592025
469,469,0.9659571448227987,4943.773869905453
470,470,0.9722456113256654,4806.562448402078
471,471,1.0541959663291498,5067.058745014633
472,472,0.9943482734301973,5038.421114474682
473,473,1.0166033881521839,5122.075975912465
474,474,1.0513037219357015,5384.8575375142145
475,475,1.0042313818175965,5407.6429257888
476,476,1.009696985639285,5460.080761582555
477,477,0.969222105086691,5292.030969684387
478,478,0.9766731067374006,5168.584328112189
479,479,0.9644859635126565,4985.027035695701
480,480,1.0290494442531195,5129.839300669437
481,481,1.019617473918645,5230.473789357159
482,482,1.0244344358023976,5358.277465379329
483,483,1.010906447918211,5416.717239486814
484,484,0.9946448029826706,5387.709651482197
485,485,0.9778446686730723,5268.343159060322
486,486,1.0385050055376404,5471.20074157413
487,487,1.011427041117979,5533.720377412815
488,488,0.9984065161793227,5524.902483523257
489,489,1.0230672049260476,5652.346541307117
490,490,0.9858442559987518,5572.333370662032
491,491,1.0125663522673118,5642.357274748669
492,492,1.0138568887854131,5720.542791992428
493,493,0.9767871656269875,5587.752779638177
494,494,1.007479325819134,5629.545403273863
495,495,0.9859545100643103,5550.475679969671
496,496,0.9815333194326719,5447.976818590947
497,497,0.9999237230323436,5447.561263439362
498,498,0.9981115187848301,5437.273646324869
499,499,0.9566638731084969,5201.643265643909
500,500,1.0172151372138312,5291.190268199371
501,501,0.9837911623602481,5205.426224221092
502,502,1.016522685789428,5291.433846123945
503,503,1.0100115606225588,5344.409356854675
504,504,1.00842272158603,5389.423828909235
505,505,0.998702520221639,5382.431160474209
506,506,0.9745858771620782,5245.641393795259
507,507,1.003259150837278,5262.737730335907
508,508,1.0014476243235808,5270.356197482967
509,509,0.9798745814663755,5164.288073187341
510,510,0.9953304374010656,5140.173106750663
511,511,0.9690034449757812,4980.845448213256
512,512,1.0024485834505628,4993.041463947562
513,513,0.9859781662087825,4923.029866427432
514,514,0.9823867691387023,4836.319404852981
515,515,1.0242835834214525,4953.762570573519
516,516,1.0178841321543837,5042.356315047095
517,517,0.9666654372690904,4874.27157215156
518,518,0.9851707811182016,4801.989932118797
519,519,1.0337651141006408,4964.129670086916
520,520,0.9808432709869049,4869.033183211196
521,521,0.9890592089032169,4815.762108310378
522,522,0.9770541424842983,4705.260317143572
523,523,0.9805165196681705,4613.585470298368
524,524,1.0166175683418832,4690.25204215217
525,525,0.9719476057991193,4558.679242964232
526,526,1.0337844232937796,4712.6915921691025
527,527,1.0375904129397922,4889.8436151766255
528,528,1.0072732399047506,4925.408620886518
529,529,1.0451961567919898,5148.018161180724
