,day,change,value
1,1,0.9998338303307819,9998.338303307819
2,2,0.9940144805572213,9938.49305499789
3,3,1.0043782787646023,9982.006548092735
4,4,0.9906707280289099,9888.881694188376
5,5,0.9978179028458577,9867.303193585838
6,6,0.996654365409039,9834.290802701877
7,7,1.0004610136363636,9838.824544865889
8,8,0.9718185059982228,9561.551769970212
9,9,1.0076260581901035,9634.468720155692
10,10,1.0048199181545017,9680.906070848949
11,11,0.9996966256684899,9677.969132441292
12,12,1.0039548932287357,9716.244467031098
13,13,1.0095971160357904,9809.492392613301
14,14,1.0016239882088998,9825.422892594197
15,15,0.9952550207968408,9778.801465306593
16,16,1.0088239765141869,9865.089379773355
17,17,0.9770228419326924,9638.417661746185
18,18,0.9963735887418413,9603.464795426793
19,19,0.9998139750033647,9601.678310920537
20,20,1.0066844425195605,9665.860177681196
21,21,0.9727575694922614,9402.538653493199
22,22,0.9947668939022987,9353.334171131732
23,23,0.9904173385288241,9263.704336142993
24,24,0.9914593553231515,9184.586329016616
25,25,1.0283470724819135,9444.942463401641
26,26,0.9895370803302729,9346.120789121876
27,27,0.9897115296713844,9249.963502695338
28,28,1.0024781939462013,9272.8867062503
29,29,0.984531344608742,9129.447617309137
30,30,1.000139366844474,9130.719959615351
31,31,0.987944607115957,9020.645543188017
32,32,1.0160473056626964,9165.402599494395
33,33,0.977901358018038,8962.859648827623
34,34,1.016302024354513,9108.972405108892
35,35,1.023483608672121,9322.883948475619
36,36,1.0030030113071025,9350.880674387696
37,37,1.0052716212658852,9400.174975805554
38,38,0.9943656536275995,9347.211134030695
39,39,0.9958231561669043,9308.169292848874
40,40,1.0130473702797478,9429.616424239252
41,41,1.015915425150451,9579.692778636694
42,42,0.99768123855746,9557.479756390214
43,43,1.0076285495872948,9630.389464641403
44,44,0.9804379604050003,9441.999404618819
45,45,0.9970943011441705,9414.563797752076
46,46,1.0019647024377216,9433.060614195605
47,47,0.9855705325463593,9296.94657307485
48,48,0.9867696660825873,9173.944865500724
49,49,1.0060355449891674,9229.314622464593
50,50,1.0011810418341096,9240.214829133884
51,51,1.0046268066846968,9282.967516873356
52,52,1.0143882707183824,9416.533366576079
53,53,1.007069630554971,9483.104778586328
54,54,0.9999532149441774,9482.661110999892
55,55,0.9897149716842197,9385.13167296431
56,56,0.9968954712760549,9355.995262107586
57,57,0.9950407507348119,9309.596549478876
58,58,0.9858934604616216,9178.270357667301
59,59,0.99754846644034,9155.769519865848
60,60,0.9788270275563866,8961.914664121652
61,61,1.001158439966645,8972.296504246235
62,62,0.9816867750404603,8807.984819960282
63,63,1.0117502585047005,8911.480918500292
64,64,1.0092470682547483,8993.885990804552
65,65,0.9878823305928397,8884.901053682293
66,66,1.0063532105903008,8941.348701150322
67,67,0.9749747931631519,8717.589600503652
68,68,0.9980942580861978,8700.976124614646
69,69,0.9693455174568616,8434.252203894383
70,70,0.9840357640548008,8299.605811690097
71,71,0.9980693775731573,8283.582406576093
72,72,1.02217693125974,8467.286844191123
73,73,1.0126646197535507,8574.521812417046
74,74,0.979995494115713,8402.992740365602
75,75,1.0186143864022368,8559.409294169958
76,76,1.0046101438341046,8598.869402151053
77,77,0.9924259300052654,8533.74096342358
78,78,1.0193094417985105,8698.522737880372
79,79,1.0120254188392215,8803.126117085876
80,80,0.9890602083035718,8706.82175108757
81,81,0.9695403816337741,8441.615283366687
82,82,0.9883158209657341,8342.981939057436
83,83,1.0096268886899837,8423.298897527286
84,84,0.9962760820198303,8391.931223310441
85,85,1.006437659680396,8445.955620587401
86,86,1.009289601843479,8524.41518549035
87,87,1.010392488614504,8613.005073250863
88,88,0.9852989672094074,8486.385003243462
89,89,1.0061510517990544,8538.585196985132
90,90,0.994460082085375,8491.2821358868
91,91,1.0101452392771044,8577.428224924775
92,92,0.9866167811904946,8462.634626167779
93,93,1.006305695065607,8515.99741957204
94,94,1.0138581164791354,8634.013103748486
95,95,1.0052140695859093,8679.031448877084
96,96,0.999426832167156,8674.056907230346
97,97,0.9896705531550507,8584.458697477045
98,98,0.9747303572188263,8367.53249272206
99,99,0.9993456617662789,8362.05729629017
100,100,0.9985764635690646,8350.153603091332
101,101,1.0033853852018344,8378.422089532281
102,102,0.9764354864531519,8180.988648702287
103,103,0.9935274871014147,8128.037094150381
104,104,0.9852793395741493,8008.387020158675
105,105,1.0353712207149515,8291.65344501946
106,106,0.98784150676615,8190.839432710763
107,107,1.0081988059710942,8257.994535959946
108,108,0.9744078607569351,8046.65478992719
109,109,0.9952629844037227,8008.537660689445
110,110,1.0404291142343136,8332.315744623262
111,111,0.9759170205203253,8131.648755527329
112,112,1.023017533096029,8318.819249882961
113,113,1.0139206325481362,8434.622475894945
114,114,1.0024991719638134,8455.702047912053
115,115,0.9909649899971721,8379.304695328236
116,116,0.989962513150329,8295.197534639492
117,117,0.9915648552884266,8225.22634302372
118,118,1.0079085574830626,8290.276018368724
119,119,1.0317891969398951,8553.817235402737
120,120,0.9968733605836818,8527.072533274546
121,121,1.0030368544533228,8552.968011471026
122,122,1.0027953651587524,8576.876680254218
123,123,0.99742372649004,8554.780300064685
124,124,0.9965873057488099,8525.58545051446
125,125,0.992526022386972,8461.865415719358
126,126,1.0019219613237598,8478.12879377523
127,127,0.9806485287883034,8314.064528493433
128,128,0.9996395788826088,8311.067964066011
129,129,1.0039640760203425,8344.013669285803
130,130,1.0193270902958371,8505.279174901789
131,131,1.0041124945215485,8540.257088912813
132,132,1.0134897323604202,8655.462871331427
133,133,0.9990696126383884,8647.409938067041
134,134,0.9941743834444391,8597.033443569117
135,135,1.001535650312409,8610.235480662524
136,136,1.0053030413101167,8655.89591510631
137,137,1.0072104754651123,8718.30904023075
138,138,0.9983161656728904,8703.62885219446
139,139,0.9968444860686951,8676.164430098454
140,140,0.996212039142369,8643.299458842872
141,141,1.0164566567603919,8785.539271314328
142,142,1.0043663940455703,8823.90039767572
143,143,0.993070581839566,8762.755902014203
144,144,1.0083880761655326,8836.25856594027
145,145,0.983360742491828,8689.2297842528
146,146,1.000437296572876,8693.029554658386
147,147,0.9960414568122967,8658.61782173429
148,148,1.010680717561708,8751.098073163004
149,149,1.0008892682948511,8758.880147224601
150,150,1.001924196248731,8775.733951546976
151,151,1.0109067623456858,8871.448796165465
152,152,1.0009752567718047,8880.100736679642
153,153,0.9994453881701197,8875.175727760552
154,154,0.9926241244608973,8809.713536204925
155,155,0.9832976684893895,8662.570780209717
156,156,1.0009840504584244,8671.095186957116
157,157,0.9882046989817628,8568.81700906917
158,158,1.0076233413408122,8634.14002601626
159,159,1.0028478683926645,8658.728920494194
160,160,1.0056208594956326,8707.398419167062
161,161,1.000900251500051,8715.237267655459
162,162,0.9904791112497793,8632.260463198332
163,163,0.9926176493350265,8568.534089427616
164,164,1.0008856535250699,8576.122841848597
165,165,1.0161279359802091,8714.438002000341
166,166,0.971171928699077,8463.217561931202
167,167,0.9986387025362949,8451.69660532936
168,168,0.9986073038285215,8439.92595982462
169,169,0.9840468216792003,8305.28231597319
170,170,1.0044939520012943,8342.605856058373
171,171,1.0125399545946638,8447.221754694523
172,172,1.0013669224546817,8458.768451790691
173,173,0.9917604640815771,8389.072125306539
174,174,0.990500377100954,8309.379103643229
175,175,1.0030797489511007,8334.969905221971
176,176,0.983898709867648,8200.76613653357
