,day,change,value
1,1,0.9955905749798332,9955.905749798332
2,2,0.9980843222988895,9936.833443159085
3,3,0.9943298947519308,9880.49055170384
4,4,0.9884274057315342,9766.147643375562
5,5,0.9964071273693106,9731.059118800405
6,6,1.0114335950543019,9842.32010821424
7,7,1.0057339056919643,9898.755043504865
8,8,1.002282661856554,9921.350554070043
9,9,0.9966214579143711,9887.83085367684
10,10,0.996753528554994,9855.730293157329
11,11,0.9988498322521695,9844.394550042824
12,12,1.0026085826490538,9870.074466856506
13,13,0.9912898276355094,9784.104416999828
14,14,0.9992166541650247,9776.440079555809
15,15,1.0103107173329702,9877.242189738829
16,16,0.9896401840446215,9774.915778506434
17,17,1.0024397792837407,9798.764415523145
18,18,0.9985406527887978,9784.464616000123
19,19,1.0031344447306254,9815.133479557737
20,20,1.0058468589567355,9872.521180654243
21,21,0.9969938067283972,9842.842473907205
22,22,0.9908120287310149,9752.4067200518
23,23,0.9790912098245954,9548.49569423703
24,24,0.9649238321969458,9213.571056999232
25,25,0.9646642556927143,8888.002665972097
26,26,0.9864744594847151,8767.787625813533
27,27,1.0360413323652173,9083.790373743119
28,28,1.0217969435535585,9281.789239771955
29,29,1.000337197810847,9284.91903878435
30,30,0.9915536781125862,9206.4956238842
31,31,0.972048324337358,8949.158644215855
32,32,1.017567251377584,9106.370763736673
33,33,0.998444351981536,9092.204456102669
34,34,0.9893841329944364,8995.68282280929
35,35,1.022394634962762,9197.137855866893
36,36,0.9846208594384547,9055.693780017607
37,37,1.0050526455956237,9101.44899131053
38,38,1.005914290776164,9155.277607129565
39,39,0.9959285544996602,9118.002393311655
40,40,1.0115873670479836,9223.65603378735
41,41,1.0086752248408584,9303.673323735195
42,42,0.9971503061311429,9277.160702906696
43,43,0.9853021824831574,9140.806687820952
44,44,1.0002804383604451,9143.37012066163
45,45,0.9906599158655642,9057.970274462365
46,46,0.9956430188272037,9018.504868512784
47,47,1.0005785307158623,9023.722350590373
48,48,0.996501104193979,8992.149286303194
49,49,0.974876439025966,8766.234475421139
50,50,1.00277668374278,8790.57553617444
51,51,1.0169353833217256,8939.447302498136
52,52,1.0011031476076415,8949.308832403525
53,53,1.0166604088015114,9098.407976042345
54,54,1.0162587139621906,9246.336388836131
55,55,0.9978358712059584,9226.326126017657
56,56,1.0058525503590627,9280.32366429931
57,57,1.009792757815524,9371.20362639347
58,58,1.0009525681428513,9380.130336428145
59,59,0.9996774074441689,9377.104376208887
60,60,0.9943403742114068,9324.033474458965
61,61,0.9963986119979562,9290.454012173393
62,62,1.0137820774210793,9418.495768646144
63,63,1.0036225212368033,9452.614469586806
64,64,1.0006886057441269,9459.12359420758
65,65,1.0001671851587919,9460.70501928771
66,66,0.994267728069253,9406.473685460569
67,67,1.0176416837322402,9572.419719255104
68,68,1.0081395109418037,9650.334534299518
69,69,0.9969401435649548,9620.805896074402
70,70,0.9989015039961819,9610.237479244055
71,71,1.0104724385154313,9710.880100364133
72,72,1.0007894267942585,9718.546129311193
73,73,0.995559319693,9675.38917290209
74,74,1.010401199553388,9776.024826446133
75,75,1.0037762790817422,9812.941824500835
76,76,0.9957556972095597,9771.292728132677
77,77,0.9985324340721535,9756.952711853855
78,78,0.9990269589505711,9747.458796347886
79,79,0.9906748450790809,9656.562232986666
80,80,1.0029854763405772,9685.391671064559
81,81,0.9946340170580726,9633.42002457174
82,82,0.986476825359402,9503.145603193223
83,83,0.9888431419672308,9397.12035683366
84,84,1.015382202203768,9541.66876229562
85,85,0.9991813156944299,9533.85714783098
86,86,1.0152181032517575,9678.944370294177
87,87,0.9995775520826218,9674.855520402527
88,88,1.0031539258822086,9705.369297634954
89,89,0.9976060533929209,9682.135161734432
90,90,1.002335771256185,9704.750414743708
91,91,0.9997702142911431,9702.520401790376
92,92,1.0010186197900057,9712.403581084574
93,93,0.9961496453256594,9675.007382557063
94,94,1.008935594990978,9761.459330062315
95,95,0.9899072910719823,9662.939762331313
96,96,0.9856330945458995,9524.11322035723
97,97,1.0187426131887007,9702.619990411777
98,98,0.9917863837103212,9622.926392805968
99,99,0.9940713422655894,9565.875355819595
100,100,0.9935349999019057,9504.031970705864
101,101,0.9996776028596365,9500.967897976585
102,102,0.9831625458389729,9340.995786509013
103,103,1.0060132081189568,9397.16513821159
104,104,1.0102369660395798,9493.363598599786
105,105,1.0131452096040756,9618.155852951082
106,106,0.9838544744256379,9462.865671649059
107,107,0.9848079916149772,9319.105737019023
108,108,1.006366311863781,9378.434070432435
109,109,1.0093281399750658,9465.917416188355
110,110,1.0103318934603793,9563.718266437163
111,111,0.997205713007715,9536.99449288738
112,112,1.0013443169982488,9549.815236696371
113,113,1.0080872886904977,9627.047349456449
114,114,0.9918712605202049,9548.791589593066
115,115,0.9890147495151226,9443.895722153495
116,116,0.9878735901397699,9329.375171949388
117,117,0.9989709908286327,9319.775159334326
118,118,0.986707424637943,9195.891345671447
119,119,0.9797787347253982,9009.938787334211
120,120,0.9896943201609825,8917.085242822799
121,121,1.000886987462083,8924.994585631508
122,122,1.0064473289316354,8982.536961438138
123,123,0.9742768805448323,8751.478090168604
124,124,1.01304338715678,8865.627007092753
125,125,0.9851640742666343,8734.097223235804
126,126,0.9933481970595558,8675.999729644158
127,127,0.9920921785542505,8607.39147291876
128,128,1.0084904989859529,8680.472521491276
129,129,1.0151499279018048,8811.981054345466
130,130,0.9853682479524791,8683.046332510832
131,131,1.0124729205214882,8791.349279300639
