Date,Close/Last,Open,High,Low,LastClose,DailyRise,DailyRiseRate,DailyReturn,DailyRippleRange,DailyRippleRadio,DailyK,MA5,MA15,MA30,EWMA,MACD,K,D,J,rs,rsi,MAD
2020-04-20,25.57,25.47,26.54,25.38,28.08,-2.509999999999998,-0.08938746438746432,0.0,1.1600000000000001,1.045705279747833,0.04131054131054132,27.751999999999708,29.176000000000037,29.467666666666688,27.732469937262,-3.971080217180245,16.193359685054975,32.037860431286724,-15.495641807408518,0.557960071598849,35.81350265454783,0.8975999999999992
2020-04-17,28.08,28.47,29.0,27.6,27.82,0.259999999999998,0.009345794392523293,1.0981619084865075,1.3999999999999986,1.0507246376811594,0.050323508267433446,28.985999999999713,29.133333333333372,30.124333333333354,28.813704905893005,-2.650139252163826,23.430311020795127,39.9601108044026,-9.62928854641983,0.6677959434833971,40.04062643830534,1.3472000000000002
2020-04-16,27.82,28.06,29.01,27.2,27.69,0.129999999999999,0.004694835680751137,1.0879937426671882,1.8100000000000023,1.066544117647059,0.06536655832430488,29.665999999999705,29.017333333333372,30.854666666666684,29.180557358839508,-2.3751201234788546,30.23185961974562,48.22501069620634,-5.754442533175819,0.648861348336204,39.35208675920158,1.5551999999999986
2020-04-15,27.69,30.01,30.42,27.17,29.6,-1.9100000000000001,-0.06452702702702703,1.0829096597575285,3.25,1.1196172248803828,0.10979729729729729,30.66999999999971,28.988666666666703,31.631666666666682,29.86083603825926,-1.5205247929231573,41.838070207156235,57.2215862344367,11.071038152595307,0.6400702863035788,39.027003394237525,1.6200000000000003
2020-04-14,29.6,32.09,32.38,29.4,31.74,-2.139999999999997,-0.06742281033396336,1.1576065701994527,2.980000000000004,1.1013605442176873,0.0938878386893511,31.50599999999971,28.9526666666667,32.43733333333335,30.946254057388888,0.15323133257743837,59.94932993276459,64.91334424807692,50.02130130213993,0.7272990452625753,42.10614527098375,0.7728000000000002
2020-04-13,31.74,32.44,33.23,30.64,31.48,0.259999999999998,0.00825921219822103,1.2412983965584672,2.5899999999999963,1.0845300261096604,0.08227445997458692,32.19599999999971,28.781333333333365,33.18066666666668,31.619381086083333,1.3519887676929034,68.6456097015018,67.3953514057331,71.1461262930392,0.8474547090594156,45.87147413702366,0.5992000000000012
2020-04-09,31.48,33.66,36.43,31.24,32.84,-1.360000000000003,-0.041412911084043935,1.2311302307391478,5.190000000000001,1.166133162612036,0.15803897685749088,32.6699999999997,28.464000000000034,33.806666666666686,31.559071629124997,1.4557174409806493,72.6908703975008,66.77022225784874,84.5321666768049,0.8288164166553453,45.31982593261805,0.7959999999999994
2020-04-08,32.84,32.41,33.78,32.73,31.87,0.9700000000000024,0.030436146846564243,1.284317559640204,1.0500000000000043,1.0320806599450048,0.032946344524631445,32.3619999999997,28.263333333333367,34.496666666666684,31.598607443687495,1.7476724042794327,75.82735037237059,63.809898188022714,99.86225474106635,0.9113168851807806,47.68005202311517,1.165599999999999
2020-04-07,31.87,33.31,34.18,31.73,33.05,-1.1799999999999962,-0.03570347957639928,1.2463824794681273,2.4499999999999993,1.0772139930664986,0.07413010590015127,30.741999999999706,27.7326666666667,35.18300000000002,30.977911165531243,0.9439278637568371,71.85522540829292,57.80117209584878,99.9633320331812,0.8453924810921256,45.81098545453118,2.7216
2020-04-06,33.05,31.25,33.32,33.02,34.11,-1.0600000000000023,-0.031075930812078635,1.292530308955808,0.29999999999999716,1.0090854027861902,0.008795074758135362,29.637999999999703,27.523333333333365,35.952333333333364,30.531866748296864,0.3302778957738024,69.54091474654906,50.77414543962669,107.07445336039382,0.913412839246199,47.73736333900862,3.2744
