Date,Close/Last,LastClose,DailyRise,DailyRiseRate,DailyReturn,TotalReturn,MA5,MA15,MA30,EWMA,MACD,rs,rsi,MAD
2020-03-26,22.6,24.49,-1.889999999999997,-0.07717435688035922,-8.088761632068723,-0.601691928093056,23.410000000000114,28.129599999999943,38.89279999999996,23.834225849951867,-0.7049378582887851,0.38347543424452873,27.71826840958201,0.6720000000000006
2020-03-25,24.49,24.01,0.4799999999999969,0.019991670137442602,-8.765211166785974,-0.5683820937610151,24.016800000000114,29.682933333333274,39.845133333333294,24.451338774927805,-1.0530622120741029,0.42168563263365555,29.6609618156222,0.8361599999999996
2020-03-24,24.01,23.36,0.6500000000000021,0.027825342465753515,-8.593414459556197,-0.5768417342262955,23.229600000000115,31.168933333333275,40.69346666666663,24.43200816239171,-1.716373355421851,0.398187329906426,28.478825504238742,1.3260799999999997
2020-03-23,23.36,22.59,0.7699999999999996,0.03408587870739263,-8.360773085182538,-0.5882974973563624,23.832800000000113,32.71359999999994,41.54546666666663,24.643012243587567,-2.3482848981717606,0.36863961293543035,26.934746696742152,1.9977599999999995
2020-03-20,22.59,25.634,-3.0440000000000005,-0.11874853709916519,-8.085182534001436,-0.6018681706027494,24.900800000000114,34.27293333333328,42.4441333333333,25.284518365381356,-2.848872197684827,0.3361371242673353,25.15738228975971,2.6630399999999996
2020-03-19,25.634,20.554000000000002,5.079999999999998,0.24715383866887214,-9.174659985683613,-0.5482199506520973,26.728800000000113,35.75093333333327,43.389466666666635,26.631777548072034,-3.082173189158677,0.38167580982296334,27.624121889480577,2.9078399999999993
2020-03-18,20.554000000000002,27.026,-6.471999999999998,-0.2394730999777991,-7.356478167501795,-0.637751145576313,27.90200000000011,37.18133333333328,44.22666666666664,27.130666322108045,-3.6565472051473513,0.1717342636365326,14.656417326531638,3.2896
2020-03-17,27.026,28.7,-1.6739999999999995,-0.05832752613240416,-9.672870436649971,-0.5236869933027847,30.38720000000011,39.05973333333328,45.195199999999964,30.41899948316207,-3.0839152586898244,0.22848060120038854,18.59863322034819,2.01936
2020-03-16,28.7,31.73,-3.030000000000001,-0.09549322407815951,-10.272011453113821,-0.49418399718011985,31.854000000000106,40.584666666666614,45.96466666666662,32.11549922474311,-3.0948840975064726,0.24817640137803915,19.883119173222795,1.4527999999999985
2020-03-13,31.73,31.5,0.23000000000000043,0.007301587301587315,-11.356478167501797,-0.4407825167430384,32.3400000000001,42.09999999999994,46.72666666666662,33.82324883711467,-3.0702110327047762,0.29022614150488174,22.494207191180493,1.0639999999999987
2020-03-12,31.5,32.98,-1.4799999999999969,-0.04487568223165546,-11.274158911954196,-0.4448360944659852,34.25000000000011,43.54333333333327,47.406999999999954,34.869873255672,-3.278121529268148,0.2782834185593263,21.77008748755908,2.8560000000000008
2020-03-11,32.98,34.36,-1.3800000000000026,-0.04016298020954606,-11.803865425912678,-0.41875220303137123,37.13000000000011,45.03399999999994,48.13466666666662,36.554809883508,-3.1870295064157945,0.299667584749987,23.0572485046346,5.168000000000001
2020-03-10,34.36,31.13,3.2300000000000004,0.10375843238034052,-12.29778095919829,-0.39443073669369055,39.890000000000114,46.39599999999994,48.817999999999955,38.342214825262,-2.9866497841497015,0.32102646681770686,24.30128955637393,5.716
2020-03-09,31.13,41.28,-10.150000000000002,-0.24588178294573648,-11.141732283464574,-0.45135706732463876,42.45400000000011,47.58173333333327,49.44399999999996,40.33332223789299,-2.6198910982499974,0.16611716277043,14.245323546715781,4.9992
2020-03-06,41.28,45.9,-4.619999999999997,-0.10065359477124178,-14.774516821760928,-0.2724709199859006,45.57800000000011,48.97999999999993,50.21266666666663,44.93498335683949,-1.0904536096797357,0.3031438171852333,23.262498980351864,1.7191999999999978
2020-03-05,45.9,46.78,-0.8800000000000026,-0.018811457887986372,-16.42806012884754,-0.19104688050757848,46.27400000000011,49.655999999999935,50.689666666666625,46.76247503525923,-0.5681129526136814,0.46540397131583394,31.75943155783402,0.7552000000000006
2020-03-04,46.78,47.18,-0.3999999999999986,-0.00847816871555741,-16.743020758768804,-0.1755375396545647,46.51200000000011,50.007333333333264,51.05099999999995,47.19371255288885,-0.5740923811646166,0.5140719228683983,33.95293942803541,0.700800000000001
2020-03-03,47.18,46.75,0.4299999999999997,0.00919786096256684,-16.886184681460286,-0.1684878392668312,46.90200000000011,50.21799999999993,51.437399999999954,47.40056882933326,-0.6629482593897311,0.5378093684000744,34.972434129440074,0.9176000000000002
2020-03-02,46.75,44.76,1.990000000000002,0.044459338695263674,-16.73228346456694,-0.17606626718364474,47.446000000000105,50.37733333333327,51.81686666666663,47.5108532439999,-0.7809403175294927,0.49171648492985665,32.96313273315995,1.4951999999999983
2020-02-28,44.76,47.09,-2.3300000000000054,-0.04947971968570833,-16.02004294917682,-0.21113852661261903,48.382000000000104,50.615333333333275,52.209333333333284,47.891279865999856,-0.7689419387955456,0.29363959201049855,22.698717156154842,1.9655999999999991
2020-02-27,47.09,48.73,-1.6399999999999935,-0.03365483275189808,-16.853972798854702,-0.17007402185407117,50.10600000000011,51.02799999999994,52.644533333333285,49.45691979899979,-0.23572028315275784,0.37423170785156,27.23206761373777,1.839200000000001
2020-02-26,48.73,49.9,-1.1700000000000017,-0.023446893787575186,-17.440944881889774,-0.14117025026436386,51.46000000000011,51.27199999999994,53.015866666666625,50.640379698499686,0.20198745512704397,0.4560369700468096,31.320425197180853,1.7280000000000015
2020-02-25,49.9,51.43,-1.5300000000000011,-0.02974917363406574,-17.859699355762356,-0.12054987663024327,52.39600000000009,51.33066666666661,53.327533333333285,51.595569547749534,0.5903507224737354,0.5332579541304817,34.779402428268824,1.3847999999999998
2020-02-24,51.43,53.38,-1.9500000000000028,-0.03653053578119151,-18.40730136005727,-0.09358477264716253,52.845200000000105,51.34466666666661,53.63219999999995,52.443354321624305,0.9639494286722754,0.6712845662552728,40.165785037994574,0.84576
2020-02-21,53.38,53.86,-0.4799999999999969,-0.00891199405867057,-19.10522548317825,-0.059217483256961564,52.980000000000096,51.35333333333328,53.90319999999995,52.950031482436465,1.2115831504204504,0.9677235278927979,49.17985246276527,0.6840000000000004
2020-02-20,53.86,53.41,0.45000000000000284,0.008425388504025516,-19.277022190408026,-0.0507578427916814,52.5880000000001,51.27066666666662,54.11086666666661,52.735047223654696,1.1555122790808676,1.0763690316199637,51.839004301667444,0.837599999999999
2020-02-19,53.41,52.146,1.2639999999999958,0.024239634871322743,-19.11596277738011,-0.05868875572788166,52.050000000000104,51.23533333333329,54.40553333333328,52.17257083548204,0.9233353094648296,0.9786347217008834,49.46010049088923,0.6039999999999992
2020-02-18,52.146,52.104,0.04200000000000159,0.0008060801473975432,-18.663564781675028,-0.08096580895311951,51.356000000000094,51.23999999999996,54.734199999999944,51.55385625322307,0.623191183345007,0.723718820019881,41.985897677414336,0.6407999999999987
2020-02-14,52.104,51.42,0.6839999999999975,0.013302217036172646,-18.648532569792422,-0.08170602749383156,50.840800000000094,51.30626666666662,55.097666666666605,51.2577843798346,0.40882909465860795,0.7158535350787738,41.71996737739678,0.8686400000000006
2020-02-13,51.42,51.17,0.25,0.004885675200312683,-18.40372226198999,-0.09376101515685584,50.484000000000094,51.445333333333295,55.40019999999994,50.8346765697519,0.1026793265068866,0.596911164846933,37.37910899409035,0.6488000000000014
2020-02-12,51.17,49.94,1.230000000000004,0.02462955546655995,-18.314244810307816,-0.09816707789918928,50.390000000000086,51.723333333333294,55.72153333333327,50.54201485462784,-0.19208706202032833,0.5565432969215482,35.75507973483623,0.5360000000000014
2020-02-11,49.94,49.57,0.36999999999999744,0.007464192051644088,-17.874015748031507,-0.11984490659146993,50.30600000000008,52.09466666666663,56.0718666666666,50.228022281941755,-0.5320433993734142,0.37211980888528995,27.120066810171636,0.4408000000000015
2020-02-10,49.57,50.32,-0.75,-0.014904610492845787,-17.74158911954189,-0.1263658794501234,50.24000000000009,52.65679999999997,56.46453333333327,50.372033422912644,-0.7168003961819407,0.3206054664082636,24.27715730120633,0.5200000000000017
2020-02-07,50.32,50.95,-0.6300000000000026,-0.012365063788027528,-18.01002147458842,-0.11314769122312304,50.34800000000009,53.256399999999964,56.86819999999994,50.773050134368965,-0.815553472295377,0.355030000393051,26.200895942530295,0.4016000000000005
2020-02-06,50.95,50.75,0.20000000000000284,0.003940886699507445,-18.235504652827505,-0.10204441311244271,50.596000000000096,53.80333333333329,57.22786666666661,50.999575201553455,-0.9995111281928466,0.38748214844573775,27.927000637795345,0.5888000000000005
2020-02-05,50.75,49.61,1.1400000000000006,0.02297923805684339,-18.163922691481762,-0.10556926330630952,50.834000000000096,54.26106666666662,57.5468666666666,51.02436280233019,-1.282552554151756,0.3605368400509329,26.499601439490306,0.8128000000000014
2020-02-04,49.61,50.11,-0.5,-0.009978048293753742,-17.75590551181104,-0.12566090941135005,51.350000000000094,54.759733333333294,57.8698666666666,51.16154420349528,-1.5346214799128024,0.2179191720470032,17.892745023525507,1.1920000000000002
2020-02-03,50.11,51.56,-1.4500000000000028,-0.028122575640031084,-17.934860415175393,-0.11684878392668316,52.124000000000095,55.32439999999996,58.255799999999944,51.93731630524292,-1.5294387067641848,0.2313572420461828,18.788799395188477,1.0311999999999983
2020-01-31,51.56,52.14,-0.5799999999999983,-0.011123897199846534,-18.453829634932013,-0.09129362002114909,52.73000000000009,55.91973333333329,58.61486666666662,52.85097445786439,-1.4538000876727146,0.2774254186973222,21.717543320864223,0.7039999999999992
2020-01-30,52.14,53.33,-1.1899999999999977,-0.02231389461841361,-18.661417322834662,-0.08107155445893552,53.256000000000085,56.453066666666615,58.92659999999996,53.49646168679658,-1.4710946487210275,0.2995823414562813,23.05220161121737,0.49279999999999974
2020-01-29,53.33,53.48,-0.14999999999999858,-0.0028047868362004224,-19.08732999284182,-0.060098695805428336,53.9460000000001,56.95106666666662,59.19513333333328,54.174692530194875,-1.4633363296598616,0.35334729122023345,26.109136473139955,0.7552000000000021
2020-01-28,53.48,53.14,0.3399999999999963,0.006398193451260751,-19.141016463851127,-0.057455058160028286,54.6280000000001,57.57573333333328,59.419799999999945,54.59703879529231,-1.5458237736499392,0.360928952340906,26.520778452106526,1.2296000000000036
2020-01-27,53.14,54.19,-1.0499999999999972,-0.019376268684259037,-19.01932712956337,-0.06344730348960172,55.6064000000001,58.22839999999995,59.60979999999995,55.155558192938464,-1.5589346854822947,0.31576774154883047,23.9987447311279,1.5596799999999988
2020-01-24,54.19,55.59,-1.4000000000000057,-0.025184385680877955,-19.39513242662851,-0.04494183997180127,56.69120000000011,58.889066666666615,59.79713333333328,56.16333728940771,-1.366101303922994,0.3627456265889141,26.61873349738073,1.4409599999999982
2020-01-23,55.59,56.74,-1.1499999999999986,-0.02026788861473385,-19.8962061560487,-0.02026788861473385,57.558000000000106,59.35506666666661,59.965466666666615,57.150005934111554,-1.1495444450391967,0.44464790965118334,30.778981278458744,1.1143999999999976
2020-01-22,56.74,58.372,-1.631999999999998,-0.027958610292606007,-20.30780243378671,0.0,58.00320000000012,59.719733333333274,60.07979999999995,57.93000890116733,-0.9894902529994947,0.5371559123909124,34.94479044454333,0.5801599999999951
2020-01-21,58.372,58.56399999999999,-0.19199999999999307,-0.0032784645857522215,-20.891911238367953,0.02876277758195273,58.30120000000012,60.049066666666604,60.16179999999995,58.52501335175099,-0.886240918922707,0.74004507716462,42.53022446812202,0.2225599999999986
2020-01-17,58.56399999999999,58.523999999999994,0.03999999999999915,0.0006834802815938615,-20.960629921259862,0.032146633768064696,58.242800000000116,60.27226666666661,60.16373333333328,58.601520027626485,-0.9840074261840824,0.7718953616783324,43.56325877771902,0.24095999999999834
2020-01-16,58.523999999999994,57.816,0.7079999999999913,0.0122457451224573,-20.946313528990714,0.03144166372929136,58.338000000000115,60.47999999999994,60.15926666666662,58.62028004143972,-1.1042950666782703,0.7635694994257308,43.29681930167035,0.35519999999999924
2020-01-15,57.816,58.23,-0.4139999999999944,-0.007109737248840707,-20.692913385826795,0.01896369404300318,58.545200000000115,60.65239999999994,60.078466666666614,58.66842006215958,-1.206788303175081,0.6267280062597566,38.52690823838195,0.603840000000001
2020-01-14,58.23,58.08,0.14999999999999858,0.0025826446280991493,-20.841088045812477,0.026260133944307276,58.904000000000124,60.832666666666604,60.01659999999995,59.094630093239374,-1.1403057428478804,0.6770328677129218,40.370876489513016,0.5991999999999991
2020-01-13,58.08,59.04,-0.9600000000000009,-0.016260162601626032,-20.787401574803173,0.02361649629890723,59.798000000000116,60.97999999999993,59.91459999999995,59.52694513985906,-1.0426586600994698,0.6500283087019665,39.394979181498194,1.1608000000000018
2020-01-10,59.04,59.56,-0.5200000000000031,-0.008730691739422484,-21.130994989262728,0.0405357772294677,60.83600000000011,61.18719999999993,59.91559999999995,60.25041770978859,-0.7927525025647224,0.7742895808420456,43.63941428741197,1.7192000000000007
2020-01-09,59.56,59.61,-0.04999999999999716,-0.0008387854386847367,-21.317108088761657,0.049700387733521326,61.63800000000011,61.30999999999993,59.894599999999954,60.85562656468289,-0.5506530040150301,0.8566575165634513,46.13977047038094,1.6424000000000007
2020-01-08,59.61,62.7,-3.0900000000000034,-0.049282296650717754,-21.33500357909809,0.05058160028198797,61.96200000000012,61.400133333333265,59.842933333333285,61.50343984702433,-0.2545397330977268,0.864872158936128,46.377021330487345,1.2536
2020-01-07,62.7,63.27,-0.5700000000000003,-0.009009009009009012,-22.440944881889788,0.10504053577722948,62.25200000000011,61.43919999999993,59.781599999999955,62.450159770536494,0.1966909356056732,1.9231428446540484,65.7902451866546,0.9055999999999983
2020-01-06,63.27,63.05,0.22000000000000597,0.00348929421094379,-22.64495347172515,0.11508635882974975,62.048000000000116,61.263866666666594,59.64426666666662,62.32523965580475,0.23768492491044313,2.433104176034888,70.87184225341615,0.8896000000000001
2020-01-03,63.05,61.18,1.8699999999999974,0.03056554429552137,-22.56621331424483,0.1112090236164962,61.73800000000013,60.99119999999993,59.43626666666662,61.85285948370713,0.13461522728958375,2.338068023771297,70.04255177309972,0.524799999999999
2020-01-02,61.18,61.06,0.11999999999999744,0.0019652800524074263,-21.896921975662153,0.07825167430384204,61.46400000000013,60.70519999999993,59.17773333333329,61.25428922556068,-0.027944123671026944,1.587961250547973,61.359545094106,0.27519999999999956
2019-12-31,61.06,61.68,-0.6199999999999974,-0.010051880674448727,-21.85397279885471,0.07613676418752204,61.450000000000124,60.5758666666666,59.04126666666662,61.29143383834103,0.06466887044678948,1.5432642846874551,60.680452832966544,0.29199999999999876
2019-12-30,61.68,61.72,-0.03999999999999915,-0.0006480881399870245,-22.075876879026506,0.08706379978850895,61.34200000000012,60.439866666666596,58.930666666666625,61.40715075751154,0.20018667698195447,1.9645378445844657,66.26792935611289,0.4215999999999994
2019-12-27,61.72,61.68,0.03999999999999915,0.0006485084306095841,-22.090193271295654,0.08776876982728228,61.09400000000012,60.27453333333327,58.76699999999995,61.27072613626731,0.24236719540169505,1.9971987944343828,66.63551307117368,0.49119999999999775
2019-12-26,61.68,61.11,0.5700000000000003,0.009327442317133044,-22.075876879026506,0.08706379978850895,60.98760000000012,60.05519999999993,58.61366666666662,61.04608920440095,0.25094153052210855,1.9817610542329198,66.46277210642361,0.40608000000000005
2019-12-24,61.11,60.52,0.5899999999999963,0.009748843357567684,-21.871868289191145,0.07701797673598867,60.828000000000124,59.83853333333327,58.450999999999944,60.72913380660143,0.22235384587907214,1.7774866704956984,63.996226854203776,0.2784000000000006
2019-12-23,60.52,60.44,0.0800000000000054,0.001323626737260182,-21.66070150322121,0.0666196686640818,60.78840000000012,59.504533333333264,58.30933333333328,60.53870070990215,0.24570660525819532,1.581147757805914,61.257545331304755,0.2467199999999991
2019-12-20,60.44,61.188,-0.7480000000000047,-0.012224619206380412,-21.63206871868291,0.065209728586535,60.723600000000125,59.20053333333327,58.199999999999946,60.54805106485323,0.3548561289823662,1.5564271198885544,60.88290598154841,0.3244799999999984
2019-12-19,61.188,60.882,0.3060000000000045,0.005026116093426703,-21.899785254115983,0.07839266831159676,60.64960000000012,58.84919999999993,58.090333333333284,60.60207659727985,0.4888005542192009,1.981770852183743,66.46288230808764,0.41327999999999604
2019-12-18,60.882,60.912,-0.030000000000001137,-0.0004925137903861495,-21.790264853256996,0.07299964751498055,60.248000000000125,58.643999999999934,57.92906666666661,60.30911489591978,0.4837809699550373,1.877959130605678,65.2531549400583,0.5191999999999979
2019-12-17,60.912,60.19600000000001,0.7159999999999869,0.011894478038407647,-21.801002147458856,0.07352837504406057,59.82360000000013,58.47919999999994,57.807333333333276,60.02267234387967,0.4738806286862629,1.895876388966262,65.46813932355141,0.6828800000000029
2019-12-16,60.19600000000001,60.07,0.12600000000001188,0.002097552855002695,-21.544738725841107,0.0609094113500178,59.48920000000013,58.28573333333327,57.661599999999936,59.578008515819505,0.3903586753569894,1.684433782516349,62.74819641620608,0.5150400000000033
2019-12-13,60.07,59.18,0.8900000000000006,0.015038864481243672,-21.499642090193287,0.058688755727881535,59.25400000000012,58.12399999999993,57.52839999999994,59.26901277372925,0.34999818844120156,1.6498824068813729,62.26247634977536,0.3264000000000024
2019-12-12,59.18,58.76,0.4200000000000017,0.007147719537100097,-21.18110236220474,0.04300317236517444,59.08000000000012,58.0246666666666,57.33206666666661,58.86851916059388,0.26314949521029907,1.4232614226996085,58.73330088810804,0.15200000000000102
2019-12-11,58.76,59.24,-0.480000000000004,-0.008102633355840714,-21.030780243378683,0.035600986958054213,58.93000000000012,57.88133333333327,57.194733333333275,58.71277874089082,0.2662455932957315,1.3239555981705204,56.969917980049765,0.2680000000000007
2019-12-10,59.24,59.02,0.21999999999999886,0.0037275499830565716,-21.202576950608464,0.044060627423334504,58.864000000000125,57.6502666666666,57.08739999999994,58.68916811133622,0.3178333874876831,1.4799178888148823,59.67608425624585,0.3472000000000023
2019-12-09,59.02,59.2,-0.17999999999999972,-0.0030405405405405355,-21.12383679312815,0.04018329221008109,58.236000000000125,57.5066666666666,56.973066666666604,58.41375216700433,0.2601683016564127,1.4297826665216375,58.84405573476442,0.8543999999999983
2019-12-06,59.2,58.43,0.7700000000000031,0.013178161903132006,-21.188260558339316,0.043355657384561166,57.62400000000012,57.421466666666596,56.89439999999994,58.110628250506494,0.17671932219391506,1.4863992371178811,59.781197441197996,1.2751999999999994
2019-12-05,58.43,58.43,0.0,0.0,-20.912670007158212,0.029784984138174087,56.81800000000013,57.2594666666666,56.795399999999944,57.56594237575974,-0.021395797273665917,1.3291070799709963,57.06509122747364,1.2895999999999987
2019-12-04,58.43,56.1,2.3299999999999983,0.04153297682709444,-20.912670007158212,0.029784984138174087,56.75400000000013,57.172133333333264,56.71339999999994,57.13391356363962,-0.19178874167684068,1.3291070799709963,57.06509122747364,1.2127999999999985
2019-12-03,56.1,55.96,0.14000000000000057,0.0025017869907076585,-20.07874015748033,-0.011279520620373644,56.75000000000013,57.0634666666666,56.579599999999935,56.485870345459425,-0.46057897250359914,0.9187112893552491,47.88168467304775,1.2079999999999984
2019-12-02,55.96,55.17,0.7899999999999991,0.014319376472720666,-20.02863278453831,-0.013746915756080386,57.13200000000012,57.114133333333264,56.490599999999944,56.67880551818914,-0.39010165006131636,0.8958136701363446,47.252200163316616,1.2536
2019-11-29,55.17,58.11,-2.9399999999999977,-0.050593701600412974,-19.745884037222634,-0.027670074021854077,57.49400000000012,57.199466666666595,56.41913333333328,57.03820827728371,-0.23187130358952457,0.7758348184128001,43.68845628931993,0.929599999999995
2019-11-27,58.11,58.41,-0.29999999999999716,-0.005136106831022037,-20.798138869005026,0.024145223827987266,58.176000000000116,57.3314666666666,56.378466666666604,57.97231241592556,0.18407627806058846,1.3253308582203123,56.995367069383484,0.25519999999999926
2019-11-26,58.41,58.01,0.3999999999999986,0.006895362868470929,-20.905511811023636,0.029432499118787356,57.96000000000011,57.214133333333265,56.22013333333327,57.90346862388834,0.21600484608502235,1.420671532635922,58.68914941503533,0.44799999999999895
2019-11-25,58.01,57.77,0.23999999999999488,0.0041544054007269324,-20.762347888332155,0.02238279873105386,57.33680000000011,57.1354666666666,56.033466666666605,57.65020293583251,0.17084751223759698,1.331606349962017,57.11111354554809,0.9398399999999996
2019-11-22,57.77,58.58,-0.8099999999999952,-0.01382724479344478,-20.676449534717268,0.018152978498413838,57.152000000000115,57.037466666666596,55.88613333333327,57.47030440374876,0.14981084776578113,1.281984319615128,56.17848942237005,0.8183999999999984
2019-11-21,58.58,57.03,1.5499999999999972,0.02717867788883039,-20.96635647816752,0.032428621783574134,57.14640000000012,56.932799999999936,55.783799999999935,57.32045660562314,0.13705649050722757,1.5180608437298801,60.286900831246435,0.8116799999999984
2019-11-20,57.03,55.294,1.7360000000000042,0.03139581148045004,-20.411596277738028,0.0051110327811067875,56.78440000000012,56.6394666666666,55.61613333333327,56.69068490843472,-0.07469050909852482,1.1908466870108643,54.355546377169155,0.6019200000000012
2019-11-19,55.294,57.08600000000001,-1.7920000000000158,-0.031391234278106986,-19.790264853256996,-0.025484666901656766,56.80240000000013,56.50813333333327,55.46813333333327,56.52102736265207,-0.10513126997112421,0.8505439640230862,45.96183503654796,0.6163200000000018
2019-11-18,57.08600000000001,57.742,-0.6559999999999846,-0.011360881161026369,-20.431639226914843,0.006097990835389685,57.10360000000013,56.52453333333327,55.37933333333327,57.13454104397812,0.1938445481931026,1.262288227475056,55.79696751920502,0.2619199999999978
2019-11-15,57.742,56.77,0.9719999999999942,0.017121719217896673,-20.66642806012887,0.017659499471272388,57.058400000000134,56.4394666666666,55.234799999999936,57.15881156596717,0.27457290804705003,1.510917796758022,60.17392519615129,0.29808000000000023
2019-11-14,56.77,57.12,-0.3499999999999943,-0.006127450980392058,-20.31853972798857,0.0005287275290800341,56.958000000000126,56.367333333333264,55.070399999999935,56.86721734895075,0.2323813404024998,1.2399161137840695,55.35547095508768,0.1775999999999982
2019-11-13,57.12,56.8,0.3200000000000003,0.005633802816901414,-20.443808160343615,0.006697215368346765,57.03400000000013,56.33133333333327,54.92639999999994,56.91582602342613,0.33012381193578777,1.3634631992158333,57.68920792454957,0.16319999999999907
2019-11-12,56.8,56.86,-0.060000000000002274,-0.0010552233556103108,-20.32927702219043,0.001057455058159943,56.88000000000013,56.2546666666666,54.77706666666661,56.8137390351392,0.37458760777601996,1.2788696101847405,56.11859513458809,0.25200000000000244
2019-11-11,56.86,57.24,-0.38000000000000256,-0.006638714185884042,-20.35075161059415,0.002114910116320011,56.966000000000136,56.09573333333328,54.67106666666661,56.8206085527088,0.46796572197003694,1.2979868117649496,56.48364930206199,0.2888000000000005
2019-11-08,57.24,57.15,0.09000000000000341,0.0015748031496063588,-20.486757337151058,0.008812125484666901,56.902000000000136,55.8670666666666,54.57806666666661,56.8009128290632,0.555554920378721,1.4230930648756772,58.730433655411105,0.36559999999999915
2019-11-07,57.15,56.35,0.7999999999999972,0.014196983141082468,-20.454545454545475,0.007225942897426799,56.69400000000013,55.63879999999994,54.53373333333328,56.5813692435948,0.5631205819064873,1.4018956467279902,58.36621789284386,0.3967999999999975
2019-11-06,56.35,57.23,-0.8799999999999955,-0.015376550760090783,-20.16821760916251,-0.006873457878040193,56.100000000000136,55.42546666666661,54.50906666666661,56.2970538653922,0.5401088539751216,1.226932830270899,55.09518803589808,0.7679999999999992
2019-11-05,57.23,56.54,0.6899999999999977,0.012203749557835122,-20.48317823908377,0.008635882974973473,55.842000000000134,55.22613333333327,54.513733333333285,56.2705807980883,0.6168664376769794,1.4939130483478589,59.902371068531465,0.9775999999999996
2019-11-04,56.54,56.2,0.3399999999999963,0.006049822064056873,-20.236220472440966,-0.0035248501938668106,55.50400000000013,54.931466666666616,54.51573333333328,55.79087119713245,0.5062366392257878,1.3354820965831689,57.18228791121932,0.7071999999999988
